4b29e3cde380338e6dc9201019929203a4196593ca271a7e15cad8a17e4ab91b,4a14a386d5987863dc677a31094a799f3b3c68582bd57f8f0a4fa01206ec6a12,5025583c1adae2f0c0782e6423ec0cb2328ae76ce6970e7fe3d24e428f721ae5,4beb9ef5674e13e5809907540a05dec90aebc14eaaf1023906b95bd0c78924fd,7849c89d22cec501b713b02c504c344a1f0a4ab17843c0bdd5644daacaa7f8e7,f6aaf5b7601e5fda44f5f1c64b5068136c16b520fbb1a2e5d536810cb1447fef,5ae8b4ae77c4254ba42633161299ec619e5d6e6f31dd801117fa82fdea18098f,880944ddb80852cff1088a6561428175bcb1bebe9847fbb629181e5b01f5c3f6,e95ce2d4f68de15e681cb17a79542b9a758c6572fd2e45241f1880cd2906d2d1,f2b6819c35f574fb5dd858cd711aaa26526cd267732d83d6466778f29494f584,1eeb2bfff694c271ad4ea3a0595805249fa9620919a8d5fbac1e061f43e61253,e5df8ba77512fb5670ec1feb17edffa1dcdc5a642f7007414655dd5835ebf0f1,9789a7a53fcabf6b39935ef6998bd949204a6f7be868f3c37861697f36db5896,fb603894cadab060750cf539688c6d61c7ab33347e3a02ac817ac9f711966409,e2cf0716042339bfcddc45ac300f92dc1f947bd991eca27052ef6f42a4b14367,c9ed4a90fbb3adf3547f29de7ee964be593bc745d20be74d832a8dfb5b4e0cbb,cd71ca745b30c961cbad8502554bf78edb435a50794ce446bb2c66d78e13a1fc,7ac6fd642aa09cf9f8536ff6aacc584538408beb4f893679108f73c1adbb6b2f,5054c0ff4d5af9217425c2902afc7465534e49bf9a3d3c06a804d7ac32794f28,65b723b397877a99113bd6457d60ac0b845add6bed74517f2d3be54ac3ca2fcf,0b42186508b60a8508473b6c3bdf5c4c8d5085d4f71d9651ff8a4b75364a660a,33aac14054c5e5ac42206eeab171c3b9aa61a475fe001f359e850a247df41f66,b099f9997e059f6264d44dfff586700638d04d5a6532fe1dfcebe7252cfec707,d27518aa00246c6b468c82a2788ceec66ff215a9d6615b3350dd1409ca24f506,899b91e866086cd1dd602085a1ce54336084b9717971871b3ea05a95b6803775,9c0a1ed79b7702264582212731dcf56d6a5e4c2026d9c1fb7891f10fd6ca96b5,ee49be042ae1647b1a129086d19e6694bf23e7219e42fb07908a17ae3e7543b5,936a716f0c07f560e043088841ae105fc5341e3a2f837c068614c76f33dc7879,89fa358aa3ba9fb9530c447203f7963b118c2fdc1b9896a61986a4ae0fe0419f,dc08953a0652b16607d24e9cf57d655963ecd1c87bc21e3476126db24d98a65c,e74697cc9d78af09238a7d04ba4c9aaa5813363a580ff789a50aaf184d5d7861
"1007220104","100","100","1007220105","1","1","1007220106","100","1007220102","1007220103","100","67","1","1","1","1007220105","6","100","10072201","1","3","1007220105","100","1007220105","1","6","1007220105","100","3","1007220101","1"
"1007230105","100","100","1007230104","1","1","1007230103","100","1007230102","1007230104","100","33","1","1","1","1007230104","1","34","10072301","1","100","1007230104","100","1007230104","1","6","1007230104","100","100","1007230101","1"
"1007240110","100","100","1007240104","1","1","1007240109","100","1007240102","1007240103","100","100","1","1","1","1007240106","1","100","10072401","1","100","1007240105","100","1007240107","1","6","1007240108","100","100","1007240101","1"
"0","0","34","1007310103","1","0","0","100","1007310103","1007310103","0","0","0","0","1","0","1","0","10073101","0","100","1007310102","0","0","0","1","0","33","100","1007310101","1"
"1007320104","33","100","1007320105","1","1","1007320105","100","1007320102","1007320103","100","34","1","1","1","1007320105","6","100","10073201","1","3","1007320105","100","1007320105","1","6","1007320105","100","3","1007320101","1"
"0","100","100","1007330104","1","1","1007330103","100","1007330102","1007330104","0","33","1","0","1","1007330104","1","34","10073301","1","100","1007330104","100","1007330104","1","6","1007330104","100","100","1007330101","1"
"1007340110","100","100","1007340104","1","1","1007340109","100","1007340102","1007340103","100","100","1","1","1","1007340106","1","100","10073401","1","100","1007340105","100","1007340107","1","6","1007340108","100","100","1007340101","1"
"0","0","34","1007410103","1","0","0","100","1007410103","1007410103","0","0","0","0","1","0","1","0","10074101","0","100","1007410102","0","0","0","1","0","33","100","1007410101","1"
"1007420104","33","100","1007420105","1","1","1007420105","100","1007420102","1007420103","100","34","1","1","1","1007420105","6","100","10074201","1","3","1007420105","100","1007420105","1","6","1007420105","100","3","1007420101","1"
"0","100","100","1007430104","1","1","1007430103","100","1007430102","1007430104","0","33","1","0","1","1007430104","1","34","10074301","1","100","1007430104","100","1007430104","1","6","1007430104","100","100","1007430101","1"
"1007440110","100","100","1007440104","1","1","1007440109","100","1007440102","1007440103","100","100","1","1","1","1007440106","1","100","10074401","1","100","1007440105","100","1007440107","1","6","1007440108","100","100","1007440101","1"
"0","0","34","1007510103","1","0","0","100","1007510103","1007510103","0","0","0","0","1","0","1","0","10075101","0","100","1007510102","0","0","0","1","0","33","100","1007510101","1"
"1007520104","33","100","1007520105","1","1","1007520105","100","1007520102","1007520103","100","34","1","1","1","1007520105","6","100","10075201","1","3","1007520105","100","1007520105","1","6","1007520105","100","3","1007520101","1"
"0","100","100","1007530104","1","1","1007530103","100","1007530102","1007530104","0","33","1","0","1","1007530104","1","34","10075301","1","100","1007530104","100","1007530104","1","6","1007530104","100","100","1007530101","1"
"1007540110","100","100","1007540104","1","1","1007540109","100","1007540102","1007540103","100","100","1","1","1","1007540106","1","100","10075401","1","100","1007540105","100","1007540107","1","6","1007540108","100","100","1007540101","1"
"0","0","34","1007610103","1","0","0","100","1007610103","1007610103","0","0","0","0","1","0","1","0","10076101","0","100","1007610102","0","0","0","1","0","33","100","1007610101","1"
"1007620104","33","100","1007620105","1","1","1007620105","100","1007620102","1007620103","100","34","1","1","1","1007620105","6","100","10076201","1","3","1007620105","100","1007620105","1","6","1007620105","100","3","1007620101","1"
"0","100","100","1007630104","1","1","1007630103","100","1007630102","1007630104","0","33","1","0","1","1007630104","1","34","10076301","1","100","1007630104","100","1007630104","1","6","1007630104","100","100","1007630101","1"
"1007640110","100","100","1007640104","1","1","1007640109","100","1007640102","1007640103","100","100","1","1","1","1007640106","1","100","10076401","1","100","1007640105","100","1007640107","1","6","1007640108","100","100","1007640101","1"
"0","0","34","1007710103","1","0","0","100","1007710103","1007710103","0","0","0","0","1","0","1","0","10077101","0","100","1007710102","0","0","0","1","0","33","100","1007710101","1"
"1007720104","33","100","1007720105","1","1","1007720105","100","1007720102","1007720103","100","34","1","1","1","1007720105","6","100","10077201","1","3","1007720105","100","1007720105","1","6","1007720105","100","3","1007720101","1"
"0","100","100","1007730104","1","1","1007730103","100","1007730102","1007730104","0","33","1","0","1","1007730104","1","34","10077301","1","100","1007730104","100","1007730104","1","6","1007730104","100","100","1007730101","1"
"1007740110","100","100","1007740104","1","1","1007740109","100","1007740102","1007740103","100","100","1","1","1","1007740106","1","100","10077401","1","100","1007740105","100","1007740107","1","6","1007740108","100","100","1007740101","1"
"0","0","34","1007810103","1","0","0","100","1007810103","1007810103","0","0","0","0","1","0","1","0","10078101","0","100","1007810102","0","0","0","1","0","33","100","1007810101","1"
"1007820104","33","100","1007820105","1","1","1007820105","100","1007820102","1007820103","100","34","1","1","1","1007820105","6","100","10078201","1","3","1007820105","100","1007820105","1","6","1007820105","100","3","1007820101","1"
"0","100","100","1007830104","1","1","1007830103","100","1007830102","1007830104","0","33","1","0","1","1007830104","1","34","10078301","1","100","1007830104","100","1007830104","1","6","1007830104","100","100","1007830101","1"
"1007840110","100","100","1007840104","1","1","1007840109","100","1007840102","1007840103","100","100","1","1","1","1007840106","1","100","10078401","1","100","1007840105","100","1007840107","1","6","1007840108","100","100","1007840101","1"
"0","0","34","1007910103","1","0","0","100","1007910103","1007910103","0","0","0","0","1","0","1","0","10079101","0","100","1007910102","0","0","0","1","0","33","100","1007910101","1"
"1007920104","33","100","1007920105","1","1","1007920105","100","1007920102","1007920103","100","34","1","1","1","1007920105","6","100","10079201","1","3","1007920105","100","1007920105","1","6","1007920105","100","3","1007920101","1"
"0","100","100","1007930104","1","1","1007930103","100","1007930102","1007930104","0","33","1","0","1","1007930104","1","34","10079301","1","100","1007930104","100","1007930104","1","6","1007930104","100","100","1007930101","1"
"1007940110","100","100","1007940104","1","1","1007940109","100","1007940102","1007940103","100","100","1","1","1","1007940106","1","100","10079401","1","100","1007940105","100","1007940107","1","6","1007940108","100","100","1007940101","1"
"0","0","34","1008010103","1","0","0","100","1008010103","1008010103","0","0","0","0","1","0","1","0","10080101","0","100","1008010102","0","0","0","1","0","33","100","1008010101","1"
"1008020104","33","100","1008020105","1","1","1008020105","100","1008020102","1008020103","100","34","1","1","1","1008020105","6","100","10080201","1","3","1008020105","100","1008020105","1","6","1008020105","100","3","1008020101","1"
"0","100","100","1008030104","1","1","1008030103","100","1008030102","1008030104","0","33","1","0","1","1008030104","1","34","10080301","1","100","1008030104","100","1008030104","1","6","1008030104","100","100","1008030101","1"
"1008040110","100","100","1008040104","1","1","1008040109","100","1008040102","1008040103","100","100","1","1","1","1008040106","1","100","10080401","1","100","1008040105","100","1008040107","1","6","1008040108","100","100","1008040101","1"
"0","0","34","1008110103","1","0","0","100","1008110103","1008110103","0","0","0","0","1","0","1","0","10081101","0","100","1008110102","0","0","0","1","0","33","100","1008110101","1"
"1008120104","33","100","1008120105","1","1","1008120105","100","1008120102","1008120103","100","34","1","1","1","1008120105","6","100","10081201","1","3","1008120105","100","1008120105","1","6","1008120105","100","3","1008120101","1"
"0","100","100","1008130104","1","1","1008130103","100","1008130102","1008130104","0","33","1","0","1","1008130104","1","34","10081301","1","100","1008130104","100","1008130104","1","6","1008130104","100","100","1008130101","1"
"1008140110","100","100","1008140104","1","1","1008140109","100","1008140102","1008140103","100","100","1","1","1","1008140106","1","100","10081401","1","100","1008140105","100","1008140107","1","6","1008140108","100","100","1008140101","1"
"0","0","34","1008210103","1","0","0","100","1008210103","1008210103","0","0","0","0","1","0","1","0","10082101","0","100","1008210102","0","0","0","1","0","33","100","1008210101","1"
"1008220104","33","100","1008220105","1","1","1008220105","100","1008220102","1008220103","100","34","1","1","1","1008220105","6","100","10082201","1","3","1008220105","100","1008220105","1","6","1008220105","100","3","1008220101","1"
"0","100","100","1008230104","1","1","1008230103","100","1008230102","1008230104","0","33","1","0","1","1008230104","1","34","10082301","1","100","1008230104","100","1008230104","1","6","1008230104","100","100","1008230101","1"
"1008240110","100","100","1008240104","1","1","1008240109","100","1008240102","1008240103","100","100","1","1","1","1008240106","1","100","10082401","1","100","1008240105","100","1008240107","1","6","1008240108","100","100","1008240101","1"
"0","0","34","1008310103","1","0","0","100","1008310103","1008310103","0","0","0","0","1","0","1","0","10083101","0","100","1008310102","0","0","0","1","0","33","100","1008310101","1"
"1008320104","33","100","1008320105","1","1","1008320105","100","1008320102","1008320103","100","34","1","1","1","1008320105","6","100","10083201","1","3","1008320105","100","1008320105","1","6","1008320105","100","3","1008320101","1"
"0","100","100","1008330104","1","1","1008330103","100","1008330102","1008330104","0","33","1","0","1","1008330104","1","34","10083301","1","100","1008330104","100","1008330104","1","6","1008330104","100","100","1008330101","1"
"1008340110","100","100","1008340104","1","1","1008340109","100","1008340102","1008340103","100","100","1","1","1","1008340106","1","100","10083401","1","100","1008340105","100","1008340107","1","6","1008340108","100","100","1008340101","1"
"0","0","34","1008410103","1","0","0","100","1008410103","1008410103","0","0","0","0","1","0","1","0","10084101","0","100","1008410102","0","0","0","1","0","33","100","1008410101","1"
"1008420104","33","100","1008420105","1","1","1008420105","100","1008420102","1008420103","100","34","1","1","1","1008420105","6","100","10084201","1","3","1008420105","100","1008420105","1","6","1008420105","100","3","1008420101","1"
"0","100","100","1008430104","1","1","1008430103","100","1008430102","1008430104","0","33","1","0","1","1008430104","1","34","10084301","1","100","1008430104","100","1008430104","1","6","1008430104","100","100","1008430101","1"
"1008440110","100","100","1008440104","1","1","1008440109","100","1008440102","1008440103","100","100","1","1","1","1008440106","1","100","10084401","1","100","1008440105","100","1008440107","1","6","1008440108","100","100","1008440101","1"
"0","0","34","1008510103","1","0","0","100","1008510103","1008510103","0","0","0","0","1","0","1","0","10085101","0","100","1008510102","0","0","0","1","0","33","100","1008510101","1"
"1008520104","33","100","1008520105","1","1","1008520105","100","1008520102","1008520103","100","34","1","1","1","1008520105","6","100","10085201","1","3","1008520105","100","1008520105","1","6","1008520105","100","3","1008520101","1"
"0","100","100","1008530104","1","1","1008530103","100","1008530102","1008530104","0","33","1","0","1","1008530104","1","34","10085301","1","100","1008530104","100","1008530104","1","6","1008530104","100","100","1008530101","1"
"1008540110","100","100","1008540104","1","1","1008540109","100","1008540102","1008540103","100","100","1","1","1","1008540106","1","100","10085401","1","100","1008540105","100","1008540107","1","6","1008540108","100","100","1008540101","1"
"0","0","34","1008610103","1","0","0","100","1008610103","1008610103","0","0","0","0","1","0","1","0","10086101","0","100","1008610102","0","0","0","1","0","33","100","1008610101","1"
"1008620104","33","100","1008620105","1","1","1008620105","100","1008620102","1008620103","100","34","1","1","1","1008620105","6","100","10086201","1","3","1008620105","100","1008620105","1","6","1008620105","100","3","1008620101","1"
"0","100","100","1008630104","1","1","1008630103","100","1008630102","1008630104","0","33","1","0","1","1008630104","1","34","10086301","1","100","1008630104","100","1008630104","1","6","1008630104","100","100","1008630101","1"
"1008640110","100","100","1008640104","1","1","1008640109","100","1008640102","1008640103","100","100","1","1","1","1008640106","1","100","10086401","1","100","1008640105","100","1008640107","1","6","1008640108","100","100","1008640101","1"
"0","0","34","1008710103","1","0","0","100","1008710103","1008710103","0","0","0","0","1","0","1","0","10087101","0","100","1008710102","0","0","0","1","0","33","100","1008710101","1"
"1008720104","33","100","1008720105","1","1","1008720105","100","1008720102","1008720103","100","34","1","1","1","1008720105","6","100","10087201","1","3","1008720105","100","1008720105","1","6","1008720105","100","3","1008720101","1"
"0","100","100","1008730104","1","1","1008730103","100","1008730102","1008730104","0","33","1","0","1","1008730104","1","34","10087301","1","100","1008730104","100","1008730104","1","6","1008730104","100","100","1008730101","1"
"1008740110","100","100","1008740104","1","1","1008740109","100","1008740102","1008740103","100","100","1","1","1","1008740106","1","100","10087401","1","100","1008740105","100","1008740107","1","6","1008740108","100","100","1008740101","1"
"0","0","34","1008810103","1","0","0","100","1008810103","1008810103","0","0","0","0","1","0","1","0","10088101","0","100","1008810102","0","0","0","1","0","33","100","1008810101","1"
"1008820104","33","100","1008820105","1","1","1008820105","100","1008820102","1008820103","100","34","1","1","1","1008820105","6","100","10088201","1","3","1008820105","100","1008820105","1","6","1008820105","100","3","1008820101","1"
"0","100","100","1008830104","1","1","1008830103","100","1008830102","1008830104","0","33","1","0","1","1008830104","1","34","10088301","1","100","1008830104","100","1008830104","1","6","1008830104","100","100","1008830101","1"
"1008840110","100","100","1008840104","1","1","1008840109","100","1008840102","1008840103","100","100","1","1","1","1008840106","1","100","10088401","1","100","1008840105","100","1008840107","1","6","1008840108","100","100","1008840101","1"
"0","0","34","1008910103","1","0","0","100","1008910103","1008910103","0","0","0","0","1","0","1","0","10089101","0","100","1008910102","0","0","0","1","0","33","100","1008910101","1"
"1008920104","33","100","1008920105","1","1","1008920105","100","1008920102","1008920103","100","34","1","1","1","1008920105","6","100","10089201","1","3","1008920105","100","1008920105","1","6","1008920105","100","3","1008920101","1"
"0","100","100","1008930104","1","1","1008930103","100","1008930102","1008930104","0","33","1","0","1","1008930104","1","34","10089301","1","100","1008930104","100","1008930104","1","6","1008930104","100","100","1008930101","1"
"1008940110","100","100","1008940104","1","1","1008940109","100","1008940102","1008940103","100","100","1","1","1","1008940106","1","100","10089401","1","100","1008940105","100","1008940107","1","6","1008940108","100","100","1008940101","1"
"0","0","34","1009010103","1","0","0","100","1009010103","1009010103","0","0","0","0","1","0","1","0","10090101","0","100","1009010102","0","0","0","1","0","33","100","1009010101","1"
"1009020104","33","100","1009020105","1","1","1009020105","100","1009020102","1009020103","100","34","1","1","1","1009020105","6","100","10090201","1","3","1009020105","100","1009020105","1","6","1009020105","100","3","1009020101","1"
"0","100","100","1009030104","1","1","1009030103","100","1009030102","1009030104","0","33","1","0","1","1009030104","1","34","10090301","1","100","1009030104","100","1009030104","1","6","1009030104","100","100","1009030101","1"
"1009040110","100","100","1009040104","1","1","1009040109","100","1009040102","1009040103","100","100","1","1","1","1009040106","1","100","10090401","1","100","1009040105","100","1009040107","1","6","1009040108","100","100","1009040101","1"
"0","0","34","1009110103","1","0","0","100","1009110103","1009110103","0","0","0","0","1","0","1","0","10091101","0","100","1009110102","0","0","0","1","0","33","100","1009110101","1"
"1009120104","33","100","1009120105","1","1","1009120105","100","1009120102","1009120103","100","34","1","1","1","1009120105","6","100","10091201","1","3","1009120105","100","1009120105","1","6","1009120105","100","3","1009120101","1"
"0","100","100","1009130104","1","1","1009130103","100","1009130102","1009130104","0","33","1","0","1","1009130104","1","34","10091301","1","100","1009130104","100","1009130104","1","6","1009130104","100","100","1009130101","1"
"1009140110","100","100","1009140104","1","1","1009140109","100","1009140102","1009140103","100","100","1","1","1","1009140106","1","100","10091401","1","100","1009140105","100","1009140107","1","6","1009140108","100","100","1009140101","1"
"0","0","34","1009210103","1","0","0","100","1009210103","1009210103","0","0","0","0","1","0","1","0","10092101","0","100","1009210102","0","0","0","1","0","33","100","1009210101","1"
"1009220104","33","100","1009220105","1","1","1009220105","100","1009220102","1009220103","100","34","1","1","1","1009220105","6","100","10092201","1","3","1009220105","100","1009220105","1","6","1009220105","100","3","1009220101","1"
"0","100","100","1009230104","1","1","1009230103","100","1009230102","1009230104","0","33","1","0","1","1009230104","1","34","10092301","1","100","1009230104","100","1009230104","1","6","1009230104","100","100","1009230101","1"
"1009240110","100","100","1009240104","1","1","1009240109","100","1009240102","1009240103","100","100","1","1","1","1009240106","1","100","10092401","1","100","1009240105","100","1009240107","1","6","1009240108","100","100","1009240101","1"
"0","0","34","1009310103","1","0","0","100","1009310103","1009310103","0","0","0","0","1","0","1","0","10093101","0","100","1009310102","0","0","0","1","0","33","100","1009310101","1"
"1009320104","33","100","1009320105","1","1","1009320105","100","1009320102","1009320103","100","34","1","1","1","1009320105","6","100","10093201","1","3","1009320105","100","1009320105","1","6","1009320105","100","3","1009320101","1"
"0","100","100","1009330104","1","1","1009330103","100","1009330102","1009330104","0","33","1","0","1","1009330104","1","34","10093301","1","100","1009330104","100","1009330104","1","6","1009330104","100","100","1009330101","1"
"1009340110","100","100","1009340104","1","1","1009340109","100","1009340102","1009340103","100","100","1","1","1","1009340106","1","100","10093401","1","100","1009340105","100","1009340107","1","6","1009340108","100","100","1009340101","1"
"0","0","34","1009410103","1","0","0","100","1009410103","1009410103","0","0","0","0","1","0","1","0","10094101","0","100","1009410102","0","0","0","1","0","33","100","1009410101","1"
"1009420104","33","100","1009420105","1","1","1009420105","100","1009420102","1009420103","100","34","1","1","1","1009420105","6","100","10094201","1","3","1009420105","100","1009420105","1","6","1009420105","100","3","1009420101","1"
"0","100","100","1009430104","1","1","1009430103","100","1009430102","1009430104","0","33","1","0","1","1009430104","1","34","10094301","1","100","1009430104","100","1009430104","1","6","1009430104","100","100","1009430101","1"
"1009440110","100","100","1009440104","1","1","1009440109","100","1009440102","1009440103","100","100","1","1","1","1009440106","1","100","10094401","1","100","1009440105","100","1009440107","1","6","1009440108","100","100","1009440101","1"
"0","0","34","1009510103","1","0","0","100","1009510103","1009510103","0","0","0","0","1","0","1","0","10095101","0","100","1009510102","0","0","0","1","0","33","100","1009510101","1"
"1009520104","33","100","1009520105","1","1","1009520105","100","1009520102","1009520103","100","34","1","1","1","1009520105","6","100","10095201","1","3","1009520105","100","1009520105","1","6","1009520105","100","3","1009520101","1"
"0","100","100","1009530104","1","1","1009530103","100","1009530102","1009530104","0","33","1","0","1","1009530104","1","34","10095301","1","100","1009530104","100","1009530104","1","6","1009530104","100","100","1009530101","1"
"1009540110","100","100","1009540104","1","1","1009540109","100","1009540102","1009540103","100","100","1","1","1","1009540106","1","100","10095401","1","100","1009540105","100","1009540107","1","6","1009540108","100","100","1009540101","1"
"0","0","34","1009610103","1","0","0","100","1009610103","1009610103","0","0","0","0","1","0","1","0","10096101","0","100","1009610102","0","0","0","1","0","33","100","1009610101","1"
"1009620104","33","100","1009620105","1","1","1009620105","100","1009620102","1009620103","100","34","1","1","1","1009620105","6","100","10096201","1","3","1009620105","100","1009620105","1","6","1009620105","100","3","1009620101","1"
"0","100","100","1009630104","1","1","1009630103","100","1009630102","1009630104","0","33","1","0","1","1009630104","1","34","10096301","1","100","1009630104","100","1009630104","1","6","1009630104","100","100","1009630101","1"
"1009640110","100","100","1009640104","1","1","1009640109","100","1009640102","1009640103","100","100","1","1","1","1009640106","1","100","10096401","1","100","1009640105","100","1009640107","1","6","1009640108","100","100","1009640101","1"
"0","0","34","1009710103","1","0","0","100","1009710103","1009710103","0","0","0","0","1","0","1","0","10097101","0","100","1009710102","0","0","0","1","0","33","100","1009710101","1"
"1009720104","33","100","1009720105","1","1","1009720105","100","1009720102","1009720103","100","34","1","1","1","1009720105","6","100","10097201","1","3","1009720105","100","1009720105","1","6","1009720105","100","3","1009720101","1"
"0","100","100","1009730104","1","1","1009730103","100","1009730102","1009730104","0","33","1","0","1","1009730104","1","34","10097301","1","100","1009730104","100","1009730104","1","6","1009730104","100","100","1009730101","1"
"1009740110","100","100","1009740104","1","1","1009740109","100","1009740102","1009740103","100","100","1","1","1","1009740106","1","100","10097401","1","100","1009740105","100","1009740107","1","6","1009740108","100","100","1009740101","1"
"0","0","34","1009810103","1","0","0","100","1009810103","1009810103","0","0","0","0","1","0","1","0","10098101","0","100","1009810102","0","0","0","1","0","33","100","1009810101","1"
"1009820104","33","100","1009820105","1","1","1009820105","100","1009820102","1009820103","100","34","1","1","1","1009820105","6","100","10098201","1","3","1009820105","100","1009820105","1","6","1009820105","100","3","1009820101","1"
"0","100","100","1009830104","1","1","1009830103","100","1009830102","1009830104","0","33","1","0","1","1009830104","1","34","10098301","1","100","1009830104","100","1009830104","1","6","1009830104","100","100","1009830101","1"
"1009840110","100","100","1009840104","1","1","1009840109","100","1009840102","1009840103","100","100","1","1","1","1009840106","1","100","10098401","1","100","1009840105","100","1009840107","1","6","1009840108","100","100","1009840101","1"
"0","0","34","1009910103","1","0","0","100","1009910103","1009910103","0","0","0","0","1","0","1","0","10099101","0","100","1009910102","0","0","0","1","0","33","100","1009910101","1"
"1009920104","33","100","1009920105","1","1","1009920105","100","1009920102","1009920103","100","34","1","1","1","1009920105","6","100","10099201","1","3","1009920105","100","1009920105","1","6","1009920105","100","3","1009920101","1"
"0","100","100","1009930104","1","1","1009930103","100","1009930102","1009930104","0","33","1","0","1","1009930104","1","34","10099301","1","100","1009930104","100","1009930104","1","6","1009930104","100","100","1009930101","1"
"1009940110","100","100","1009940104","1","1","1009940109","100","1009940102","1009940103","100","100","1","1","1","1009940106","1","100","10099401","1","100","1009940105","100","1009940107","1","6","1009940108","100","100","1009940101","1"
"0","0","34","1010010103","1","0","0","100","1010010103","1010010103","0","0","0","0","1","0","1","0","10100101","0","100","1010010102","0","0","0","1","0","33","100","1010010101","1"
"1010020104","33","100","1010020105","1","1","1010020105","100","1010020102","1010020103","100","34","1","1","1","1010020105","6","100","10100201","1","3","1010020105","100","1010020105","1","6","1010020105","100","3","1010020101","1"
"0","100","100","1010030104","1","1","1010030103","100","1010030102","1010030104","0","33","1","0","1","1010030104","1","34","10100301","1","100","1010030104","100","1010030104","1","6","1010030104","100","100","1010030101","1"
"1010040110","100","100","1010040104","1","1","1010040109","100","1010040102","1010040103","100","100","1","1","1","1010040106","1","100","10100401","1","100","1010040105","100","1010040107","1","6","1010040108","100","100","1010040101","1"
"0","0","34","1010110103","1","0","0","100","1010110103","1010110103","0","0","0","0","1","0","1","0","10101101","0","100","1010110102","0","0","0","1","0","33","100","1010110101","1"
"1010120104","33","100","1010120105","1","1","1010120105","100","1010120102","1010120103","100","34","1","1","1","1010120105","6","100","10101201","1","3","1010120105","100","1010120105","1","6","1010120105","100","3","1010120101","1"
"0","100","100","1010130104","1","1","1010130103","100","1010130102","1010130104","0","33","1","0","1","1010130104","1","34","10101301","1","100","1010130104","100","1010130104","1","6","1010130104","100","100","1010130101","1"
"1010140110","100","100","1010140104","1","1","1010140109","100","1010140102","1010140103","100","100","1","1","1","1010140106","1","100","10101401","1","100","1010140105","100","1010140107","1","6","1010140108","100","100","1010140101","1"
"0","0","34","1010210103","1","0","0","100","1010210103","1010210103","0","0","0","0","1","0","1","0","10102101","0","100","1010210102","0","0","0","1","0","33","100","1010210101","1"
"1010220104","33","100","1010220105","1","1","1010220105","100","1010220102","1010220103","100","34","1","1","1","1010220105","6","100","10102201","1","3","1010220105","100","1010220105","1","6","1010220105","100","3","1010220101","1"
"0","100","100","1010230104","1","1","1010230103","100","1010230102","1010230104","0","33","1","0","1","1010230104","1","34","10102301","1","100","1010230104","100","1010230104","1","6","1010230104","100","100","1010230101","1"
"1010240110","100","100","1010240104","1","1","1010240109","100","1010240102","1010240103","100","100","1","1","1","1010240106","1","100","10102401","1","100","1010240105","100","1010240107","1","6","1010240108","100","100","1010240101","1"
"0","0","34","1010310103","1","0","0","100","1010310103","1010310103","0","0","0","0","1","0","1","0","10103101","0","100","1010310102","0","0","0","1","0","33","100","1010310101","1"
"1010320104","33","100","1010320105","1","1","1010320105","100","1010320102","1010320103","100","34","1","1","1","1010320105","6","100","10103201","1","3","1010320105","100","1010320105","1","6","1010320105","100","3","1010320101","1"
"0","100","100","1010330104","1","1","1010330103","100","1010330102","1010330104","0","33","1","0","1","1010330104","1","34","10103301","1","100","1010330104","100","1010330104","1","6","1010330104","100","100","1010330101","1"
"1010340110","100","100","1010340104","1","1","1010340109","100","1010340102","1010340103","100","100","1","1","1","1010340106","1","100","10103401","1","100","1010340105","100","1010340107","1","6","1010340108","100","100","1010340101","1"
"0","0","34","1010410103","1","0","0","100","1010410103","1010410103","0","0","0","0","1","0","1","0","10104101","0","100","1010410102","0","0","0","1","0","33","100","1010410101","1"
"1010420104","33","100","1010420105","1","1","1010420105","100","1010420102","1010420103","100","34","1","1","1","1010420105","6","100","10104201","1","3","1010420105","100","1010420105","1","6","1010420105","100","3","1010420101","1"
"0","100","100","1010430104","1","1","1010430103","100","1010430102","1010430104","0","33","1","0","1","1010430104","1","34","10104301","1","100","1010430104","100","1010430104","1","6","1010430104","100","100","1010430101","1"
"1010440110","100","100","1010440104","1","1","1010440109","100","1010440102","1010440103","100","100","1","1","1","1010440106","1","100","10104401","1","100","1010440105","100","1010440107","1","6","1010440108","100","100","1010440101","1"
"0","0","34","1010510103","1","0","0","100","1010510103","1010510103","0","0","0","0","1","0","1","0","10105101","0","100","1010510102","0","0","0","1","0","33","100","1010510101","1"
"1010520104","33","100","1010520105","1","1","1010520105","100","1010520102","1010520103","100","34","1","1","1","1010520105","6","100","10105201","1","3","1010520105","100","1010520105","1","6","1010520105","100","3","1010520101","1"
"0","100","100","1010530104","1","1","1010530103","100","1010530102","1010530104","0","33","1","0","1","1010530104","1","34","10105301","1","100","1010530104","100","1010530104","1","6","1010530104","100","100","1010530101","1"
"1010540110","100","100","1010540104","1","1","1010540109","100","1010540102","1010540103","100","100","1","1","1","1010540106","1","100","10105401","1","100","1010540105","100","1010540107","1","6","1010540108","100","100","1010540101","1"
"0","0","34","1010610103","1","0","0","100","1010610103","1010610103","0","0","0","0","1","0","1","0","10106101","0","100","1010610102","0","0","0","1","0","33","100","1010610101","1"
"1010620104","33","100","1010620105","1","1","1010620105","100","1010620102","1010620103","100","34","1","1","1","1010620105","6","100","10106201","1","3","1010620105","100","1010620105","1","6","1010620105","100","3","1010620101","1"
"0","100","100","1010630104","1","1","1010630103","100","1010630102","1010630104","0","33","1","0","1","1010630104","1","34","10106301","1","100","1010630104","100","1010630104","1","6","1010630104","100","100","1010630101","1"
