48e6427a10db3d5cb64293d9d94745660d1819d1c20687c4fb42aca6ad355a49,79712078decb5db65cd68e925d0aaddbc73fa66d1bc6cd2de27a17850d4df5fe,4b51bc3358d83d25cff5c4fe40b6826ae2a46cbb130e0f89221eca256833db74,6a04b3e9c40cac7eac3b86fbcdf72e5e8673fdf59939139cc326ddf2eeae98d6,958eef06d5f685e4eec883bfbe1918d16c1dac89e6248fafeb4eb6861ebe3947,b37b7e5ad917a21883260c7cf53d8dae9e6586eb5cba6495a45629c69392266a,27e1872ca305625f4a0b64ee88a50657a5706b5a505ee9636640144dabc02717,81731fd80fa13d6cd2c7d7319fa3e96e87e13b1ed64bd59dbd93d2e780c6517d,f31d9c5f2fbe79c8137c938d92f42931c693624313ae266aa81dd7edb0c96e07,c2f61ccb73e360bfddc93a7622331cac791fdc4c86eb6cb4392502c4a2fb5e34,3c57a96d78a4ad0a52a5d3587f6a1808aca0d991c84e672f2eb1b28c58d45127,c9e5670cec6ff70cb005a5572d94a43ec06aa89ca896a4b863496406b412f75e,db505c5ddb8dd63dd86dbe2aafad84d334480fb6d6187a094ac68c266556f5f0,211ca871d6ff18ba2730faad0a1497c35f8f188d9147fd53030c1fffc9cfadec,4ddf308dcff21df497ffa35cfdb9e9e67d5c57ecdaa25c6786597270d378a17c,3fb768eaf9b13ecc1eddcce8056f9e260e4934898fe5cde78e105c2284088972
"8","0","30","0","2","90006","40","0","0","2","1059108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1059109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1059110","0","91002","0","0","31043"
"8","0","20","0","2","90006","30","0","0","2","1059111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1059112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1059113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1059114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1059115","0","91002","0","0","31043"
"12","0","25000","0","0","0","0","0","0","0","1059116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1060101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1060102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1060103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1060104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1060105","0","91002","0","0","31018"
"8","0","20","0","2","90006","20","0","0","2","1060106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1060107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1060108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1060109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1060110","0","91002","0","0","31018"
"8","0","20","0","2","90006","30","0","0","2","1060111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1060112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1060113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1060114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1060115","0","91002","0","0","31018"
"12","0","25000","0","0","0","0","0","0","0","1060116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1061101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1061102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1061103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1061104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1061105","0","91002","0","0","31145"
"8","0","20","0","2","90006","20","0","0","2","1061106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1061107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1061108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1061109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1061110","0","91002","0","0","31145"
"8","0","20","0","2","90006","30","0","0","2","1061111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1061112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1061113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1061114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1061115","0","91002","0","0","31145"
"12","0","25000","0","0","0","0","0","0","0","1061116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1063101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1063102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1063103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1063104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1063105","0","91002","0","0","31025"
"8","0","20","0","2","90006","20","0","0","2","1063106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1063107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1063108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1063109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1063110","0","91002","0","0","31025"
"8","0","20","0","2","90006","30","0","0","2","1063111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1063112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1063113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1063114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1063115","0","91002","0","0","31025"
"12","0","25000","0","0","0","0","0","0","0","1063116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1064101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1064102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1064103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1064104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1064105","0","91002","0","0","31042"
"8","0","20","0","2","90006","20","0","0","2","1064106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1064107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1064108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1064109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1064110","0","91002","0","0","31042"
"8","0","20","0","2","90006","30","0","0","2","1064111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1064112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1064113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1064114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1064115","0","91002","0","0","31042"
"12","0","25000","0","0","0","0","0","0","0","1064116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1065101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1065102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1065103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1065104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1065105","0","91002","0","0","31022"
"8","0","20","0","2","90006","20","0","0","2","1065106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1065107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1065108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1065109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1065110","0","91002","0","0","31022"
"8","0","20","0","2","90006","30","0","0","2","1065111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1065112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1065113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1065114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1065115","0","91002","0","0","31022"
"12","0","25000","0","0","0","0","0","0","0","1065116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1066101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1066102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1066103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1066104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1066105","0","91002","0","0","31043"
"8","0","20","0","2","90006","20","0","0","2","1066106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1066107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1066108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1066109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1066110","0","91002","0","0","31043"
"8","0","20","0","2","90006","30","0","0","2","1066111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1066112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1066113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1066114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1066115","0","91002","0","0","31043"
"12","0","25000","0","0","0","0","0","0","0","1066116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1067101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1067102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1067103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1067104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1067105","0","91002","0","0","31018"
"8","0","20","0","2","90006","20","0","0","2","1067106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1067107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1067108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1067109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1067110","0","91002","0","0","31018"
"8","0","20","0","2","90006","30","0","0","2","1067111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1067112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1067113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1067114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1067115","0","91002","0","0","31018"
"12","0","25000","0","0","0","0","0","0","0","1067116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1068101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1068102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1068103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1068104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1068105","0","91002","0","0","31145"
"8","0","20","0","2","90006","20","0","0","2","1068106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1068107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1068108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1068109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1068110","0","91002","0","0","31145"
"8","0","20","0","2","90006","30","0","0","2","1068111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1068112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1068113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1068114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1068115","0","91002","0","0","31145"
"12","0","25000","0","0","0","0","0","0","0","1068116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1069101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1069102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1069103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1069104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1069105","0","91002","0","0","31025"
"8","0","20","0","2","90006","20","0","0","2","1069106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1069107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1069108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1069109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1069110","0","91002","0","0","31025"
"8","0","20","0","2","90006","30","0","0","2","1069111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1069112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1069113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1069114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1069115","0","91002","0","0","31025"
"12","0","25000","0","0","0","0","0","0","0","1069116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1070101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1070102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1070103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1070104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1070105","0","91002","0","0","31042"
"8","0","20","0","2","90006","20","0","0","2","1070106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1070107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1070108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1070109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1070110","0","91002","0","0","31042"
"8","0","20","0","2","90006","30","0","0","2","1070111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1070112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1070113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1070114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1070115","0","91002","0","0","31042"
"12","0","25000","0","0","0","0","0","0","0","1070116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1071101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1071102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1071103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1071104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1071105","0","91002","0","0","31022"
"8","0","20","0","2","90006","20","0","0","2","1071106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1071107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1071108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1071109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1071110","0","91002","0","0","31022"
"8","0","20","0","2","90006","30","0","0","2","1071111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1071112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1071113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1071114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1071115","0","91002","0","0","31022"
"12","0","25000","0","0","0","0","0","0","0","1071116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1072101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1072102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1072103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1072104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1072105","0","91002","0","0","31043"
"8","0","20","0","2","90006","20","0","0","2","1072106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1072107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1072108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1072109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1072110","0","91002","0","0","31043"
"8","0","20","0","2","90006","30","0","0","2","1072111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1072112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1072113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1072114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1072115","0","91002","0","0","31043"
"12","0","25000","0","0","0","0","0","0","0","1072116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1073101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1073102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1073103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1073104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1073105","0","91002","0","0","31018"
"8","0","20","0","2","90006","20","0","0","2","1073106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1073107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1073108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1073109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1073110","0","91002","0","0","31018"
"8","0","20","0","2","90006","30","0","0","2","1073111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1073112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1073113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1073114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1073115","0","91002","0","0","31018"
"12","0","25000","0","0","0","0","0","0","0","1073116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1074101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1074102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1074103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1074104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1074105","0","91002","0","0","31145"
"8","0","20","0","2","90006","20","0","0","2","1074106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1074107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1074108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1074109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1074110","0","91002","0","0","31145"
"8","0","20","0","2","90006","30","0","0","2","1074111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1074112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1074113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1074114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1074115","0","91002","0","0","31145"
"12","0","25000","0","0","0","0","0","0","0","1074116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1075101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1075102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1075103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1075104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1075105","0","91002","0","0","31025"
"8","0","20","0","2","90006","20","0","0","2","1075106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1075107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1075108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1075109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1075110","0","91002","0","0","31025"
"8","0","20","0","2","90006","30","0","0","2","1075111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1075112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1075113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1075114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1075115","0","91002","0","0","31025"
"12","0","25000","0","0","0","0","0","0","0","1075116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1076101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1076102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1076103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1076104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1076105","0","91002","0","0","31042"
"8","0","20","0","2","90006","20","0","0","2","1076106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1076107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1076108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1076109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1076110","0","91002","0","0","31042"
"8","0","20","0","2","90006","30","0","0","2","1076111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1076112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1076113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1076114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1076115","0","91002","0","0","31042"
"12","0","25000","0","0","0","0","0","0","0","1076116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1077101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1077102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1077103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1077104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1077105","0","91002","0","0","31022"
"8","0","20","0","2","90006","20","0","0","2","1077106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1077107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1077108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1077109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1077110","0","91002","0","0","31022"
"8","0","20","0","2","90006","30","0","0","2","1077111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1077112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1077113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1077114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1077115","0","91002","0","0","31022"
"12","0","25000","0","0","0","0","0","0","0","1077116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1078101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1078102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1078103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1078104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1078105","0","91002","0","0","31214"
"8","0","20","0","2","90006","20","0","0","2","1078106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1078107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1078108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1078109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1078110","0","91002","0","0","31214"
"8","0","20","0","2","90006","30","0","0","2","1078111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1078112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1078113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1078114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1078115","0","91002","0","0","31214"
"12","0","25000","0","0","0","0","0","0","0","1078116","0","94002","0","0","0"
"8","0","40","0","2","90006","20","0","0","2","1079101","0","91002","0","0","0"
"8","0","50","0","2","90006","30","0","0","2","1079102","0","91002","0","0","0"
"8","0","75","0","2","90006","40","0","0","2","1079103","0","91002","0","0","0"
"8","0","100","0","2","90006","50","0","0","2","1079104","0","91002","0","0","0"
"8","0","150","2","2","90006","100","0","0","2","1079105","0","91002","0","0","31043"
"8","0","20","0","2","90006","20","0","0","2","1079106","0","91002","0","0","0"
"8","0","25","0","2","90006","30","0","0","2","1079107","0","91002","0","0","0"
"8","0","30","0","2","90006","40","0","0","2","1079108","0","91002","0","0","0"
"8","0","40","0","2","90006","50","0","0","2","1079109","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1079110","0","91002","0","0","31043"
"8","0","20","0","2","90006","30","0","0","2","1079111","0","91002","0","0","0"
"8","0","25","0","2","90006","40","0","0","2","1079112","0","91002","0","0","0"
"8","0","30","0","2","90006","50","0","0","2","1079113","0","91002","0","0","0"
"8","0","40","0","2","90006","60","0","0","2","1079114","0","91002","0","0","0"
"8","0","80","1","2","90006","100","0","0","2","1079115","0","91002","0","0","31043"
"12","0","25000","0","0","0","0","0","0","0","1079116","0","94002","0","0","0"
