18fc0dea86013f09a2703b66abbe28b80c499c9bdf80c758ab2cbc1b21ecae78,9dac428aedbbc7a6438b0cc488669737575b83b3ca753e54bbce384d60d83d1e,5079864a54594f626382ebdd6c82191dd1ae675a8089bee200241f9af6ba21ba,3826f0ae08000ec74401a19670bf3d01f29a7cbbac42cac4521ef24fc1781e04,43c666fbf94a9881bc42add2345b37ad502f715c543676f683fbb0a8494f8ecd,48dad9e9d1b7d1d9c4de1a1dcae93c5b0c978502d44f206a993362d6c30b8eb6,df24063f131bc3cb3c0336bf2e74bdd59227770b4155241174085a5ba59cf04f,40a6443ddfcee76bcde956efa00afcc0c4aef45ddd6f75193eee08f343f8f15f,f191c2c5b93a476183b3017a21d899d351eb2fad3459ee582768284f0fba9a4e,471b147c3d05e59d616d8577a4fe1d4d198216f3460932d03370c90aee79ae36,e766e9362241e75d3f54009179b37acff8c4cd263e345b0cc4ff98585f12cb2d,70c72f33b4a85f8f2c36ff094934e57232351781d2669bb937cddff85793f51f,1de487c0ae39f73bcf32017b9d0f124c280ed6ae19bae5df82c4f997bbd08464,5125063a55ea5b68435813fb3a145c93a29d2d714845d03a89188065cb0a9522,b779d87d03a87b6a0b5885075ba4269d4c74c3caecea4f4db0e982f70e1b577e
"99001307","2024/09/01 16:00:00","1014403","601","2030/04/01 14:59:59","0","12","打倒1隻魔物植物‧莫培爾培（VERY HARD限定）","1","0","1","10144","9019","99001307","6010"
"99001308","2024/09/01 16:00:00","1014404","601","2030/04/01 14:59:59","0","13","打倒1隻魔物植物‧莫培爾培（SPECIAL限定）","1","0","1","10144","9019","99001308","6011"
"99001309","2024/10/01 16:00:00","1014601","601","2030/04/01 14:59:59","0","10","打倒1隻捲土重來‧吉諾（NORMAL限定）","1","0","1","10146","9019","99001309","6006"
"99001310","2024/10/01 16:00:00","1014602","601","2030/04/01 14:59:59","0","11","打倒1隻捲土重來‧吉諾（HARD限定）","1","0","1","10146","9019","99001310","6007"
"99001311","2024/10/01 16:00:00","1014603","601","2030/04/01 14:59:59","0","12","打倒1隻捲土重來‧吉諾（VERY HARD限定）","1","0","1","10146","9019","99001311","6010"
"99001312","2024/10/01 16:00:00","1014604","601","2030/04/01 14:59:59","0","13","打倒1隻捲土重來‧吉諾（SPECIAL限定）","1","0","1","10146","9019","99001312","6011"
"99001313","2029/04/01 15:00:00","0","601","2030/04/01 14:59:59","0","15","閱覽所有大夢想樂園導覽","1","0","1","10146","0","99001313","6001"
"99001314","2024/11/01 16:00:00","1014801","601","2030/04/01 14:59:59","0","10","打倒1隻盛夏的發狂史萊姆（NORMAL限定）","1","0","1","10148","9019","99001314","6006"
"99001315","2024/11/01 16:00:00","1014802","601","2030/04/01 14:59:59","0","11","打倒1隻盛夏的發狂史萊姆（HARD限定）","1","0","1","10148","9019","99001315","6007"
"99001316","2024/11/01 16:00:00","1014803","601","2030/04/01 14:59:59","0","12","打倒1隻盛夏的發狂史萊姆（VERY HARD限定）","1","0","1","10148","9019","99001316","6010"
"99001317","2024/11/01 16:00:00","1014804","601","2030/04/01 14:59:59","0","13","打倒1隻盛夏的發狂史萊姆（SPECIAL限定）","1","0","1","10148","9019","99001317","6011"
"99001318","2029/04/01 15:00:00","0","601","2030/04/01 14:59:59","0","15","透過修復夏日相片復原所有相片","1","0","1","10148","0","99001318","6001"
"99001319","2024/12/01 16:00:00","1015001","601","2030/04/01 14:59:59","0","10","打倒1隻混沌生成系統（NORMAL限定）","1","0","1","10150","9019","99001319","6006"
"99001320","2024/12/01 16:00:00","1015002","601","2030/04/01 14:59:59","0","11","打倒1隻混沌生成系統（HARD限定）","1","0","1","10150","9019","99001320","6007"
"99001321","2024/12/01 16:00:00","1015003","601","2030/04/01 14:59:59","0","12","打倒1隻混沌生成系統（VERY HARD限定）","1","0","1","10150","9019","99001321","6010"
"99001322","2024/12/01 16:00:00","1015004","601","2030/04/01 14:59:59","0","13","打倒1隻混沌生成系統（SPECIAL限定）","1","0","1","10150","9019","99001322","6011"
"99001323","2029/04/01 15:00:00","0","601","2030/04/01 14:59:59","0","15","閱覽所有水都的回憶劇情","1","0","1","10150","0","99001323","6001"
"99001324","2025/01/01 16:00:00","1015201","601","2030/04/01 14:59:59","0","10","打倒1隻吞食記憶‧白島鯨（NORMAL限定）","1","0","1","10152","9019","99001324","6006"
"99001325","2025/01/01 16:00:00","1015202","601","2030/04/01 14:59:59","0","11","打倒1隻吞食記憶‧白島鯨（HARD限定）","1","0","1","10152","9019","99001325","6007"
"99001326","2025/01/01 16:00:00","1015203","601","2030/04/01 14:59:59","0","12","打倒1隻吞食記憶‧白島鯨（VERY HARD限定）","1","0","1","10152","9019","99001326","6010"
"99001327","2025/01/01 16:00:00","1015204","601","2030/04/01 14:59:59","0","13","打倒1隻吞食記憶‧白島鯨（SPECIAL限定）","1","0","1","10152","9019","99001327","6011"
"99001328","2029/04/01 15:00:00","0","601","2030/04/01 14:59:59","0","15","閱覽所有大家的廣播體操","1","0","1","10152","0","99001328","6001"
"99001329","2025/02/01 16:00:00","1015401","601","2030/04/01 14:59:59","0","10","打倒1隻惡毒巨蛇（NORMAL限定）","1","0","1","10154","9019","99001329","6006"
"99001330","2025/02/01 16:00:00","1015402","601","2030/04/01 14:59:59","0","11","打倒1隻惡毒巨蛇（HARD限定）","1","0","1","10154","9019","99001330","6007"
"99001331","2025/02/01 16:00:00","1015403","601","2030/04/01 14:59:59","0","12","打倒1隻惡毒巨蛇（VERY HARD限定）","1","0","1","10154","9019","99001331","6010"
"99001332","2025/02/01 16:00:00","1015404","601","2030/04/01 14:59:59","0","13","打倒1隻惡毒巨蛇（SPECIAL限定）","1","0","1","10154","9019","99001332","6011"
