cc972137f0afd67a197b088d2f2473392f96247bb45cc2c82d1b7169e1c7edf2,a866784d41d50078a276ba6a42856e6425660a5f258f502d4e1151ccf216cf09,be5763c8eed5addb93e1bfdc8a6d3a9c7a1f9e6249acbc70261158f17a44056b,fe3c312b65c32e3b3ba910570a57ba7d7ecbaef2ede503b520ad352b93046220,bae271ac1082e96cf6a81154b90d326f0253560e29388d06405d8f7b5cc0a238,0222c13c92e307733f8772906c14ee7d0b8dde0d5b996794668016e685bccaf2
"2","40","30102040","對加農砲附加<0>攻擊力+40%","1","3"
"2","41","30102041","對加農砲附加<0>攻擊力+41%","1","3"
"2","42","30102042","對加農砲附加<0>攻擊力+42%","1","3"
"2","43","30102043","對加農砲附加<0>攻擊力+43%","1","3"
"2","44","30102044","對加農砲附加<0>攻擊力+44%","1","3"
"2","45","30102045","對加農砲附加<0>攻擊力+45%","1","3"
"2","46","30102046","對加農砲附加<0>攻擊力+46%","1","3"
"2","47","30102047","對加農砲附加<0>攻擊力+47%","1","3"
"2","48","30102048","對加農砲附加<0>攻擊力+48%","1","3"
"2","49","30102049","對加農砲附加<0>攻擊力+49%","1","3"
"2","50","30102050","對加農砲附加<0>攻擊力+50%","1","3"
"2","51","30102051","對加農砲附加<0>攻擊力+51%","1","3"
"2","52","30102052","對加農砲附加<0>攻擊力+52%","1","3"
"2","53","30102053","對加農砲附加<0>攻擊力+53%","1","3"
"2","54","30102054","對加農砲附加<0>攻擊力+54%","1","3"
"2","55","30102055","對加農砲附加<0>攻擊力+55%","1","3"
"2","56","30102056","對加農砲附加<0>攻擊力+56%","1","3"
"2","57","30102057","對加農砲附加<0>攻擊力+57%","1","3"
"2","58","30102058","對加農砲附加<0>攻擊力+58%","1","3"
"2","59","30102059","對加農砲附加<0>攻擊力+59%","1","3"
"2","60","30102060","對加農砲附加<0>攻擊力+60%","1","3"
"2","61","30102061","對加農砲附加<0>攻擊力+61%","1","3"
"2","62","30102062","對加農砲附加<0>攻擊力+62%","1","3"
"2","63","30102063","對加農砲附加<0>攻擊力+63%","1","3"
"2","64","30102064","對加農砲附加<0>攻擊力+64%","1","3"
"2","65","30102065","對加農砲附加<0>攻擊力+65%","1","3"
"2","66","30102066","對加農砲附加<0>攻擊力+66%","1","3"
"2","67","30102067","對加農砲附加<0>攻擊力+67%","1","3"
"2","68","30102068","對加農砲附加<0>攻擊力+68%","1","3"
"2","69","30102069","對加農砲附加<0>攻擊力+69%","1","3"
"2","70","30102070","對加農砲附加<0>攻擊力+70%","1","3"
"2","71","30102071","對加農砲附加<0>攻擊力+71%","1","3"
"2","72","30102072","對加農砲附加<0>攻擊力+72%","1","3"
"2","73","30102073","對加農砲附加<0>攻擊力+73%","1","3"
"2","74","30102074","對加農砲附加<0>攻擊力+74%","1","3"
"2","75","30102075","對加農砲附加<0>攻擊力+75%","1","3"
"2","76","30102076","對加農砲附加<0>攻擊力+76%","1","3"
"2","77","30102077","對加農砲附加<0>攻擊力+77%","1","3"
"2","78","30102078","對加農砲附加<0>攻擊力+78%","1","3"
"2","79","30102079","對加農砲附加<0>攻擊力+79%","1","3"
"2","80","30102080","對加農砲附加<0>攻擊力+80%","1","3"
"2","81","30102081","對加農砲附加<0>攻擊力+81%","1","3"
"2","82","30102082","對加農砲附加<0>攻擊力+82%","1","3"
"2","83","30102083","對加農砲附加<0>攻擊力+83%","1","3"
"2","84","30102084","對加農砲附加<0>攻擊力+84%","1","3"
"2","85","30102085","對加農砲附加<0>攻擊力+85%","1","3"
"2","86","30102086","對加農砲附加<0>攻擊力+86%","1","3"
"2","87","30102087","對加農砲附加<0>攻擊力+87%","1","3"
"2","88","30102088","對加農砲附加<0>攻擊力+88%","1","3"
"2","89","30102089","對加農砲附加<0>攻擊力+89%","1","3"
"2","90","30102090","對加農砲附加<0>攻擊力+90%","1","3"
"2","91","30102091","對加農砲附加<0>攻擊力+91%","1","3"
"2","92","30102092","對加農砲附加<0>攻擊力+92%","1","3"
"2","93","30102093","對加農砲附加<0>攻擊力+93%","1","3"
"2","94","30102094","對加農砲附加<0>攻擊力+94%","1","3"
"2","95","30102095","對加農砲附加<0>攻擊力+95%","1","3"
"2","96","30102096","對加農砲附加<0>攻擊力+96%","1","3"
"2","97","30102097","對加農砲附加<0>攻擊力+97%","1","3"
"2","98","30102098","對加農砲附加<0>攻擊力+98%","1","3"
"2","99","30102099","對加農砲附加<0>攻擊力+99%","1","3"
"2","100","30102100","對加農砲附加<0>攻擊力+100%","1","3"
"2","10","30202010","對刨刀附加<0>攻擊力+10%","2","3"
"2","11","30202011","對刨刀附加<0>攻擊力+11%","2","3"
"2","12","30202012","對刨刀附加<0>攻擊力+12%","2","3"
"2","13","30202013","對刨刀附加<0>攻擊力+13%","2","3"
"2","14","30202014","對刨刀附加<0>攻擊力+14%","2","3"
"2","15","30202015","對刨刀附加<0>攻擊力+15%","2","3"
"2","16","30202016","對刨刀附加<0>攻擊力+16%","2","3"
"2","17","30202017","對刨刀附加<0>攻擊力+17%","2","3"
"2","18","30202018","對刨刀附加<0>攻擊力+18%","2","3"
"2","19","30202019","對刨刀附加<0>攻擊力+19%","2","3"
"2","20","30202020","對刨刀附加<0>攻擊力+20%","2","3"
"2","21","30202021","對刨刀附加<0>攻擊力+21%","2","3"
"2","22","30202022","對刨刀附加<0>攻擊力+22%","2","3"
"2","23","30202023","對刨刀附加<0>攻擊力+23%","2","3"
"2","24","30202024","對刨刀附加<0>攻擊力+24%","2","3"
"2","25","30202025","對刨刀附加<0>攻擊力+25%","2","3"
"2","26","30202026","對刨刀附加<0>攻擊力+26%","2","3"
"2","27","30202027","對刨刀附加<0>攻擊力+27%","2","3"
"2","28","30202028","對刨刀附加<0>攻擊力+28%","2","3"
"2","29","30202029","對刨刀附加<0>攻擊力+29%","2","3"
"2","30","30202030","對刨刀附加<0>攻擊力+30%","2","3"
"2","31","30202031","對刨刀附加<0>攻擊力+31%","2","3"
"2","32","30202032","對刨刀附加<0>攻擊力+32%","2","3"
"2","33","30202033","對刨刀附加<0>攻擊力+33%","2","3"
"2","34","30202034","對刨刀附加<0>攻擊力+34%","2","3"
"2","35","30202035","對刨刀附加<0>攻擊力+35%","2","3"
"2","36","30202036","對刨刀附加<0>攻擊力+36%","2","3"
"2","37","30202037","對刨刀附加<0>攻擊力+37%","2","3"
"2","38","30202038","對刨刀附加<0>攻擊力+38%","2","3"
"2","39","30202039","對刨刀附加<0>攻擊力+39%","2","3"
"2","40","30202040","對刨刀附加<0>攻擊力+40%","2","3"
"2","41","30202041","對刨刀附加<0>攻擊力+41%","2","3"
"2","42","30202042","對刨刀附加<0>攻擊力+42%","2","3"
"2","43","30202043","對刨刀附加<0>攻擊力+43%","2","3"
"2","44","30202044","對刨刀附加<0>攻擊力+44%","2","3"
"2","45","30202045","對刨刀附加<0>攻擊力+45%","2","3"
"2","46","30202046","對刨刀附加<0>攻擊力+46%","2","3"
"2","47","30202047","對刨刀附加<0>攻擊力+47%","2","3"
"2","48","30202048","對刨刀附加<0>攻擊力+48%","2","3"
"2","49","30202049","對刨刀附加<0>攻擊力+49%","2","3"
"2","50","30202050","對刨刀附加<0>攻擊力+50%","2","3"
"2","51","30202051","對刨刀附加<0>攻擊力+51%","2","3"
"2","52","30202052","對刨刀附加<0>攻擊力+52%","2","3"
"2","53","30202053","對刨刀附加<0>攻擊力+53%","2","3"
"2","54","30202054","對刨刀附加<0>攻擊力+54%","2","3"
"2","55","30202055","對刨刀附加<0>攻擊力+55%","2","3"
"2","56","30202056","對刨刀附加<0>攻擊力+56%","2","3"
"2","57","30202057","對刨刀附加<0>攻擊力+57%","2","3"
"2","58","30202058","對刨刀附加<0>攻擊力+58%","2","3"
"2","59","30202059","對刨刀附加<0>攻擊力+59%","2","3"
"2","60","30202060","對刨刀附加<0>攻擊力+60%","2","3"
"2","61","30202061","對刨刀附加<0>攻擊力+61%","2","3"
"2","62","30202062","對刨刀附加<0>攻擊力+62%","2","3"
"2","63","30202063","對刨刀附加<0>攻擊力+63%","2","3"
"2","64","30202064","對刨刀附加<0>攻擊力+64%","2","3"
"2","65","30202065","對刨刀附加<0>攻擊力+65%","2","3"
"2","66","30202066","對刨刀附加<0>攻擊力+66%","2","3"
"2","67","30202067","對刨刀附加<0>攻擊力+67%","2","3"
"2","68","30202068","對刨刀附加<0>攻擊力+68%","2","3"
"2","69","30202069","對刨刀附加<0>攻擊力+69%","2","3"
"2","70","30202070","對刨刀附加<0>攻擊力+70%","2","3"
"2","71","30202071","對刨刀附加<0>攻擊力+71%","2","3"
"2","72","30202072","對刨刀附加<0>攻擊力+72%","2","3"
"2","73","30202073","對刨刀附加<0>攻擊力+73%","2","3"
"2","74","30202074","對刨刀附加<0>攻擊力+74%","2","3"
"2","75","30202075","對刨刀附加<0>攻擊力+75%","2","3"
"2","76","30202076","對刨刀附加<0>攻擊力+76%","2","3"
"2","77","30202077","對刨刀附加<0>攻擊力+77%","2","3"
"2","78","30202078","對刨刀附加<0>攻擊力+78%","2","3"
"2","79","30202079","對刨刀附加<0>攻擊力+79%","2","3"
"2","80","30202080","對刨刀附加<0>攻擊力+80%","2","3"
"2","81","30202081","對刨刀附加<0>攻擊力+81%","2","3"
"2","82","30202082","對刨刀附加<0>攻擊力+82%","2","3"
"2","83","30202083","對刨刀附加<0>攻擊力+83%","2","3"
"2","84","30202084","對刨刀附加<0>攻擊力+84%","2","3"
"2","85","30202085","對刨刀附加<0>攻擊力+85%","2","3"
"2","86","30202086","對刨刀附加<0>攻擊力+86%","2","3"
"2","87","30202087","對刨刀附加<0>攻擊力+87%","2","3"
"2","88","30202088","對刨刀附加<0>攻擊力+88%","2","3"
"2","89","30202089","對刨刀附加<0>攻擊力+89%","2","3"
"2","90","30202090","對刨刀附加<0>攻擊力+90%","2","3"
"2","91","30202091","對刨刀附加<0>攻擊力+91%","2","3"
"2","92","30202092","對刨刀附加<0>攻擊力+92%","2","3"
"2","93","30202093","對刨刀附加<0>攻擊力+93%","2","3"
"2","94","30202094","對刨刀附加<0>攻擊力+94%","2","3"
"2","95","30202095","對刨刀附加<0>攻擊力+95%","2","3"
"2","96","30202096","對刨刀附加<0>攻擊力+96%","2","3"
"2","97","30202097","對刨刀附加<0>攻擊力+97%","2","3"
"2","98","30202098","對刨刀附加<0>攻擊力+98%","2","3"
"2","99","30202099","對刨刀附加<0>攻擊力+99%","2","3"
"2","100","30202100","對刨刀附加<0>攻擊力+100%","2","3"
"2","10","30302010","對鑽頭附加<0>攻擊力+10%","3","3"
"2","11","30302011","對鑽頭附加<0>攻擊力+11%","3","3"
"2","12","30302012","對鑽頭附加<0>攻擊力+12%","3","3"
"2","13","30302013","對鑽頭附加<0>攻擊力+13%","3","3"
"2","14","30302014","對鑽頭附加<0>攻擊力+14%","3","3"
"2","15","30302015","對鑽頭附加<0>攻擊力+15%","3","3"
"2","16","30302016","對鑽頭附加<0>攻擊力+16%","3","3"
"2","17","30302017","對鑽頭附加<0>攻擊力+17%","3","3"
"2","18","30302018","對鑽頭附加<0>攻擊力+18%","3","3"
"2","19","30302019","對鑽頭附加<0>攻擊力+19%","3","3"
"2","20","30302020","對鑽頭附加<0>攻擊力+20%","3","3"
"2","21","30302021","對鑽頭附加<0>攻擊力+21%","3","3"
"2","22","30302022","對鑽頭附加<0>攻擊力+22%","3","3"
"2","23","30302023","對鑽頭附加<0>攻擊力+23%","3","3"
"2","24","30302024","對鑽頭附加<0>攻擊力+24%","3","3"
"2","25","30302025","對鑽頭附加<0>攻擊力+25%","3","3"
"2","26","30302026","對鑽頭附加<0>攻擊力+26%","3","3"
"2","27","30302027","對鑽頭附加<0>攻擊力+27%","3","3"
"2","28","30302028","對鑽頭附加<0>攻擊力+28%","3","3"
"2","29","30302029","對鑽頭附加<0>攻擊力+29%","3","3"
"2","30","30302030","對鑽頭附加<0>攻擊力+30%","3","3"
"2","31","30302031","對鑽頭附加<0>攻擊力+31%","3","3"
"2","32","30302032","對鑽頭附加<0>攻擊力+32%","3","3"
"2","33","30302033","對鑽頭附加<0>攻擊力+33%","3","3"
"2","34","30302034","對鑽頭附加<0>攻擊力+34%","3","3"
"2","35","30302035","對鑽頭附加<0>攻擊力+35%","3","3"
"2","36","30302036","對鑽頭附加<0>攻擊力+36%","3","3"
"2","37","30302037","對鑽頭附加<0>攻擊力+37%","3","3"
"2","38","30302038","對鑽頭附加<0>攻擊力+38%","3","3"
"2","39","30302039","對鑽頭附加<0>攻擊力+39%","3","3"
"2","40","30302040","對鑽頭附加<0>攻擊力+40%","3","3"
"2","41","30302041","對鑽頭附加<0>攻擊力+41%","3","3"
"2","42","30302042","對鑽頭附加<0>攻擊力+42%","3","3"
"2","43","30302043","對鑽頭附加<0>攻擊力+43%","3","3"
"2","44","30302044","對鑽頭附加<0>攻擊力+44%","3","3"
"2","45","30302045","對鑽頭附加<0>攻擊力+45%","3","3"
"2","46","30302046","對鑽頭附加<0>攻擊力+46%","3","3"
"2","47","30302047","對鑽頭附加<0>攻擊力+47%","3","3"
"2","48","30302048","對鑽頭附加<0>攻擊力+48%","3","3"
"2","49","30302049","對鑽頭附加<0>攻擊力+49%","3","3"
"2","50","30302050","對鑽頭附加<0>攻擊力+50%","3","3"
"2","51","30302051","對鑽頭附加<0>攻擊力+51%","3","3"
"2","52","30302052","對鑽頭附加<0>攻擊力+52%","3","3"
"2","53","30302053","對鑽頭附加<0>攻擊力+53%","3","3"
"2","54","30302054","對鑽頭附加<0>攻擊力+54%","3","3"
"2","55","30302055","對鑽頭附加<0>攻擊力+55%","3","3"
"2","56","30302056","對鑽頭附加<0>攻擊力+56%","3","3"
"2","57","30302057","對鑽頭附加<0>攻擊力+57%","3","3"
"2","58","30302058","對鑽頭附加<0>攻擊力+58%","3","3"
"2","59","30302059","對鑽頭附加<0>攻擊力+59%","3","3"
"2","60","30302060","對鑽頭附加<0>攻擊力+60%","3","3"
"2","61","30302061","對鑽頭附加<0>攻擊力+61%","3","3"
"2","62","30302062","對鑽頭附加<0>攻擊力+62%","3","3"
"2","63","30302063","對鑽頭附加<0>攻擊力+63%","3","3"
"2","64","30302064","對鑽頭附加<0>攻擊力+64%","3","3"
"2","65","30302065","對鑽頭附加<0>攻擊力+65%","3","3"
"2","66","30302066","對鑽頭附加<0>攻擊力+66%","3","3"
"2","67","30302067","對鑽頭附加<0>攻擊力+67%","3","3"
"2","68","30302068","對鑽頭附加<0>攻擊力+68%","3","3"
"2","69","30302069","對鑽頭附加<0>攻擊力+69%","3","3"
"2","70","30302070","對鑽頭附加<0>攻擊力+70%","3","3"
"2","71","30302071","對鑽頭附加<0>攻擊力+71%","3","3"
"2","72","30302072","對鑽頭附加<0>攻擊力+72%","3","3"
"2","73","30302073","對鑽頭附加<0>攻擊力+73%","3","3"
"2","74","30302074","對鑽頭附加<0>攻擊力+74%","3","3"
"2","75","30302075","對鑽頭附加<0>攻擊力+75%","3","3"
"2","76","30302076","對鑽頭附加<0>攻擊力+76%","3","3"
"2","77","30302077","對鑽頭附加<0>攻擊力+77%","3","3"
"2","78","30302078","對鑽頭附加<0>攻擊力+78%","3","3"
"2","79","30302079","對鑽頭附加<0>攻擊力+79%","3","3"
"2","80","30302080","對鑽頭附加<0>攻擊力+80%","3","3"
"2","81","30302081","對鑽頭附加<0>攻擊力+81%","3","3"
"2","82","30302082","對鑽頭附加<0>攻擊力+82%","3","3"
"2","83","30302083","對鑽頭附加<0>攻擊力+83%","3","3"
"2","84","30302084","對鑽頭附加<0>攻擊力+84%","3","3"
"2","85","30302085","對鑽頭附加<0>攻擊力+85%","3","3"
"2","86","30302086","對鑽頭附加<0>攻擊力+86%","3","3"
"2","87","30302087","對鑽頭附加<0>攻擊力+87%","3","3"
"2","88","30302088","對鑽頭附加<0>攻擊力+88%","3","3"
"2","89","30302089","對鑽頭附加<0>攻擊力+89%","3","3"
"2","90","30302090","對鑽頭附加<0>攻擊力+90%","3","3"
"2","91","30302091","對鑽頭附加<0>攻擊力+91%","3","3"
"2","92","30302092","對鑽頭附加<0>攻擊力+92%","3","3"
"2","93","30302093","對鑽頭附加<0>攻擊力+93%","3","3"
"2","94","30302094","對鑽頭附加<0>攻擊力+94%","3","3"
"2","95","30302095","對鑽頭附加<0>攻擊力+95%","3","3"
"2","96","30302096","對鑽頭附加<0>攻擊力+96%","3","3"
"2","97","30302097","對鑽頭附加<0>攻擊力+97%","3","3"
"2","98","30302098","對鑽頭附加<0>攻擊力+98%","3","3"
"2","99","30302099","對鑽頭附加<0>攻擊力+99%","3","3"
"2","100","30302100","對鑽頭附加<0>攻擊力+100%","3","3"
"2","10","30402010","對槌子附加<0>攻擊力+10%","4","3"
"2","11","30402011","對槌子附加<0>攻擊力+11%","4","3"
"2","12","30402012","對槌子附加<0>攻擊力+12%","4","3"
"2","13","30402013","對槌子附加<0>攻擊力+13%","4","3"
"2","14","30402014","對槌子附加<0>攻擊力+14%","4","3"
"2","15","30402015","對槌子附加<0>攻擊力+15%","4","3"
"2","16","30402016","對槌子附加<0>攻擊力+16%","4","3"
"2","17","30402017","對槌子附加<0>攻擊力+17%","4","3"
"2","18","30402018","對槌子附加<0>攻擊力+18%","4","3"
"2","19","30402019","對槌子附加<0>攻擊力+19%","4","3"
"2","20","30402020","對槌子附加<0>攻擊力+20%","4","3"
"2","21","30402021","對槌子附加<0>攻擊力+21%","4","3"
"2","22","30402022","對槌子附加<0>攻擊力+22%","4","3"
"2","23","30402023","對槌子附加<0>攻擊力+23%","4","3"
"2","24","30402024","對槌子附加<0>攻擊力+24%","4","3"
"2","25","30402025","對槌子附加<0>攻擊力+25%","4","3"
"2","26","30402026","對槌子附加<0>攻擊力+26%","4","3"
"2","27","30402027","對槌子附加<0>攻擊力+27%","4","3"
"2","28","30402028","對槌子附加<0>攻擊力+28%","4","3"
"2","29","30402029","對槌子附加<0>攻擊力+29%","4","3"
"2","30","30402030","對槌子附加<0>攻擊力+30%","4","3"
"2","31","30402031","對槌子附加<0>攻擊力+31%","4","3"
"2","32","30402032","對槌子附加<0>攻擊力+32%","4","3"
"2","33","30402033","對槌子附加<0>攻擊力+33%","4","3"
"2","34","30402034","對槌子附加<0>攻擊力+34%","4","3"
"2","35","30402035","對槌子附加<0>攻擊力+35%","4","3"
"2","36","30402036","對槌子附加<0>攻擊力+36%","4","3"
"2","37","30402037","對槌子附加<0>攻擊力+37%","4","3"
"2","38","30402038","對槌子附加<0>攻擊力+38%","4","3"
"2","39","30402039","對槌子附加<0>攻擊力+39%","4","3"
"2","40","30402040","對槌子附加<0>攻擊力+40%","4","3"
"2","41","30402041","對槌子附加<0>攻擊力+41%","4","3"
"2","42","30402042","對槌子附加<0>攻擊力+42%","4","3"
"2","43","30402043","對槌子附加<0>攻擊力+43%","4","3"
"2","44","30402044","對槌子附加<0>攻擊力+44%","4","3"
"2","45","30402045","對槌子附加<0>攻擊力+45%","4","3"
"2","46","30402046","對槌子附加<0>攻擊力+46%","4","3"
"2","47","30402047","對槌子附加<0>攻擊力+47%","4","3"
"2","48","30402048","對槌子附加<0>攻擊力+48%","4","3"
"2","49","30402049","對槌子附加<0>攻擊力+49%","4","3"
"2","50","30402050","對槌子附加<0>攻擊力+50%","4","3"
"2","51","30402051","對槌子附加<0>攻擊力+51%","4","3"
"2","52","30402052","對槌子附加<0>攻擊力+52%","4","3"
"2","53","30402053","對槌子附加<0>攻擊力+53%","4","3"
"2","54","30402054","對槌子附加<0>攻擊力+54%","4","3"
"2","55","30402055","對槌子附加<0>攻擊力+55%","4","3"
"2","56","30402056","對槌子附加<0>攻擊力+56%","4","3"
"2","57","30402057","對槌子附加<0>攻擊力+57%","4","3"
"2","58","30402058","對槌子附加<0>攻擊力+58%","4","3"
"2","59","30402059","對槌子附加<0>攻擊力+59%","4","3"
"2","60","30402060","對槌子附加<0>攻擊力+60%","4","3"
"2","61","30402061","對槌子附加<0>攻擊力+61%","4","3"
"2","62","30402062","對槌子附加<0>攻擊力+62%","4","3"
"2","63","30402063","對槌子附加<0>攻擊力+63%","4","3"
"2","64","30402064","對槌子附加<0>攻擊力+64%","4","3"
"2","65","30402065","對槌子附加<0>攻擊力+65%","4","3"
"2","66","30402066","對槌子附加<0>攻擊力+66%","4","3"
"2","67","30402067","對槌子附加<0>攻擊力+67%","4","3"
"2","68","30402068","對槌子附加<0>攻擊力+68%","4","3"
"2","69","30402069","對槌子附加<0>攻擊力+69%","4","3"
"2","70","30402070","對槌子附加<0>攻擊力+70%","4","3"
"2","71","30402071","對槌子附加<0>攻擊力+71%","4","3"
"2","72","30402072","對槌子附加<0>攻擊力+72%","4","3"
"2","73","30402073","對槌子附加<0>攻擊力+73%","4","3"
"2","74","30402074","對槌子附加<0>攻擊力+74%","4","3"
"2","75","30402075","對槌子附加<0>攻擊力+75%","4","3"
"2","76","30402076","對槌子附加<0>攻擊力+76%","4","3"
"2","77","30402077","對槌子附加<0>攻擊力+77%","4","3"
"2","78","30402078","對槌子附加<0>攻擊力+78%","4","3"
"2","79","30402079","對槌子附加<0>攻擊力+79%","4","3"
"2","80","30402080","對槌子附加<0>攻擊力+80%","4","3"
"2","81","30402081","對槌子附加<0>攻擊力+81%","4","3"
"2","82","30402082","對槌子附加<0>攻擊力+82%","4","3"
"2","83","30402083","對槌子附加<0>攻擊力+83%","4","3"
"2","84","30402084","對槌子附加<0>攻擊力+84%","4","3"
"2","85","30402085","對槌子附加<0>攻擊力+85%","4","3"
"2","86","30402086","對槌子附加<0>攻擊力+86%","4","3"
"2","87","30402087","對槌子附加<0>攻擊力+87%","4","3"
"2","88","30402088","對槌子附加<0>攻擊力+88%","4","3"
"2","89","30402089","對槌子附加<0>攻擊力+89%","4","3"
"2","90","30402090","對槌子附加<0>攻擊力+90%","4","3"
"2","91","30402091","對槌子附加<0>攻擊力+91%","4","3"
"2","92","30402092","對槌子附加<0>攻擊力+92%","4","3"
"2","93","30402093","對槌子附加<0>攻擊力+93%","4","3"
"2","94","30402094","對槌子附加<0>攻擊力+94%","4","3"
"2","95","30402095","對槌子附加<0>攻擊力+95%","4","3"
"2","96","30402096","對槌子附加<0>攻擊力+96%","4","3"
"2","97","30402097","對槌子附加<0>攻擊力+97%","4","3"
"2","98","30402098","對槌子附加<0>攻擊力+98%","4","3"
"2","99","30402099","對槌子附加<0>攻擊力+99%","4","3"
"2","100","30402100","對槌子附加<0>攻擊力+100%","4","3"
"2","10","30502010","對霰彈槍附加<0>攻擊力+10%","5","3"
"2","11","30502011","對霰彈槍附加<0>攻擊力+11%","5","3"
"2","12","30502012","對霰彈槍附加<0>攻擊力+12%","5","3"
"2","13","30502013","對霰彈槍附加<0>攻擊力+13%","5","3"
"2","14","30502014","對霰彈槍附加<0>攻擊力+14%","5","3"
"2","15","30502015","對霰彈槍附加<0>攻擊力+15%","5","3"
"2","16","30502016","對霰彈槍附加<0>攻擊力+16%","5","3"
"2","17","30502017","對霰彈槍附加<0>攻擊力+17%","5","3"
"2","18","30502018","對霰彈槍附加<0>攻擊力+18%","5","3"
"2","19","30502019","對霰彈槍附加<0>攻擊力+19%","5","3"
"2","20","30502020","對霰彈槍附加<0>攻擊力+20%","5","3"
"2","21","30502021","對霰彈槍附加<0>攻擊力+21%","5","3"
"2","22","30502022","對霰彈槍附加<0>攻擊力+22%","5","3"
"2","23","30502023","對霰彈槍附加<0>攻擊力+23%","5","3"
"2","24","30502024","對霰彈槍附加<0>攻擊力+24%","5","3"
"2","25","30502025","對霰彈槍附加<0>攻擊力+25%","5","3"
"2","26","30502026","對霰彈槍附加<0>攻擊力+26%","5","3"
"2","27","30502027","對霰彈槍附加<0>攻擊力+27%","5","3"
"2","28","30502028","對霰彈槍附加<0>攻擊力+28%","5","3"
"2","29","30502029","對霰彈槍附加<0>攻擊力+29%","5","3"
"2","30","30502030","對霰彈槍附加<0>攻擊力+30%","5","3"
"2","31","30502031","對霰彈槍附加<0>攻擊力+31%","5","3"
"2","32","30502032","對霰彈槍附加<0>攻擊力+32%","5","3"
"2","33","30502033","對霰彈槍附加<0>攻擊力+33%","5","3"
"2","34","30502034","對霰彈槍附加<0>攻擊力+34%","5","3"
"2","35","30502035","對霰彈槍附加<0>攻擊力+35%","5","3"
"2","36","30502036","對霰彈槍附加<0>攻擊力+36%","5","3"
"2","37","30502037","對霰彈槍附加<0>攻擊力+37%","5","3"
"2","38","30502038","對霰彈槍附加<0>攻擊力+38%","5","3"
"2","39","30502039","對霰彈槍附加<0>攻擊力+39%","5","3"
"2","40","30502040","對霰彈槍附加<0>攻擊力+40%","5","3"
"2","41","30502041","對霰彈槍附加<0>攻擊力+41%","5","3"
"2","42","30502042","對霰彈槍附加<0>攻擊力+42%","5","3"
"2","43","30502043","對霰彈槍附加<0>攻擊力+43%","5","3"
"2","44","30502044","對霰彈槍附加<0>攻擊力+44%","5","3"
"2","45","30502045","對霰彈槍附加<0>攻擊力+45%","5","3"
"2","46","30502046","對霰彈槍附加<0>攻擊力+46%","5","3"
"2","47","30502047","對霰彈槍附加<0>攻擊力+47%","5","3"
"2","48","30502048","對霰彈槍附加<0>攻擊力+48%","5","3"
"2","49","30502049","對霰彈槍附加<0>攻擊力+49%","5","3"
"2","50","30502050","對霰彈槍附加<0>攻擊力+50%","5","3"
"2","51","30502051","對霰彈槍附加<0>攻擊力+51%","5","3"
"2","52","30502052","對霰彈槍附加<0>攻擊力+52%","5","3"
"2","53","30502053","對霰彈槍附加<0>攻擊力+53%","5","3"
"2","54","30502054","對霰彈槍附加<0>攻擊力+54%","5","3"
"2","55","30502055","對霰彈槍附加<0>攻擊力+55%","5","3"
"2","56","30502056","對霰彈槍附加<0>攻擊力+56%","5","3"
"2","57","30502057","對霰彈槍附加<0>攻擊力+57%","5","3"
"2","58","30502058","對霰彈槍附加<0>攻擊力+58%","5","3"
"2","59","30502059","對霰彈槍附加<0>攻擊力+59%","5","3"
"2","60","30502060","對霰彈槍附加<0>攻擊力+60%","5","3"
"2","61","30502061","對霰彈槍附加<0>攻擊力+61%","5","3"
"2","62","30502062","對霰彈槍附加<0>攻擊力+62%","5","3"
"2","63","30502063","對霰彈槍附加<0>攻擊力+63%","5","3"
"2","64","30502064","對霰彈槍附加<0>攻擊力+64%","5","3"
"2","65","30502065","對霰彈槍附加<0>攻擊力+65%","5","3"
"2","66","30502066","對霰彈槍附加<0>攻擊力+66%","5","3"
"2","67","30502067","對霰彈槍附加<0>攻擊力+67%","5","3"
"2","68","30502068","對霰彈槍附加<0>攻擊力+68%","5","3"
"2","69","30502069","對霰彈槍附加<0>攻擊力+69%","5","3"
"2","70","30502070","對霰彈槍附加<0>攻擊力+70%","5","3"
"2","71","30502071","對霰彈槍附加<0>攻擊力+71%","5","3"
"2","72","30502072","對霰彈槍附加<0>攻擊力+72%","5","3"
"2","73","30502073","對霰彈槍附加<0>攻擊力+73%","5","3"
"2","74","30502074","對霰彈槍附加<0>攻擊力+74%","5","3"
"2","75","30502075","對霰彈槍附加<0>攻擊力+75%","5","3"
"2","76","30502076","對霰彈槍附加<0>攻擊力+76%","5","3"
"2","77","30502077","對霰彈槍附加<0>攻擊力+77%","5","3"
"2","78","30502078","對霰彈槍附加<0>攻擊力+78%","5","3"
"2","79","30502079","對霰彈槍附加<0>攻擊力+79%","5","3"
"2","80","30502080","對霰彈槍附加<0>攻擊力+80%","5","3"
"2","81","30502081","對霰彈槍附加<0>攻擊力+81%","5","3"
"2","82","30502082","對霰彈槍附加<0>攻擊力+82%","5","3"
"2","83","30502083","對霰彈槍附加<0>攻擊力+83%","5","3"
"2","84","30502084","對霰彈槍附加<0>攻擊力+84%","5","3"
"2","85","30502085","對霰彈槍附加<0>攻擊力+85%","5","3"
"2","86","30502086","對霰彈槍附加<0>攻擊力+86%","5","3"
