a70e6797de9d4ba87a3404a2ab2866b54bc6464d9879ab068fa3a2debc2fe3cf,31ebdea6939d3443c69253e5fa5d3ec6ea85f6713334df094b779c19a8812627,26a9d6b1263d592a4b952233cf341b428280ceafb90b30edfd9666dbacdc36b7,dfc7126f92d1041f9046f9b25a7850eeeff973f1640ae389f208a98e0b6272ac,363d0d6ac7b17334e78527c7861e996ec55506004aa065fbde9deeea4492b4e9,301f93e193f936f5189fe29591160ece26379e4dbd903f9377d0906f7789eabe,e8a67bc6a5faa9548adef18264f66a113a4f8da3532b77b04e60359ab7764909,e68fc9cc452d307729d8995885369ed4070d74d1de16a338bfc559c20a4abec2,3a18cb912dce6c28d1ecf4e9c6a2ff8ba0a84410236f01abfc63aa03dd9b1b7f,eea5626cb0c56d41386172fc824f353d628ce5f0fd302a73bd4a6e3a9db5f913,e40d8d16b75e85bf86d57f1a15391ce3d6828220a79599ac9e85c762008b269d,dc504cacfc16835e1a3c68f6628429b7979ac84c9da19b40cf1c93e52d114c9b,0c6097d18592a80ebf3699a5f971386c7afe726945ed74c502c8a5ab8ba3f91d,84bac0a6c9c2b4ecf08edc6d9e55ddf037622502b6f309c2cb8549d025f4ad4f,3d899825853197a587b188747a07621439b243f0e05b287344be5845b8b36dfd,f9cc3b9a84c67de07d5c50e3d13a002904907396cb2e1f5fccadaebd69b540bd,63c346a613887bc0221c8b90f176c6803f19274febd6fd6dccdda4eaa57593d1,c0ee2b4375e0f04ccdd57d35344c1bd3a338f5dbb607125cf16d2ebbb2518be5,1d5a75eb488298d2029173e60e33edf1a51c2411e36ff5bf499c92e7aa57ca6a,926f808570ce506398af1631ac76a903e673a7891322abb3949be04f820597b7,ad01e4a1b9e945b1106c26c54bdbc5531b4e900c9c646bc0d607d316853904df,bdf61e30b3fe3d503fa3e0d53f6fbebd9634e49997a54bb72e36581804c605eb,7eaf125cb9c479e272cfb53929928f209359539e50308fce9c04affd1f337135,ea9db5426a8d4c96ff1f7ccdd786f3d68bec51ae4c6e71ff122d9007267afc11,5956f1d7b45b5b1abb3cfed236165ca12a836122fb9b72e53d580873e0aa1778
"0","0","0","15","0","0","2","3","0","107101","25001","0","0","0","0","260","0","0","0","200000","0","15","20","0","0"
"0","0","0","15","0","0","3","3","0","107101","25001","0","0","0","0","390","0","0","0","400000","0","20","30","0","0"
"0","0","0","15","0","0","4","3","0","107101","25001","0","0","0","0","520","0","0","0","500000","0","25","40","0","0"
"0","0","0","15","0","0","5","3","0","107101","25001","0","1","0","0","650","0","2","0","600000","0","30","50","0","0"
"0","0","0","18","0","0","1","1","0","107501","32075","0","1","0","0","240","0","0","5","100000","0","50","0","0","0"
"0","0","0","11","0","0","1","2","0","107501","31075","0","1","0","0","120","0","0","3","100000","0","25","0","0","0"
"0","0","0","15","0","0","1","3","0","107501","25001","0","0","0","0","130","0","0","0","100000","0","10","10","0","0"
"0","0","0","15","0","0","2","3","0","107501","25001","0","0","0","0","260","0","0","0","200000","0","15","20","0","0"
"0","0","0","15","0","0","3","3","0","107501","25001","0","0","0","0","390","0","0","0","400000","0","20","30","0","0"
"0","0","0","15","0","0","4","3","0","107501","25001","0","0","0","0","520","0","0","0","500000","0","25","40","0","0"
"0","0","0","15","0","0","5","3","0","107501","25001","0","1","0","0","650","0","2","2","600000","0","30","50","0","0"
"0","0","0","18","0","0","1","1","0","107601","32076","0","1","0","0","200","0","0","5","100000","0","50","0","0","0"
"0","0","0","11","0","0","1","2","0","107601","31076","0","1","0","0","100","0","0","3","100000","0","25","0","0","0"
"0","0","0","15","0","0","1","3","0","107601","25001","0","0","0","0","50","2","0","0","100000","2","10","0","0","0"
"0","0","0","15","0","0","2","3","0","107601","25001","0","0","0","0","100","4","0","0","200000","4","15","0","0","0"
"0","0","0","15","0","0","3","3","0","107601","25001","0","0","0","0","150","6","0","0","400000","6","20","0","0","0"
"0","0","0","15","0","0","4","3","0","107601","25001","0","0","0","0","200","8","0","0","500000","8","25","0","0","0"
"0","0","0","15","0","0","5","3","0","107601","25001","0","1","0","0","250","10","0","2","600000","10","30","0","0","0"
"0","0","0","0","0","0","0","1","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","0","0","18","0","0","1","1","0","107801","32078","0","1","0","0","0","0","0","5","100000","0","50","0","0","0"
"120","0","0","11","0","0","1","2","0","107801","31078","0","1","0","0","0","0","0","3","100000","0","25","0","0","0"
"130","0","0","15","0","0","1","3","0","107801","25001","0","0","0","0","0","0","0","0","100000","0","10","0","5","0"
"260","0","0","15","0","0","2","3","0","107801","25001","0","0","0","0","0","0","0","0","200000","0","15","0","10","0"
"390","0","0","15","0","0","3","3","0","107801","25001","0","0","0","0","0","0","0","0","400000","0","20","0","15","0"
"520","0","0","15","0","0","4","3","0","107801","25001","0","0","0","0","0","0","0","0","500000","0","25","0","20","0"
"650","1","0","15","0","0","5","3","0","107801","25001","0","1","0","0","0","0","0","2","600000","0","30","0","25","0"
"0","0","0","0","0","0","0","1","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","18","0","0","1","1","0","108701","32087","0","1","0","0","160","5","0","0","100000","15","50","0","0","0"
"0","0","0","11","0","0","1","2","0","108701","31087","0","1","0","0","80","10","0","0","100000","20","25","0","0","0"
"0","0","0","15","0","0","1","3","0","108701","25001","0","0","0","0","100","3","0","0","100000","10","10","0","0","0"
"0","0","0","15","0","0","2","3","0","108701","25001","0","0","0","0","200","5","0","0","200000","20","15","0","0","0"
"0","0","0","15","0","0","3","3","0","108701","25001","0","0","0","0","300","10","0","0","400000","24","20","0","0","0"
"0","0","0","15","0","0","4","3","0","108701","25001","0","0","0","0","400","12","0","0","500000","36","25","0","0","0"
"0","0","0","15","0","0","5","3","0","108701","25001","0","1","0","0","500","15","0","0","600000","45","30","0","0","0"
"0","0","0","18","1500","0","1","1","0","108801","32088","0","1","0","0","0","0","0","5","100000","25","50","0","0","0"
"0","0","0","11","1000","0","1","2","0","108801","31088","0","1","0","0","0","25","0","3","100000","0","25","0","0","0"
"0","0","0","15","0","0","1","3","0","108801","25001","0","0","0","0","0","4","0","0","100000","4","10","0","0","0"
"0","0","0","15","0","0","2","3","0","108801","25001","0","0","0","0","0","8","0","0","200000","8","15","0","0","0"
"0","0","0","15","0","0","3","3","0","108801","25001","0","0","0","0","0","12","0","0","400000","12","20","0","0","0"
"0","0","0","15","0","0","4","3","0","108801","25001","0","0","0","0","0","16","0","0","500000","16","25","0","0","0"
"0","0","0","15","0","0","5","3","0","108801","25001","0","1","0","0","0","18","0","2","600000","18","30","0","0","0"
"0","0","0","18","0","0","1","1","0","108901","32089","0","1","0","0","0","10","0","5","100000","10","50","0","0","0"
"0","0","0","11","0","0","1","2","0","108901","31089","0","1","0","0","0","15","0","3","100000","15","25","0","0","0"
"0","0","0","15","0","0","1","3","0","108901","25001","0","0","0","0","100","6","0","0","100000","6","10","0","0","0"
"0","0","0","15","0","0","2","3","0","108901","25001","0","0","0","0","200","12","0","0","200000","12","15","0","0","0"
"0","0","0","15","0","0","3","3","0","108901","25001","0","0","0","0","300","18","0","0","400000","18","20","0","0","0"
"0","0","0","15","0","0","4","3","0","108901","25001","0","0","0","0","400","24","0","0","500000","24","25","0","0","0"
"0","0","0","15","0","0","5","3","0","108901","25001","0","1","0","0","500","30","0","2","600000","30","30","0","0","0"
"0","0","0","0","0","0","0","1","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","18","0","0","1","1","0","109701","32097","0","1","0","0","160","5","0","0","100000","15","50","0","0","0"
"0","0","0","11","0","0","1","2","0","109701","31097","0","1","0","0","80","10","0","0","100000","20","25","0","0","0"
"0","0","0","15","0","0","1","3","0","109701","25001","0","0","0","0","100","3","0","0","100000","10","10","0","0","0"
"0","0","0","15","0","0","2","3","0","109701","25001","0","0","0","0","200","5","0","0","200000","20","15","0","0","0"
"0","0","0","15","0","0","3","3","0","109701","25001","0","0","0","0","300","10","0","0","400000","24","20","0","0","0"
"0","0","0","15","0","0","4","3","0","109701","25001","0","0","0","0","400","12","0","0","500000","36","25","0","0","0"
"0","0","0","15","0","0","5","3","0","109701","25001","0","1","0","0","500","15","0","0","600000","45","30","0","0","0"
"240","0","0","18","0","0","1","1","0","109801","32098","0","1","0","0","0","0","0","5","100000","0","50","0","0","0"
"120","0","0","11","0","0","1","2","0","109801","31098","0","1","0","0","0","0","0","3","100000","0","25","0","0","0"
"130","0","0","15","0","0","1","3","0","109801","25001","0","0","0","0","0","0","0","0","100000","0","10","0","5","0"
"260","0","0","15","0","0","2","3","0","109801","25001","0","0","0","0","0","0","0","0","200000","0","15","0","10","0"
"390","0","0","15","0","0","3","3","0","109801","25001","0","0","0","0","0","0","0","0","400000","0","20","0","15","0"
"520","0","0","15","0","0","4","3","0","109801","25001","0","0","0","0","0","0","0","0","500000","0","25","0","20","0"
"650","1","0","15","0","0","5","3","0","109801","25001","0","1","0","0","0","0","0","2","600000","0","30","0","25","0"
"240","0","0","18","0","0","1","1","0","109901","32099","0","1","0","0","0","0","0","5","100000","0","50","0","0","0"
"120","0","0","11","0","0","1","2","0","109901","31099","0","1","0","0","0","0","0","3","100000","0","25","0","0","0"
"130","0","0","15","0","0","1","3","0","109901","25001","0","0","0","0","0","0","0","0","100000","0","10","0","5","0"
"260","0","0","15","0","0","2","3","0","109901","25001","0","0","0","0","0","0","0","0","200000","0","15","0","10","0"
"390","0","0","15","0","0","3","3","0","109901","25001","0","0","0","0","0","0","0","0","400000","0","20","0","15","0"
"520","0","0","15","0","0","4","3","0","109901","25001","0","0","0","0","0","0","0","0","500000","0","25","0","20","0"
"650","1","0","15","0","0","5","3","0","109901","25001","0","1","0","0","0","0","0","2","600000","0","30","0","25","0"
"0","0","0","0","0","0","0","1","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
