ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca
"","1","111931","","","501","501096","","nop_talk_wish3","0.2","3"
"","0","vo_drama_10082001","0","","501","501097","","vo_drama_10082001_011","","21"
"0","4","111931","1","0","501","501098","0.5","伊莉亞小姐……\n我非常了解妳的感受。","0","11"
"","","501098","","","501","501099","","","","91"
"","1","111931","","","501","501100","","nop_idle_wish3","0.2","3"
"","","120731","","","501","501101","","0","","4"
"","1","120731","","","501","501102","","nop_talk_shy","0.2","3"
"","0","vo_drama_10082001","0","","501","501103","","vo_drama_10082001_012","","21"
"0","4","120731","1","0","501","501104","0.5","可可蘿小姐……","0","11"
"","","501104","","","501","501105","","","","91"
"0.2","0","111831","nop_idle_joy1","","501","501106","","nop_smile2","0.2","3"
"0","0","112031","nop_idle_normal","","501","501107","","nop_smile2","0.2","3"
"","","1","","","501","501108","","1","","93"
"","1","120731","","","501","501109","","nop_idle_shy2","0.2","3"
"","1","112031","","","501","501110","","nop_talk_bitter","0.2","3"
"","0","vo_drama_10082001","0","","501","501111","","vo_drama_10082001_013","","21"
"0","5","112031","1","0","501","501112","0.5","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","0","11"
"","","6","","","501","501113","","1","","93"
"0.2","0","112031","nop_talk_doya_loop","1","501","501114","","nop_talk_doya","0.2","3"
"","","501112","","","501","501115","","","","91"
"","1","112031","","","501","501116","","nop_idle_doya","0.2","3"
"","","0.5","","","501","501117","","1","","93"
"","1","111831","","","501","501118","","nop_talk_joy2","0.2","3"
"","0","vo_drama_10082001","0","","501","501119","","vo_drama_10082001_014","","21"
"0","4","111831","1","0","501","501120","0.5","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","0","11"
"","","8","","","501","501121","","1","","93"
"","0","111831","nop_talk_guts2_loop","1","501","501122","","nop_talk_guts2","0.2","3"
"","","501120","","","501","501123","","","","91"
"","1","111831","","","501","501124","","nop_idle_guts2","0.2","3"
"","","120731","","","501","501125","","1","","4"
"0.2","0","120731","nop_talk_wish","1","501","501126","","nop_talk_normal","0.2","3"
"","0","vo_drama_10082001","0","","501","501127","","vo_drama_10082001_015","","21"
"0","6","120731","1","0","501","501128","1","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","0","11"
"","","8.5","","","501","501129","","1","","93"
"0","0","120731","nop_01_shephy_pose_loop","1","501","501130","","nop_01_shephy_pose","0.2","3"
"","","2.5","","","501","501131","","0","","93"
"","1","111831","","","501","501132","","nop_handclap_long","0.2","3"
"","1","111931","","","501","501133","","nop_talk_wish3","0.2","3"
"0","0","112031","nop_talk_doya_loop","1","501","501134","","nop_talk_doya","0.2","3"
"0","0","120931","nop_talk_arm_crossed_loop","1","501","501135","","nop_talk_arm_crossed","0.2","3"
"","1","120831","","","501","501136","","nop_01_ruka_hello_long","0.2","3"
"","","501128","","","501","501137","","","","91"
"","","0.5","","","501","501138","","0","","93"
"","","0.5","","","501","501139","","0","","93"
"0","105","1","-150","-255","502","502001","nop_idle_joy_normal","108731","1.95","1"
"1","104","1","150","-255","502","502002","nop_idle_joy1","108831","1.95","1"
"0","101","1","-300","-225","502","502003","nop_idle_normal","108931","1.95","1"
"","","0.5","","","502","502004","","0","","93"
"","0","vo_drama_10082002","0","","502","502005","","vo_drama_10082002_001","","21"
"0","4","108831","1","0","502","502006","0.5","騎士先生，\n新年快樂。","0","11"
"","1","108831","","","502","502007","","nop_talk_joy3_blink","0.2","3"
"","","1","","","502","502008","","1","","93"
"","1","108831","","","502","502009","","nop_bow","0.2","3"
"","","2.25","","","502","502010","","1","","93"
"","1","108831","","","502","502011","","nop_idle_normal_joy","0.2","3"
"","","502006","","","502","502012","","","","91"
"","0","vo_drama_10082002","0","","502","502013","","vo_drama_10082002_002","","21"
"0","4","108731","1","0","502","502014","0.5","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","0","11"
"","1","108731","","","502","502015","","nop_talk_joy2","0.2","3"
"","","502014","","","502","502016","","","","91"
"","1","108731","","","502","502017","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082002","0","","502","502018","","vo_drama_10082002_003","","21"
"0","4","108931","1","0","502","502019","0.5","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","0","11"
"","1","108931","","","502","502020","","nop_talk_thinking","0.2","3"
"","","502019","","","502","502021","","","","91"
"","1","108931","","","502","502022","","nop_idle_thinking","0.2","3"
"","0","vo_drama_10082002","0","","502","502023","","vo_drama_10082002_004","","21"
"0","6","108731","1","0","502","502024","0.5","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","0","11"
"","1","108731","","","502","502025","","nop_talk_joy3_blink2","0.2","3"
"","","1.5","","","502","502026","","1","","93"
"","1","108731","","","502","502027","","nop_talk_joy1_normal","0.2","3"
"","","502024","","","502","502028","","","","91"
"","1","108731","","","502","502029","","nop_idle_joy_normal","0.2","3"
"","0","vo_drama_10082002","0","","502","502030","","vo_drama_10082002_005","","21"
"0","5","108931","1","0","502","502031","0.5","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","0","11"
"","1","108931","","","502","502032","","nop_talk_joy3_blink2","0.2","3"
"","","8","","","502","502033","","1","","93"
"","1","108931","","","502","502034","","nop_talk_joy3_blink","0.2","3"
"","","502031","","","502","502035","","","","91"
"","1","108931","","","502","502036","","nop_idle_thinking","0.2","3"
"","0","vo_drama_10082002","0","","502","502037","","vo_drama_10082002_006","","21"
"0","4","108831","1","0","502","502038","0.5","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","0","11"
"","1","108831","","","502","502039","","nop_talk_memory","0.2","3"
"","","4.75","","","502","502040","","1","","93"
"","1","108831","","","502","502041","","nop_talk_anger2","0.2","3"
"","","3.5","","","502","502042","","1","","93"
"","1","108831","","","502","502043","","nop_talk_normal_dere2","0.2","3"
"","","502038","","","502","502044","","","","91"
"","","0.1","","","502","502045","","1","","93"
"","1","108831","","","502","502046","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082002","0","","502","502047","","vo_drama_10082002_007","","21"
"0","4","108731","1","0","502","502048","0.5","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","0","11"
"","1","108731","","","502","502049","","nop_talk_joy3_blink","0.2","3"
"","","5.5","","","502","502050","","1","","93"
"","1","108731","","","502","502051","","nop_look_talk_sad","0.2","3"
"","","1","","","502","502052","","1","","93"
"","1","108731","","","502","502053","","nop_talk_joy2","0.2","3"
"","","502048","","","502","502054","","","","91"
"","1","108731","","","502","502055","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082002","0","","502","502056","","vo_drama_10082002_008","","21"
"0","4","108931","1","0","502","502057","0.5","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","0","11"
"","1","108931","","","502","502058","","nop_talk_joy1_normal","0.2","3"
"","","3.5","","","502","502059","","1","","93"
"","1","108931","","","502","502060","","nop_talk_joy3_blink","0.2","3"
"","","8.5","","","502","502061","","1","","93"
"","0","108931","","","502","502062","","nop_talk_arm_crossed","0.2","3"
"","","1","","","502","502063","","1","","93"
"","1","108931","","","502","502064","","nop_idle_arm_crossed","0.2","3"
"","","502057","","","502","502065","","","","91"
"","0","vo_drama_10082002","0","","502","502066","","vo_drama_10082002_009","","21"
"0","6","108731","1","0","502","502067","0.5","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","0","11"
"","1","108731","","","502","502068","","nop_talk_joy3_blink","0.2","3"
"","","6","","","502","502069","","1","","93"
"","1","108731","","","502","502070","","nop_talk_joy2","0.2","3"
"","","502067","","","502","502071","","","","91"
"","1","108731","","","502","502072","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082002","0","","502","502073","","vo_drama_10082002_010","","21"
"0","4","108931","1","0","502","502074","0.5","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","0","11"
"","1","108931","","","502","502075","","nop_talk_joy3_blink2","0.2","3"
"","","7.5","","","502","502076","","1","","93"
"","1","108831","","","502","502077","","nop_idle_sad","0.2","3"
"0","1.5","108831","1","0","502","502078","0","1","0","12"
"","1","108931","","","502","502079","","nop_talk_worry","0.2","3"
"","1","108731","","","502","502080","","nop_idle_normal_suprise1","0.2","3"
"","","502074","","","502","502081","","","","91"
"","","502078","","","502","502082","","","","91"
"","1","108931","","","502","502083","","nop_idle_worry","0.2","3"
"","0","vo_drama_10082002","0","","502","502084","","vo_drama_10082002_011","","21"
"0","5","108831","1","0","502","502085","0.5","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","0","11"
"","1","108831","","","502","502086","","nop_talk_joy1_sad","0.2","3"
"","","7","","","502","502087","","1","","93"
"","1","108831","","","502","502088","","nop_talk_sad3","0.2","3"
"","","502085","","","502","502089","","","","91"
"","1","108831","","","502","502090","","nop_idle_sad3","0.2","3"
"","0","vo_drama_10082002","0","","502","502091","","vo_drama_10082002_012","","21"
"0","6","108731","1","0","502","502092","0.5","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","0","11"
"","1","108731","","","502","502093","","nop_talk_joy2","0.2","3"
"","","6","","","502","502094","","1","","93"
"0.2","0","108731","nop_idle_guts5","1","502","502095","","nop_talk_guts5","0.2","3"
"","","502092","","","502","502096","","","","91"
"","1","108731","","","502","502097","","nop_idle_guts5","0.2","3"
"","0","vo_drama_10082002","0","","502","502098","","vo_drama_10082002_013","","21"
"0","6","108931","1","0","502","502099","0.5","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","0","11"
"","0","108931","","","502","502100","","nop_talk_arm_crossed","0.2","3"
"","","1","","","502","502101","","1","","93"
"","0","108931","","","502","502102","","nop_talk_arm_crossed_loop","0.2","3"
"","","1","","","502","502103","","1","","93"
"","1","108931","","","502","502104","","nop_talk_normal","0.2","3"
"","","502099","","","502","502105","","","","91"
"","1","108931","","","502","502106","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082002","0","","502","502107","","vo_drama_10082002_014","","21"
"0","4","108731","1","0","502","502108","0.5","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","0","11"
"","1","108731","","","502","502109","","nop_talk_joy2","0.2","3"
"","","502108","","","502","502110","","","","91"
"","1","108731","","","502","502111","","nop_idle_joy_normal","0.2","3"
"","0","vo_drama_10082002","0","","502","502112","","vo_drama_10082002_015","","21"
"0","6","108831","1","0","502","502113","0.5","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","0","11"
"","1","108831","","","502","502114","","nop_talk_joy1_normal","0.2","3"
"","","2","","","502","502115","","1","","93"
"","1","108831","","","502","502116","","nop_look_talk_wish","0.2","3"
"","","1","","","502","502117","","1","","93"
"0.2","0","108831","nop_idle_joy1","1","502","502118","","nop_bow","0.2","3"
"","","0.2","","","502","502119","","1","","93"
"0.2","0","108731","nop_idle_joy2","1","502","502120","","nop_bow","0.2","3"
"0.2","0","108931","nop_idle_joy1","1","502","502121","","nop_bow","0.2","3"
"","","3","","","502","502122","","1","","93"
"","","502113","","","502","502123","","","","91"
"","","0.5","","","502","502124","","0","","93"
"1","104","1","1000","-300","503","503001","nop_idle_joy2","102011","1.95","1"
"1","105","1","1000","-270","503","503002","nop_idle_normal","100411","1.95","1"
"1","101","1","1000","-235","503","503003","nop_idle_normal","103631","1.95","1"
"0","106","1","-275","-255","503","503004","NoItem_idle","1","1.95","5"
"","-215","1","-105","1","503","503005","","11","0","31"
"","","0","","","503","503006","","0","","93"
"","1","100411","","","503","503007","","nop_run","0.2","3"
"","-255","100411","5","","503","503008","","-275","","2"
"","","0.5","","","503","503009","","","","93"
"","1","102011","","","503","503010","","nop_run","0.2","3"
"","-230","102011","5","","503","503011","","-140","","2"
"","","1","","","503","503012","","","","93"
"","1","103631","","","503","503013","","nop_run","0.2","3"
"","-235","103631","4.5","","503","503014","","150","","2"
"","","3.4","","","503","503015","","","","93"
"","","100411","","","503","503016","","0","","4"
"","1","100411","","","503","503017","","nop_idle_normal","0.2","3"
"","","0.1","","","503","503018","","","","93"
"0.2","0","100411","nop_idle_joy1","1","503","503019","","nop_03_misogi_hello_long","0.2","3"
"","0","100411","","","503","503020","","4","","12"
"","","0.4","","","503","503021","","","","93"
"","","102011","","","503","503022","","0","","4"
"","1","102011","","","503","503023","","nop_idle_normal","0.2","3"
"","","0.1","","","503","503024","","","","93"
"0.2","0","102011","nop_idle_joy1","1","503","503025","","nop_03_mimi_swing","0.2","3"
"","0","102011","","","503","503026","","4","","12"
"","","0.5","","","503","503027","","","","93"
"0","0","103631","nop_03_kyoka_idle_doya","1","503","503028","","nop_03_kyoka_talk_doya","0.2","3"
"","0","103631","","","503","503029","","4","-40","12"
"","","1.5","","","503","503030","","0","","93"
"","1","102011","","","503","503031","","nop_talk_joy2","0.2","3"
"","0","vo_drama_10082003","0","","503","503032","","vo_drama_10082003_001","","21"
"0","4","102011","1","0","503","503033","0.5","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","0","11"
"","","503033","","","503","503034","","","","91"
"","1","102011","","","503","503035","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082003","0","","503","503036","","vo_drama_10082003_002","","21"
"0","5","100411","1","0","503","503037","1","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","0","11"
"","1","100411","","","503","503038","","nop_talk_joy2","0.2","3"
"","","4","","","503","503039","","1","","93"
"0","0","1","nop_03_misogi_trick_loop","1","503","503040","","nop_03_misogi_trick_in","0.2","3"
"0","0","100411","nop_03_misogi_trick_loop","1","503","503041","","nop_03_misogi_trick_in","0.2","3"
"","","2","","","503","503042","","1","","93"
"","","11","","","503","503043","","1","","32"
"0.2","0","1","NoItem_idle","1","503","503044","","nop_03_misogi_trick_out","0.2","3"
"0.2","0","100411","nop_talk_joy2","1","503","503045","","nop_03_misogi_trick_out","0.2","3"
"","","0.1","","","503","503046","","1","","93"
"","","102011","","","503","503047","","1","","4"
"0","0","102011","nop_03_mimi_surprise_loop","1","503","503048","","nop_03_mimi_surprise","0.2","3"
"0","0","103631","nop_03_kyoka_surprise_loop","1","503","503049","","nop_03_kyoka_surprise","0.2","3"
"","","503037","","","503","503050","","","","91"
"","1","100411","","","503","503051","","nop_idle_joy2","0.2","3"
"","0","vo_drama_10082003","0","","503","503052","","vo_drama_10082003_003","","21"
"0","6","103631","1","0","503","503053","0.5","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","0","11"
"","1","103631","","","503","503054","","nop_talk_anger","0.2","3"
"","","4","","","503","503055","","1","","93"
"0","0","103631","nop_talk_arm_crossed_loop_anger","1","503","503056","","nop_talk_arm_crossed_anger","0.2","3"
"","","503053","","","503","503057","","","","91"
"","1","100411","","","503","503058","","nop_idle_normal","0.2","3"
"","1","103631","","","503","503059","","nop_idle_arm_crossed_anger","0.2","3"
"","","102011","","","503","503060","","0","","4"
"","0","vo_drama_10082003","0","","503","503061","","vo_drama_10082003_004","","21"
"0","5","102011","1","0","503","503062","0.5","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","0","11"
"","1","102011","","","503","503063","","nop_talk_surprise_kira","0.2","3"
"","","4","","","503","503064","","1","","93"
"0","0","103631","nop_idle_surprise1","1","503","503065","","nop_surprise","0.2","3"
"","","503062","","","503","503066","","","","91"
"","1","102011","","","503","503067","","nop_idle_surprise_kira","0.2","3"
"","0","vo_drama_10082003","0","","503","503068","","vo_drama_10082003_005","","21"
"0","4","103631","1","0","503","503069","0.5","盯……\n太好了。年菜裡，\n好像沒有放青椒……","0","11"
"","1","103631","","","503","503070","","nop_talk_jitome","0.2","3"
"","","1.5","","","503","503071","","1","","93"
"","1","103631","","","503","503072","","nop_talk_sad3","0.2","3"
"","","503069","","","503","503073","","","","91"
"","1","103631","","","503","503074","","nop_idle_sad3","0.2","3"
"","1","102011","","","503","503075","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082003","0","","503","503076","","vo_drama_10082003_006","","21"
"0","6","100411","1","0","503","503077","0","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","0","11"
"","1","100411","","","503","503078","","nop_talk_joy2","0.2","3"
"","","503077","","","503","503079","","","","91"
"","1","100411","","","503","503080","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082003","0","","503","503081","","vo_drama_10082003_007","","21"
"0","5","103631","1","0","503","503082","0","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","0","11"
"","1","103631","","","503","503083","","nop_talk_anger2","0.2","3"
"","","503082","","","503","503084","","","","91"
"","1","103631","","","503","503085","","nop_idle_sad","0.2","3"
"","0","vo_drama_10082003","0","","503","503086","","vo_drama_10082003_008","","21"
"0","4","102011","1","0","503","503087","0.5","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","0","11"
"","1","102011","","","503","503088","","nop_talk_surprise1","0.2","3"
"","","4","","","503","503089","","1","","93"
"","1","102011","","","503","503090","","nop_talk_normal","0.2","3"
"","","503087","","","503","503091","","","","91"
"","1","102011","","","503","503092","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082003","0","","503","503093","","vo_drama_10082003_009","","21"
"0","6","100411","1","0","503","503094","0.5","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","0","11"
"","1","100411","","","503","503095","","nop_talk_thinking","0.2","3"
"","","503094","","","503","503096","","","","91"
"","1","100411","","","503","503097","","nop_idle_thinking","0.2","3"
"","1","103631","","","503","503098","","nop_idle_thinking","0.2","3"
"","0","vo_drama_10082003","0","","503","503099","","vo_drama_10082003_010","","21"
"0","5","102011","1","0","503","503100","0.5","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","0","11"
"","1","102011","","","503","503101","","nop_talk_wish","0.2","3"
"","","4","","","503","503102","","1","","93"
"","1","102011","","","503","503103","","nop_talk_joy2","0.2","3"
"","","503100","","","503","503104","","","","91"
"","1","102011","","","503","503105","","nop_idle_joy1","0.2","3"
"","0","vo_drama_10082003","0","","503","503106","","vo_drama_10082003_011","","21"
"0","5","103631","1","0","503","503107","0.5","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","0","11"
"0.2","0","103631","nop_talk_guts2_loop","1","503","503108","","nop_talk_guts2","0.2","3"
"","","5.5","","","503","503109","","1","","93"
"0.2","0","103631","nop_03_kyoka_talk_doya_loop","1","503","503110","","nop_03_kyoka_talk_doya","0.2","3"
"","","503107","","","503","503111","","","","91"
"","1","103631","","","503","503112","","nop_03_kyoka_idle_doya","0.2","3"
"","0","vo_drama_10082003","0","","503","503113","","vo_drama_10082003_012","","21"
"0","5","100411","1","0","503","503114","0.5","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","0","11"
"","1","100411","","","503","503115","","nop_talk_joy2","0.2","3"
"","","503114","","","503","503116","","","","91"
"","1","100411","","","503","503117","","nop_idle_joy2","0.2","3"
"","0","vo_drama_10082003","0","","503","503118","","vo_drama_10082003_013","","21"
"0","5","103631","1","0","503","503119","0.5","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","0","11"
"","1","103631","","","503","503120","","nop_talk_anger","0.2","3"
"","","503119","","","503","503121","","","","91"
"","1","103631","","","503","503122","","nop_idle_anger","0.2","3"
"","0","vo_drama_10082003","0","","503","503123","","vo_drama_10082003_014","","21"
"0","5","102011","1","0","503","503124","0","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","0","11"
"","1","102011","","","503","503125","","nop_talk_joy1","0.2","3"
"","","503124","","","503","503126","","","","91"
"0.2","0","102011","nop_03_cmn_eieio_loop","1","503","503127","","nop_03_cmn_eieio","0.2","3"
"","","0.1","","","503","503128","","","","93"
"0.2","0","103631","nop_03_cmn_eieio_loop","1","503","503129","","nop_03_cmn_eieio","0.2","3"
"","","0.1","","","503","503130","","","","93"
"0.2","0","100411","nop_03_cmn_eieio_loop","1","503","503131","","nop_03_cmn_eieio","0.2","3"
"","","1.3","","","503","503132","","0","","93"
"0","101","1","-150","-225","504","504001","nop_idle_normal","101231","1.95","1"
"1","104","1","150","-255","504","504002","nop_idle_normal","104011","1.95","1"
"0","105","1","-300","-255","504","504003","nop_idle_normal","101511","1.95","1"
"","","0.5","","","504","504004","","0","","93"
"","0","vo_drama_10082004","0","","504","504005","","vo_drama_10082004_001","","21"
"0","6","101511","1","0","504","504006","0.5","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","0","11"
"0.2","0","101511","nop_talk_joy3","1","504","504007","","nop_bow","0.2","3"
"0.2","0","101231","nop_idle_normal","1","504","504008","","nop_bow","0.2","3"
"0.2","0","104011","nop_idle_normal","1","504","504009","","nop_bow","0.2","3"
"","","504006","","","504","504010","","","","91"
"","1","101511","","","504","504011","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082004","0","","504","504012","","vo_drama_10082004_002","","21"
"0","6","101231","1","0","504","504013","0.5","謝謝你邀請我們～！\n小栞也很高興喔！","0","11"
"0.2","0","101231","nop_talk_joy1","1","504","504014","","nop_look_smile","0.2","3"
"","","504013","","","504","504015","","","","91"
"","1","101231","","","504","504016","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082004","0","","504","504017","","vo_drama_10082004_003","","21"
"0","6","104011","1","0","504","504018","0.5","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","0","11"
"0","0","104011","nop_shock_loop","1","504","504019","","nop_shock_in","0.2","3"
"","","3","","","504","504020","","1","","93"
"","1","104011","","","504","504021","","nop_04_aoi_tohoho","0.2","3"
"","","504018","","","504","504022","","","","91"
"","0","vo_drama_10082004","0","","504","504023","","vo_drama_10082004_004","","21"
"0","6","101231","1","0","504","504024","0.5","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","0","11"
"0","0","101231","nop_talk_guts2_loop","1","504","504025","","nop_talk_guts2","0.2","3"
"","","1.8","","","504","504026","","1","","93"
"","1","101231","","","504","504027","","nop_talk_joy1","0.2","3"
"","","504024","","","504","504028","","","","91"
"","1","101231","","","504","504029","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082004","0","","504","504030","","vo_drama_10082004_005","","21"
"0","7","104011","1","0","504","504031","0.5","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","0","11"
"","1","104011","","","504","504032","","nop_04_aoi_panic","0.2","3"
"","","4.4","","","504","504033","","1","","93"
"","1","104011","","","504","504034","","nop_talk_tsun_pain","0.2","3"
"","1","101511","","","504","504035","","nop_idle_bitter","0.2","3"
"","1","101231","","","504","504036","","nop_idle_bitter","0.2","3"
"","","504031","","","504","504037","","","","91"
"","0","vo_drama_10082004","0","","504","504038","","vo_drama_10082004_006","","21"
"0","7","101511","1","0","504","504039","0.5","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","0","11"
"","1","101511","","","504","504040","","nop_talk_normal","0.2","3"
"","","2.4","","","504","504041","","1","","93"
"","1","101511","","","504","504042","","nop_talk_wish_joy","0.2","3"
"","","504039","","","504","504043","","","","91"
"","0","vo_drama_10082004","0","","504","504044","","vo_drama_10082004_007","","21"
"0","7","101231","1","0","504","504045","0.5","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","0","11"
"0.2","0","101231","nop_idle_normal","1","504","504046","","nop_04_hatsune_swing","0.2","3"
"","","3","","","504","504047","","1","","93"
"","0","101231","","","504","504048","","nop_04_hatsune_kiran","0.2","3"
"","","504045","","","504","504049","","","","91"
"","1","101231","","","504","504050","","nop_idle_normal","0.2","3"
"","0","vo_drama_10082004","0","","504","504051","","vo_drama_10082004_008","","21"
"0","6","104011","1","0","504","504052","0.5","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","0","11"
"0","0","104011","nop_04_aoi_haua_loop","1","504","504053","","nop_04_aoi_haua_in","0.2","3"
"","","3","","","504","504054","","1","","93"
"","1","101511","","","504","504055","","nop_talk_joy3_blink","0.2","3"
"","1","101231","","","504","504056","","nop_idle_surprise1","0.2","3"
"","","504052","","","504","504057","","","","91"
"","","0.5","","","504","504058","","0","","93"
"1","103","1","-150","-250","505","505001","nop_05_shinobu_idle_normal","103111","1.95","1"
"1","101","1","150","-230","505","505002","nop_idle_sad","102211","1.95","1"
"0","101","1","-360","-240","505","505003","nop_05_miyako_idle_joy1","100711","1.95","1"
"1","105","1","275","-260","505","505004","nop_idle_joy1","100611","1.95","1"
"1","102","1","-50","-225","505","505005","nop_skull_idle","2051","1.95","5"
"","","0.5","","","505","505006","","0","","93"
"","0","vo_drama_10082005","0","","505","505007","","vo_drama_10082005_001","","21"
"0","4","100711","1","0","505","505008","0.5","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","0","11"
"","1","100711","","","505","505009","","nop_05_miyako_talk_joy2","0.2","3"
"","","505008","","","505","505010","","","","91"
"","1","100711","","","505","505011","","nop_05_miyako_idle_joy2","0.2","3"
"","0","vo_drama_10082005","0","","505","505012","","vo_drama_10082005_002","","21"
"0","4","103111","1","0","505","505013","0.5","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","0","11"
"","1","103111","","","505","505014","","nop_05_shinobu_talk_worry","0.2","3"
"","","505013","","","505","505015","","","","91"
"","1","103111","","","505","505016","","nop_05_shinobu_idle_worry","0.2","3"
"","0","vo_drama_10082005","0","","505","505017","","vo_drama_10082005_003","","21"
"0","6","100711","1","0","505","505018","0.5","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","0","11"
"","1","100711","","","505","505019","","nop_05_miyako_talk_anger","0.2","3"
"","","505018","","","505","505020","","","","91"
"","1","100711","","","505","505021","","nop_05_miyako_idle_anger","0.2","3"
"","0","vo_drama_10082005","0","","505","505022","","vo_drama_10082005_004","","21"
"0","5","102211","1","0","505","505023","0.5","但我總覺得那到頭來\n好像還是跟平常一樣……","0","11"
"","1","102211","","","505","505024","","nop_talk_bitter","0.2","3"
"","","505023","","","505","505025","","","","91"
"","1","102211","","","505","505026","","nop_idle_bitter","0.2","3"
"","0","vo_drama_10082005","0","","505","505027","","vo_drama_10082005_005","","21"
