9af501cb46ffa1e9332b594682879cde2371ad21f64353e630951fb8d5ded258,e0b61b7810695277820a89f111fe95223664f75e77a3accb88ce18a179cb4013,fa0adfbdb1199dce492db561e3ca15c08b26a3fb1df250784801fb117aac992a,11f6adbf59e4bffdd8c955eb5b37fba359ae67365173a78d478505b924972e2a,a9885760d9bffb951ac9c925151f211f83511852da55b81952abf26e88263bb1,bf5c7cbdb8486b013fd0f3530920d4b1b69eec49d65e2c5b529ec7d89907be99,a9c37cedce0e53798d6ab962038afce116e749b128fc252d50a11b9fddfb77f7,9e30a6bf5e8fd6aba6090faf0db1ae34c6b425659981ed19666233cb6d9427cd,02e5ec570bc6427172cdc218228071a0fd00b36b2c987299010489b8a4ec6d18,974300c0f41f7a317c745a3addef2d15eb2da5e56eda6fa754d47475b2c14f97,89875175399f66b04227092cfcb1e9f4e082772a887567a18fc73b72e6a8d769,0c9d7e7383940e222b0935cc71869774420106fc9024b03d25e57630b2b7e1c3,372a1a9ec9af16ba73ac70b362314dea446e2007a62251d60a5238e2104e1232,93f00831e6d14015dc54c5a6ef26ff7844a6c9a2bb5f98cbe73c33fddd8bfdb5,0555fd90a77070066f1ae211e6fb0ab83d1112f6d16ac2c4c6ed80499f4a55fe,d246684b80f77e94486d4cc652d61fe8af79a04224569d57f6d412b1fa888086,8b57b4b2e4f253204f8cefaaa934ef1ddf48ceef7f9b27395fdda9702bae7e8e,f38476817a285da62da3b772755a9b11a99017f45454c856f29769c37117cf0c,39b24e929002c976b6e958715fb25191968c0c1fc73c8aeabdb2a962e21e21de,2717e2dd19d1c4fa94664cadd24b159ab41d9e3c448194411967300d08cff0ae,11566f30c7488d0d58f61883609b3022fae31a9f03ccdf6b258bd648d812ae1c,91a078968d0bea0463b1054707e72084cca99b4dda4be2c5f1238a4de68f5d89
"0","0","0","0","0","0","0","0","99000","109584","0","0","119584","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109611","0","0","119611","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109612","0","0","119612","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109613","0","0","119613","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","99000","109614","0","0","119614","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","140000","0","0","140001","0","0","10","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001032","0","0","11001032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001033","0","0","11001033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001034","0","0","11001034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001035","0","0","11001035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001036","0","0","11001036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001037","0","0","11001037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001038","0","0","11001038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10001039","0","0","11001039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10004032","0","0","12004032","108013","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004033","0","0","12004033","108254","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004034","0","0","12004034","109251","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004035","0","0","12004035","109161","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004036","0","0","12004036","109161","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004037","0","0","12004037","109013","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004038","0","0","12004038","109163","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10004039","0","0","12004039","109074","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10007032","0","0","11007032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007033","0","0","11007033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007034","0","0","11007034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007035","0","0","11007035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007036","0","0","11007036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007037","0","0","11007037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007038","0","0","11007038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10007039","0","0","11007039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010032","0","0","11010032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010033","0","0","11010033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010034","0","0","11010034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010035","0","0","11010035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010036","0","0","11010036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010037","0","0","11010037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010038","0","0","11010038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10010039","0","0","11010039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10013032","0","0","12013032","108343","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013033","0","0","12013033","108494","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013034","0","0","12013034","109221","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013035","0","0","12013035","109581","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013036","0","0","12013036","109581","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013037","0","0","12013037","109223","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013038","0","0","12013038","109553","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10013039","0","0","12013039","109104","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016032","0","0","12016032","108253","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016033","0","0","12016033","108224","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016034","0","0","12016034","109341","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016035","0","0","12016035","109611","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016036","0","0","12016036","109611","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016037","0","0","12016037","109463","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016038","0","0","12016038","109583","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10016039","0","0","12016039","109434","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019032","0","0","11019032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10019033","0","0","12019033","108014","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019034","0","0","12019034","109011","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019035","0","0","12019035","109551","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019036","0","0","12019036","109551","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019037","0","0","12019037","109493","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019038","0","0","12019038","109613","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10019039","0","0","12019039","109524","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10022032","0","0","11022032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022033","0","0","11022033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022034","0","0","11022034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022035","0","0","11022035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022036","0","0","11022036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022037","0","0","11022037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022038","0","0","11022038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10022039","0","0","11022039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025032","0","0","11025032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025033","0","0","11025033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025034","0","0","11025034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025035","0","0","11025035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025036","0","0","11025036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025037","0","0","11025037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025038","0","0","11025038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10025039","0","0","11025039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10028032","0","0","12028032","108074","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028033","0","0","12028033","108614","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028034","0","0","12028034","109461","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028035","0","0","12028035","109432","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028036","0","0","12028036","109612","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028037","0","0","12028037","109343","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028038","0","0","12028038","109014","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10028039","0","0","12028039","109164","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031032","0","0","12031032","108164","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031033","0","0","12031033","108584","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031034","0","0","12031034","109071","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031035","0","0","12031035","109012","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031036","0","0","12031036","109582","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031037","0","0","12031037","109103","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031038","0","0","12031038","109224","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10031039","0","0","12031039","109554","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10034032","0","0","11034032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10034034","0","0","11034034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10034036","0","0","11034036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10034037","0","0","11034037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10034039","0","0","12034039","109584","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037032","0","0","12037032","108104","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037033","0","0","12037033","108554","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037034","0","0","12037034","109371","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037035","0","0","12037035","109372","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037036","0","0","12037036","109552","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037037","0","0","12037037","109253","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037038","0","0","12037038","109494","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10037039","0","0","12037039","109614","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10040032","0","0","11040032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10040033","0","0","12040033","108524","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10040035","0","0","12040035","109222","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10040036","0","0","12040036","109072","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10043033","0","0","11043033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10043035","0","0","11043035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10043038","0","0","11043038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10043039","0","0","11043039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10046032","0","0","11046032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10046033","0","0","11046033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10046036","0","0","11046036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10046037","0","0","11046037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10049034","0","0","12049034","109101","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10049037","0","0","12049037","109073","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10049038","0","0","12049038","109254","0","15","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","110000","10052034","0","0","11052034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10052035","0","0","11052035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10052038","0","0","11052038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10052039","0","0","11052039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055032","0","0","11055032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055033","0","0","11055033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055034","0","0","11055034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055035","0","0","11055035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055036","0","0","11055036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055037","0","0","11055037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055038","0","0","11055038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10055039","0","0","11055039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058032","0","0","11058032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058033","0","0","11058033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058034","0","0","11058034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058035","0","0","11058035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058036","0","0","11058036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058037","0","0","11058037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058038","0","0","11058038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10058039","0","0","11058039","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061032","0","0","11061032","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061033","0","0","11061033","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061034","0","0","11061034","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061035","0","0","11061035","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061036","0","0","11061036","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061037","0","0","11061037","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061038","0","0","11061038","0","0","25","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","110000","10061039","0","0","11061039","0","0","25","0","0","0","0","0","0"
