0c5387d7c2cbc4881ce5804eccc4cb629ffaa5ee46c2c14bafc6583e667f6961,971c3a92be741945adb7fe97f54507478ea85e428dd80e073eeba83cd4e896b2,d476c993fb79556999721aab9701f9fa34e4a43a05c3062de89bf1031632ff6a,01e5f5199f4e38cc704fadb5745b47b1c14d8ec13e588e001dfc3aee56f06543,5bad0547e3a054b81c71b36b6069ab77de120b2c405842e0b21ea18e57b3ae74,e95630ec7377bb3042cb723c053589ce0d877254c0efdfa3191629ae6fe06143,727376f7f77676b09962606c2c51b9e5f8a85603c1baf3095dfdcfc096144ff7,db5f0124efce21588c61e5938ce440367c94e2b83708c05b5e8a74109f0c19e8,66b2ff4303ef542cb127ee1a4eda3a1ec8a75b19e83392670c82378f07f6c16d,8744997355c7d342a3b7cd312d258b450a3f80008d86d8c2f673d926ec6d780f,58f95f2ac5307860b908a40baf11c835e88eace703a92bc0b040d80fb78ffa5b,a5f36719eca3e61c3eb33fddafa8e1d7b71383cd9cd37327c1e89117cfb4fba6,1136ba8e2d0548a39478f010566bfd58f240f79739439cd33029269bfb394d34,c2e3b98dcfd05e951737a4a38efc14c755dbb7d58e633b08539231da78177559,ce7db41b6dde5c190eb08c076374173f02fc844caa99f03d05a8561428911fae,6591350282d6f9d9c95ada4d47874ddb7d9004fdacd9890cce1d672f60e3bb5d
"bgm_MC091","10132","0","0","0","1","蘭德索爾 鬧區","0","1","2024/04/15 15:59:59","10132101","bgm_MC091","2024/04/01 16:00:00","201","50","0"
"bgm_MC091","10132","0","0","0","1","蘭德索爾 鬧區","0","0","2024/04/15 15:59:59","10132201","bgm_MC091","2024/04/01 16:00:00","201","0","0"
"bgm_M638","10133","11","0","0","1","蘭德索爾 鬧區","0","1","2024/04/23 15:59:59","10133101","bgm_M638","2024/04/16 16:00:00","201","110","0"
"bgm_M638","10133","0","0","0","1","蘭德索爾 鬧區","0","0","2024/04/23 15:59:59","10133201","bgm_M638","2024/04/16 16:00:00","201","0","0"
"bgm_MC099","10134","0","0","0","1","精靈之森周圍","0","1","2024/05/15 15:59:59","10134101","bgm_MC099","2024/05/01 16:00:00","201","0","0"
"bgm_MC099","10134","0","0","0","1","王都蘭德索爾的除夕","0","2","2024/05/15 15:59:59","10134102","bgm_MC099","2024/05/01 16:00:00","201","0","0"
"bgm_MC099","10134","0","0","0","1","王都蘭德索爾的除夕","0","0","2024/05/15 15:59:59","10134201","bgm_MC099","2024/05/01 16:00:00","201","0","0"
"bgm_M647","10135","0","0","0","1","大江戶町","0","1","2024/05/24 15:59:59","10135101","bgm_M647","2024/05/17 16:00:00","201","45","0"
"bgm_M647","10135","0","0","0","1","大江戶町","0","0","2024/05/24 15:59:59","10135201","bgm_M647","2024/05/17 16:00:00","201","0","0"
"bgm_MC110_02","10136","0","0","0","1","被染紅的蘭德索爾","0","1","2024/06/27 15:59:59","10136101","bgm_MC110","2024/06/01 16:00:00","201","85","0"
"bgm_MC110_02","10136","0","0","0","1","被染紅的蘭德索爾","0","1","2024/06/27 15:59:59","10136201","bgm_MC110","2024/06/01 16:00:00","201","0","0"
"bgm_MC111","10137","0","0","0","1","前往漆黑薔薇綻放之處","0","1","2024/06/27 15:59:59","10137101","bgm_MC111","2024/06/08 16:00:00","201","85","0"
"bgm_MC111","10137","0","0","0","1","前往漆黑薔薇綻放之處","0","0","2024/06/27 15:59:59","10137201","bgm_MC111","2024/06/08 16:00:00","201","0","0"
"bgm_M659","10138","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2024/06/23 15:59:59","10138101","bgm_M659","2024/06/10 16:00:00","201","85","0"
"bgm_M659","10138","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2024/06/23 15:59:59","10138201","bgm_M659","2024/06/10 16:00:00","201","0","0"
"bgm_M660","10139","0","0","0","1","王都蘭德索爾 女神祭典","0","1","2024/06/23 15:59:59","10139101","bgm_M660","2024/06/15 16:00:00","201","0","0"
"bgm_M660","10139","0","0","0","1","前往漆黑薔薇綻放之處","0","2","2024/06/23 15:59:59","10139102","bgm_M660","2024/06/15 16:00:00","201","0","0"
"bgm_M660","10139","0","0","0","1","前往漆黑薔薇綻放之處","0","0","2024/06/23 15:59:59","10139201","bgm_M660","2024/06/15 16:00:00","201","0","0"
"bgm_MC124","10140","0","0","0","1","泰美斯銀嶺","0","1","2024/07/15 15:59:59","10140101","bgm_MC124","2024/07/01 16:00:00","201","0","0"
"bgm_MC124","10140","0","0","0","1","聖德蕾莎女子學院","0","2","2024/07/15 15:59:59","10140102","bgm_MC124","2024/07/01 16:00:00","201","0","0"
"bgm_MC124","10140","0","0","0","1","聖德蕾莎女子學院","0","0","2024/07/15 15:59:59","10140201","bgm_MC124","2024/07/01 16:00:00","201","0","0"
"bgm_M668","10141","0","0","0","1","蘭德索爾 市中心","0","1","2024/07/25 15:59:59","10141101","bgm_M668","2024/07/18 16:00:00","201","108","0"
"bgm_M668","10141","0","0","0","1","蘭德索爾 市中心","0","1","2024/07/25 15:59:59","10141201","bgm_M668","2024/07/18 16:00:00","201","0","0"
"bgm_MC136","10142","0","0","0","1","訓練營地","0","1","2024/08/15 15:59:59","10142101","bgm_MC136","2024/08/01 16:00:00","201","50","0"
"bgm_MC136","10142","0","0","0","1","訓練營地","0","0","2024/08/15 15:59:59","10142201","bgm_MC136","2024/08/01 16:00:00","201","0","0"
"bgm_MC017","10143","0","0","0","1","遊俠集訓所周圍","0","1","2024/08/25 15:59:59","10143101","bgm_MC017","2024/08/18 16:00:00","201","128","0"
"bgm_MC017","10143","0","0","0","1","遊俠集訓所周圍","0","0","2024/08/25 15:59:59","10143201","bgm_MC017","2024/08/18 16:00:00","201","0","0"
"bgm_MC143","10144","0","0","0","1","芙菈瓦村周圍","0","1","2024/09/15 15:59:59","10144101","bgm_MC143","2024/09/01 16:00:00","201","50","0"
"bgm_MC143","10144","0","0","0","1","芙菈瓦村周圍","0","0","2024/09/15 15:59:59","10144201","bgm_MC143","2024/09/01 16:00:00","201","0","0"
"bgm_MC026","10145","0","0","0","1","跳蚤市場會場","0","1","2024/09/25 15:59:59","10145101","bgm_MC026","2024/09/18 16:00:00","201","0","0"
"bgm_MC026","10145","0","0","0","1","智慧森林周圍","0","2","2024/09/25 15:59:59","10145102","bgm_MC026","2024/09/18 16:00:00","201","110","0"
"bgm_MC026","10145","0","0","0","1","智慧森林周圍","0","0","2024/09/25 15:59:59","10145201","bgm_MC026","2024/09/18 16:00:00","201","0","0"
"bgm_MC147_03","10146","0","64","0","1","大夢想樂園","0","1","2024/10/15 15:59:59","10146101","bgm_MC147","2024/10/01 16:00:00","201","0","0"
"bgm_MC147_03","10146","0","0","0","1","大夢想樂園","0","0","2024/10/15 15:59:59","10146201","bgm_MC147","2024/10/01 16:00:00","201","0","0"
"bgm_MC036","10147","0","0","0","1","魔族的城鎮","0","1","2024/10/25 15:59:59","10147101","bgm_MC036","2024/10/18 16:00:00","201","45","0"
"bgm_MC036","10147","0","0","0","1","魔族的城鎮","0","0","2024/10/25 15:59:59","10147201","bgm_MC036","2024/10/18 16:00:00","201","0","0"
"bgm_MC156","10148","0","0","0","1","Let's Go！做好事社團！","0","0","2024/11/15 15:59:59","10148101","bgm_MC156","2024/11/01 16:00:00","201","0","0"
"bgm_MC156","10148","0","0","0","1","Let's Go！做好事社團！","0","0","2024/11/15 15:59:59","10148201","bgm_MC156","2024/11/01 16:00:00","201","0","0"
"bgm_MC046","10149","0","0","0","1","蘭德索爾近郊","0","1","2024/11/25 15:59:59","10149101","bgm_MC046","2024/11/18 16:00:00","201","0","0"
"bgm_MC046","10149","0","0","0","1","夏日的大間","0","2","2024/11/25 15:59:59","10149102","bgm_MC046","2024/11/18 16:00:00","201","110","0"
"bgm_MC046","10149","0","0","0","1","夏日的大間","0","1","2024/11/25 15:59:59","10149201","bgm_MC046","2024/11/18 16:00:00","201","0","0"
"bgm_MC162_02","10150","0","0","0","1","水都蘭德索爾","0","1","2024/12/15 15:59:59","10150101","bgm_MC162","2024/12/01 16:00:00","201","50","0"
"bgm_MC162_02","10150","0","0","0","1","水都蘭德索爾","0","0","2024/12/15 15:59:59","10150201","bgm_MC162","2024/12/01 16:00:00","201","0","0"
"bgm_MC056","10151","0","0","0","1","薇‧蘭德索爾","0","1","2024/12/25 15:59:59","10151101","bgm_MC056","2024/12/18 16:00:00","201","0","0"
"bgm_MC056","10151","0","0","0","1","薇‧蘭德索爾","0","2","2024/12/25 15:59:59","10151102","bgm_MC056","2024/12/18 16:00:00","201","110","0"
"bgm_MC056","10151","0","0","0","1","薇‧蘭德索爾","0","0","2024/12/25 15:59:59","10151201","bgm_MC056","2024/12/18 16:00:00","201","0","0"
"bgm_MC172","10152","0","0","0","1","異世界夏日佳期","0","1","2025/01/25 15:59:59","10152101","bgm_MC172","2025/01/01 16:00:00","201","50","0"
"bgm_MC172","10152","0","0","0","1","異世界夏日佳期","0","0","2025/01/25 15:59:59","10152201","bgm_MC172","2025/01/01 16:00:00","201","0","0"
"bgm_M228","10153","0","0","0","1","蘭德索爾近郊","0","1","2025/01/25 15:59:59","10153101","bgm_M228","2025/01/16 16:00:00","201","70","0"
"bgm_M228","10153","0","0","0","1","郊外的村莊","0","2","2025/01/25 15:59:59","10153102","bgm_M228","2025/01/16 16:00:00","201","0","0"
"bgm_M228","10153","0","0","0","1","郊外的村莊","0","1","2025/01/25 15:59:59","10153201","bgm_M228","2025/01/16 16:00:00","201","0","0"
"bgm_MC186","10154","0","0","0","1","一日店長的軌跡","0","1","2025/02/15 15:59:59","10154101","bgm_MC186","2025/02/01 16:00:00","201","70","0"
"bgm_MC186","10154","0","0","0","1","一日店長的軌跡","0","0","2025/02/15 15:59:59","10154201","bgm_MC186","2025/02/01 16:00:00","201","0","0"
"bgm_MC063","10155","0","0","0","1","安布羅斯魔法學園","0","1","2025/02/25 15:59:59","10155101","bgm_MC063","2025/02/18 16:00:00","201","128","0"
"bgm_MC063","10155","0","0","0","1","安布羅斯魔法學園","0","0","2025/02/25 15:59:59","10155201","bgm_MC063","2025/02/18 16:00:00","201","0","0"
"bgm_MC194","10156","0","0","0","1","炎國的死亡之路","0","1","2025/03/15 15:59:59","10156101","bgm_MC194","2025/03/01 16:00:00","201","50","0"
"bgm_MC194","10156","0","0","0","0","炎國的死亡之路","0","0","2025/03/15 15:59:59","10156201","bgm_MC194","2025/03/01 16:00:00","201","0","0"
"bgm_MC075","10157","0","0","0","1","沙漠之國　薩拉薩利亞周圍","0","1","2025/03/25 15:59:59","10157101","bgm_MC075","2025/03/18 16:00:00","201","128","0"
"bgm_MC075","10157","0","0","0","1","沙漠之國　薩拉薩利亞周圍","0","0","2025/03/25 15:59:59","10157201","bgm_MC075","2025/03/18 16:00:00","201","0","0"
"bgm_MC213","10158","0","0","0","1","失去愛的蘭德索爾","0","1","2025/04/15 15:59:59","10158101","bgm_MC213","2025/04/01 16:00:00","201","0","0"
"bgm_MC213","10158","0","0","0","1","失去愛的蘭德索爾","0","2","2025/04/15 15:59:59","10158102","bgm_MC213","2025/04/01 16:00:00","201","0","0"
"bgm_MC213","10158","0","0","0","1","失去愛的蘭德索爾","0","0","2025/04/15 15:59:59","10158201","bgm_MC213","2025/04/01 16:00:00","201","0","0"
"bgm_MC082","10159","0","0","0","1","王城蘭德索爾","0","1","2025/04/25 15:59:59","10159101","bgm_MC082","2025/04/18 16:00:00","201","0","0"
"bgm_MC082","10159","0","0","0","1","王城蘭德索爾","0","0","2025/04/25 15:59:59","10159201","bgm_MC082","2025/04/18 16:00:00","201","0","0"
"bgm_MC215B","10160","0","0","0","1","迎春吉歐‧格黑納","0","1","2025/05/15 15:59:59","10160101","bgm_MC215B","2025/05/01 16:00:00","201","0","0"
"bgm_MC215B","10160","0","0","0","1","迎春蘭德索爾","0","2","2025/05/15 15:59:59","10160102","bgm_MC215B","2025/05/01 16:00:00","201","0","0"
"bgm_MC215B","10160","0","0","0","1","迎春蘭德索爾","0","0","2025/05/15 15:59:59","10160201","bgm_MC215B","2025/05/01 16:00:00","201","0","0"
"bgm_MC091","10161","0","0","0","1","蘭德索爾 鬧區","0","1","2025/05/25 15:59:59","10161101","bgm_MC091","2025/05/18 16:00:00","201","50","0"
"bgm_MC091","10161","0","0","0","1","蘭德索爾 鬧區","0","0","2025/05/25 15:59:59","10161201","bgm_MC091","2025/05/18 16:00:00","201","0","0"
"bgm_MC099","10163","0","0","0","1","精靈之森周圍","0","1","2025/06/25 15:59:59","10163101","bgm_MC099","2025/06/18 16:00:00","201","0","0"
"bgm_MC099","10163","0","0","0","1","王都蘭德索爾的除夕","0","2","2025/06/25 15:59:59","10163102","bgm_MC099","2025/06/18 16:00:00","201","0","0"
"bgm_MC099","10163","0","0","0","1","王都蘭德索爾的除夕","0","0","2025/06/25 15:59:59","10163201","bgm_MC099","2025/06/18 16:00:00","201","0","0"
"bgm_MC110_02","10164","0","0","0","1","被染紅的蘭德索爾","0","1","2025/07/25 15:59:59","10164101","bgm_MC110","2025/07/12 16:00:00","201","85","0"
"bgm_MC110_02","10164","0","0","0","1","被染紅的蘭德索爾","0","1","2025/07/25 15:59:59","10164201","bgm_MC110","2025/07/12 16:00:00","201","0","0"
"bgm_MC111","10165","0","0","0","1","前往漆黑薔薇綻放之處","0","1","2025/07/25 15:59:59","10165101","bgm_MC111","2025/07/17 16:00:00","201","85","0"
"bgm_MC111","10165","0","0","0","1","前往漆黑薔薇綻放之處","0","0","2025/07/25 15:59:59","10165201","bgm_MC111","2025/07/17 16:00:00","201","0","0"
"bgm_MC124","10166","0","0","0","1","泰美斯銀嶺","0","1","2025/08/25 15:59:59","10166101","bgm_MC124","2025/08/18 16:00:00","201","0","0"
"bgm_MC124","10166","0","0","0","1","聖德蕾莎女子學院","0","2","2025/08/25 15:59:59","10166102","bgm_MC124","2025/08/18 16:00:00","201","0","0"
"bgm_MC124","10166","0","0","0","1","聖德蕾莎女子學院","0","0","2025/08/25 15:59:59","10166201","bgm_MC124","2025/08/18 16:00:00","201","0","0"
"bgm_MC136","10167","0","0","0","1","訓練營地","0","1","2025/09/25 15:59:59","10167101","bgm_MC136","2025/09/18 16:00:00","201","50","0"
"bgm_MC136","10167","0","0","0","1","訓練營地","0","0","2025/09/25 15:59:59","10167201","bgm_MC136","2025/09/18 16:00:00","201","0","0"
"bgm_MC143","10168","0","0","0","1","芙菈瓦村周圍","0","1","2025/10/25 15:59:59","10168101","bgm_MC143","2025/10/18 16:00:00","201","50","0"
"bgm_MC143","10168","0","0","0","1","芙菈瓦村周圍","0","0","2025/10/25 15:59:59","10168201","bgm_MC143","2025/10/18 16:00:00","201","0","0"
"bgm_MC147_03","10169","0","64","0","1","大夢想樂園","0","1","2025/11/25 15:59:59","10169101","bgm_MC147","2025/11/18 16:00:00","201","0","0"
"bgm_MC147_03","10169","0","0","0","1","大夢想樂園","0","0","2025/11/25 15:59:59","10169201","bgm_MC147","2025/11/18 16:00:00","201","0","0"
