6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf
"0.2","120931","501095","3","","","","","1","501","nop_idle_thinking"
"0.2","111931","501096","3","","","","","1","501","nop_talk_wish3"
"","vo_drama_10082001","501097","21","","","0","","0","501","vo_drama_10082001_011"
"0","111931","501098","11","0","0","1","0.5","4","501","伊莉亞小姐……\n我非常了解妳的感受。"
"","501098","501099","91","","","","","","501",""
"0.2","111931","501100","3","","","","","1","501","nop_idle_wish3"
"","120731","501101","4","","","","","","501","0"
"0.2","120731","501102","3","","","","","1","501","nop_talk_shy"
"","vo_drama_10082001","501103","21","","","0","","0","501","vo_drama_10082001_012"
"0","120731","501104","11","0","0","1","0.5","4","501","可可蘿小姐……"
"","501104","501105","91","","","","","","501",""
"0.2","111831","501106","3","0.2","","nop_idle_joy1","","0","501","nop_smile2"
"0.2","112031","501107","3","0","","nop_idle_normal","","0","501","nop_smile2"
"","1","501108","93","","","","","","501","1"
"0.2","120731","501109","3","","","","","1","501","nop_idle_shy2"
"0.2","112031","501110","3","","","","","1","501","nop_talk_bitter"
"","vo_drama_10082001","501111","21","","","0","","0","501","vo_drama_10082001_013"
"0","112031","501112","11","0","0","1","0.5","5","501","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。"
"","6","501113","93","","","","","","501","1"
"0.2","112031","501114","3","0.2","1","nop_talk_doya_loop","","0","501","nop_talk_doya"
"","501112","501115","91","","","","","","501",""
"0.2","112031","501116","3","","","","","1","501","nop_idle_doya"
"","0.5","501117","93","","","","","","501","1"
"0.2","111831","501118","3","","","","","1","501","nop_talk_joy2"
"","vo_drama_10082001","501119","21","","","0","","0","501","vo_drama_10082001_014"
"0","111831","501120","11","0","0","1","0.5","4","501","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！"
"","8","501121","93","","","","","","501","1"
"0.2","111831","501122","3","","1","nop_talk_guts2_loop","","0","501","nop_talk_guts2"
"","501120","501123","91","","","","","","501",""
"0.2","111831","501124","3","","","","","1","501","nop_idle_guts2"
"","120731","501125","4","","","","","","501","1"
"0.2","120731","501126","3","0.2","1","nop_talk_wish","","0","501","nop_talk_normal"
"","vo_drama_10082001","501127","21","","","0","","0","501","vo_drama_10082001_015"
"0","120731","501128","11","0","0","1","1","6","501","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。"
"","8.5","501129","93","","","","","","501","1"
"0.2","120731","501130","3","0","1","nop_01_shephy_pose_loop","","0","501","nop_01_shephy_pose"
"","2.5","501131","93","","","","","","501","0"
"0.2","111831","501132","3","","","","","1","501","nop_handclap_long"
"0.2","111931","501133","3","","","","","1","501","nop_talk_wish3"
"0.2","112031","501134","3","0","1","nop_talk_doya_loop","","0","501","nop_talk_doya"
"0.2","120931","501135","3","0","1","nop_talk_arm_crossed_loop","","0","501","nop_talk_arm_crossed"
"0.2","120831","501136","3","","","","","1","501","nop_01_ruka_hello_long"
"","501128","501137","91","","","","","","501",""
"","0.5","501138","93","","","","","","501","0"
"","0.5","501139","93","","","","","","501","0"
"1.95","1","502001","1","0","-255","-150","nop_idle_joy_normal","105","502","108731"
"1.95","1","502002","1","1","-255","150","nop_idle_joy1","104","502","108831"
"1.95","1","502003","1","0","-225","-300","nop_idle_normal","101","502","108931"
"","0.5","502004","93","","","","","","502","0"
"","vo_drama_10082002","502005","21","","","0","","0","502","vo_drama_10082002_001"
"0","108831","502006","11","0","0","1","0.5","4","502","騎士先生，\n新年快樂。"
"0.2","108831","502007","3","","","","","1","502","nop_talk_joy3_blink"
"","1","502008","93","","","","","","502","1"
"0.2","108831","502009","3","","","","","1","502","nop_bow"
"","2.25","502010","93","","","","","","502","1"
"0.2","108831","502011","3","","","","","1","502","nop_idle_normal_joy"
"","502006","502012","91","","","","","","502",""
"","vo_drama_10082002","502013","21","","","0","","0","502","vo_drama_10082002_002"
"0","108731","502014","11","0","0","1","0.5","4","502","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！"
"0.2","108731","502015","3","","","","","1","502","nop_talk_joy2"
"","502014","502016","91","","","","","","502",""
"0.2","108731","502017","3","","","","","1","502","nop_idle_joy1"
"","vo_drama_10082002","502018","21","","","0","","0","502","vo_drama_10082002_003"
"0","108931","502019","11","0","0","1","0.5","4","502","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。"
"0.2","108931","502020","3","","","","","1","502","nop_talk_thinking"
"","502019","502021","91","","","","","","502",""
"0.2","108931","502022","3","","","","","1","502","nop_idle_thinking"
"","vo_drama_10082002","502023","21","","","0","","0","502","vo_drama_10082002_004"
"0","108731","502024","11","0","0","1","0.5","6","502","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。"
"0.2","108731","502025","3","","","","","1","502","nop_talk_joy3_blink2"
"","1.5","502026","93","","","","","","502","1"
"0.2","108731","502027","3","","","","","1","502","nop_talk_joy1_normal"
"","502024","502028","91","","","","","","502",""
"0.2","108731","502029","3","","","","","1","502","nop_idle_joy_normal"
"","vo_drama_10082002","502030","21","","","0","","0","502","vo_drama_10082002_005"
"0","108931","502031","11","0","0","1","0.5","5","502","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。"
"0.2","108931","502032","3","","","","","1","502","nop_talk_joy3_blink2"
"","8","502033","93","","","","","","502","1"
"0.2","108931","502034","3","","","","","1","502","nop_talk_joy3_blink"
"","502031","502035","91","","","","","","502",""
"0.2","108931","502036","3","","","","","1","502","nop_idle_thinking"
"","vo_drama_10082002","502037","21","","","0","","0","502","vo_drama_10082002_006"
"0","108831","502038","11","0","0","1","0.5","4","502","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？"
"0.2","108831","502039","3","","","","","1","502","nop_talk_memory"
"","4.75","502040","93","","","","","","502","1"
"0.2","108831","502041","3","","","","","1","502","nop_talk_anger2"
"","3.5","502042","93","","","","","","502","1"
"0.2","108831","502043","3","","","","","1","502","nop_talk_normal_dere2"
"","502038","502044","91","","","","","","502",""
"","0.1","502045","93","","","","","","502","1"
"0.2","108831","502046","3","","","","","1","502","nop_idle_normal"
"","vo_drama_10082002","502047","21","","","0","","0","502","vo_drama_10082002_007"
"0","108731","502048","11","0","0","1","0.5","4","502","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！"
"0.2","108731","502049","3","","","","","1","502","nop_talk_joy3_blink"
"","5.5","502050","93","","","","","","502","1"
"0.2","108731","502051","3","","","","","1","502","nop_look_talk_sad"
"","1","502052","93","","","","","","502","1"
"0.2","108731","502053","3","","","","","1","502","nop_talk_joy2"
"","502048","502054","91","","","","","","502",""
"0.2","108731","502055","3","","","","","1","502","nop_idle_joy1"
"","vo_drama_10082002","502056","21","","","0","","0","502","vo_drama_10082002_008"
"0","108931","502057","11","0","0","1","0.5","4","502","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。"
"0.2","108931","502058","3","","","","","1","502","nop_talk_joy1_normal"
"","3.5","502059","93","","","","","","502","1"
"0.2","108931","502060","3","","","","","1","502","nop_talk_joy3_blink"
"","8.5","502061","93","","","","","","502","1"
"0.2","108931","502062","3","","","","","0","502","nop_talk_arm_crossed"
"","1","502063","93","","","","","","502","1"
"0.2","108931","502064","3","","","","","1","502","nop_idle_arm_crossed"
"","502057","502065","91","","","","","","502",""
"","vo_drama_10082002","502066","21","","","0","","0","502","vo_drama_10082002_009"
"0","108731","502067","11","0","0","1","0.5","6","502","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！"
"0.2","108731","502068","3","","","","","1","502","nop_talk_joy3_blink"
"","6","502069","93","","","","","","502","1"
"0.2","108731","502070","3","","","","","1","502","nop_talk_joy2"
"","502067","502071","91","","","","","","502",""
"0.2","108731","502072","3","","","","","1","502","nop_idle_joy1"
"","vo_drama_10082002","502073","21","","","0","","0","502","vo_drama_10082002_010"
"0","108931","502074","11","0","0","1","0.5","4","502","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？"
"0.2","108931","502075","3","","","","","1","502","nop_talk_joy3_blink2"
"","7.5","502076","93","","","","","","502","1"
"0.2","108831","502077","3","","","","","1","502","nop_idle_sad"
"0","108831","502078","12","0","0","1","0","1.5","502","1"
"0.2","108931","502079","3","","","","","1","502","nop_talk_worry"
"0.2","108731","502080","3","","","","","1","502","nop_idle_normal_suprise1"
"","502074","502081","91","","","","","","502",""
"","502078","502082","91","","","","","","502",""
"0.2","108931","502083","3","","","","","1","502","nop_idle_worry"
"","vo_drama_10082002","502084","21","","","0","","0","502","vo_drama_10082002_011"
"0","108831","502085","11","0","0","1","0.5","5","502","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？"
"0.2","108831","502086","3","","","","","1","502","nop_talk_joy1_sad"
"","7","502087","93","","","","","","502","1"
"0.2","108831","502088","3","","","","","1","502","nop_talk_sad3"
"","502085","502089","91","","","","","","502",""
"0.2","108831","502090","3","","","","","1","502","nop_idle_sad3"
"","vo_drama_10082002","502091","21","","","0","","0","502","vo_drama_10082002_012"
"0","108731","502092","11","0","0","1","0.5","6","502","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪"
"0.2","108731","502093","3","","","","","1","502","nop_talk_joy2"
"","6","502094","93","","","","","","502","1"
"0.2","108731","502095","3","0.2","1","nop_idle_guts5","","0","502","nop_talk_guts5"
"","502092","502096","91","","","","","","502",""
"0.2","108731","502097","3","","","","","1","502","nop_idle_guts5"
"","vo_drama_10082002","502098","21","","","0","","0","502","vo_drama_10082002_013"
"0","108931","502099","11","0","0","1","0.5","6","502","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。"
"0.2","108931","502100","3","","","","","0","502","nop_talk_arm_crossed"
"","1","502101","93","","","","","","502","1"
"0.2","108931","502102","3","","","","","0","502","nop_talk_arm_crossed_loop"
"","1","502103","93","","","","","","502","1"
"0.2","108931","502104","3","","","","","1","502","nop_talk_normal"
"","502099","502105","91","","","","","","502",""
"0.2","108931","502106","3","","","","","1","502","nop_idle_normal"
"","vo_drama_10082002","502107","21","","","0","","0","502","vo_drama_10082002_014"
"0","108731","502108","11","0","0","1","0.5","4","502","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！"
"0.2","108731","502109","3","","","","","1","502","nop_talk_joy2"
"","502108","502110","91","","","","","","502",""
"0.2","108731","502111","3","","","","","1","502","nop_idle_joy_normal"
"","vo_drama_10082002","502112","21","","","0","","0","502","vo_drama_10082002_015"
"0","108831","502113","11","0","0","1","0.5","6","502","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪"
"0.2","108831","502114","3","","","","","1","502","nop_talk_joy1_normal"
"","2","502115","93","","","","","","502","1"
"0.2","108831","502116","3","","","","","1","502","nop_look_talk_wish"
"","1","502117","93","","","","","","502","1"
"0.2","108831","502118","3","0.2","1","nop_idle_joy1","","0","502","nop_bow"
"","0.2","502119","93","","","","","","502","1"
"0.2","108731","502120","3","0.2","1","nop_idle_joy2","","0","502","nop_bow"
"0.2","108931","502121","3","0.2","1","nop_idle_joy1","","0","502","nop_bow"
"","3","502122","93","","","","","","502","1"
"","502113","502123","91","","","","","","502",""
"","0.5","502124","93","","","","","","502","0"
"1.95","1","503001","1","1","-300","1000","nop_idle_joy2","104","503","102011"
"1.95","1","503002","1","1","-270","1000","nop_idle_normal","105","503","100411"
"1.95","1","503003","1","1","-235","1000","nop_idle_normal","101","503","103631"
"1.95","1","503004","5","0","-255","-275","NoItem_idle","106","503","1"
"0","1","503005","31","","1","-105","","-215","503","11"
"","0","503006","93","","","","","","503","0"
"0.2","100411","503007","3","","","","","1","503","nop_run"
"","100411","503008","2","","","5","","-255","503","-275"
"","0.5","503009","93","","","","","","503",""
"0.2","102011","503010","3","","","","","1","503","nop_run"
"","102011","503011","2","","","5","","-230","503","-140"
"","1","503012","93","","","","","","503",""
"0.2","103631","503013","3","","","","","1","503","nop_run"
"","103631","503014","2","","","4.5","","-235","503","150"
"","3.4","503015","93","","","","","","503",""
"","100411","503016","4","","","","","","503","0"
"0.2","100411","503017","3","","","","","1","503","nop_idle_normal"
"","0.1","503018","93","","","","","","503",""
"0.2","100411","503019","3","0.2","1","nop_idle_joy1","","0","503","nop_03_misogi_hello_long"
"","100411","503020","12","","","","","0","503","4"
"","0.4","503021","93","","","","","","503",""
"","102011","503022","4","","","","","","503","0"
"0.2","102011","503023","3","","","","","1","503","nop_idle_normal"
"","0.1","503024","93","","","","","","503",""
"0.2","102011","503025","3","0.2","1","nop_idle_joy1","","0","503","nop_03_mimi_swing"
"","102011","503026","12","","","","","0","503","4"
"","0.5","503027","93","","","","","","503",""
"0.2","103631","503028","3","0","1","nop_03_kyoka_idle_doya","","0","503","nop_03_kyoka_talk_doya"
"-40","103631","503029","12","","","","","0","503","4"
"","1.5","503030","93","","","","","","503","0"
"0.2","102011","503031","3","","","","","1","503","nop_talk_joy2"
"","vo_drama_10082003","503032","21","","","0","","0","503","vo_drama_10082003_001"
"0","102011","503033","11","0","0","1","0.5","4","503","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～"
"","503033","503034","91","","","","","","503",""
"0.2","102011","503035","3","","","","","1","503","nop_idle_joy1"
"","vo_drama_10082003","503036","21","","","0","","0","503","vo_drama_10082003_002"
"0","100411","503037","11","0","0","1","1","5","503","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？"
"0.2","100411","503038","3","","","","","1","503","nop_talk_joy2"
"","4","503039","93","","","","","","503","1"
"0.2","1","503040","3","0","1","nop_03_misogi_trick_loop","","0","503","nop_03_misogi_trick_in"
"0.2","100411","503041","3","0","1","nop_03_misogi_trick_loop","","0","503","nop_03_misogi_trick_in"
"","2","503042","93","","","","","","503","1"
"","11","503043","32","","","","","","503","1"
"0.2","1","503044","3","0.2","1","NoItem_idle","","0","503","nop_03_misogi_trick_out"
"0.2","100411","503045","3","0.2","1","nop_talk_joy2","","0","503","nop_03_misogi_trick_out"
"","0.1","503046","93","","","","","","503","1"
"","102011","503047","4","","","","","","503","1"
"0.2","102011","503048","3","0","1","nop_03_mimi_surprise_loop","","0","503","nop_03_mimi_surprise"
"0.2","103631","503049","3","0","1","nop_03_kyoka_surprise_loop","","0","503","nop_03_kyoka_surprise"
"","503037","503050","91","","","","","","503",""
"0.2","100411","503051","3","","","","","1","503","nop_idle_joy2"
"","vo_drama_10082003","503052","21","","","0","","0","503","vo_drama_10082003_003"
"0","103631","503053","11","0","0","1","0.5","6","503","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。"
"0.2","103631","503054","3","","","","","1","503","nop_talk_anger"
"","4","503055","93","","","","","","503","1"
"0.2","103631","503056","3","0","1","nop_talk_arm_crossed_loop_anger","","0","503","nop_talk_arm_crossed_anger"
"","503053","503057","91","","","","","","503",""
"0.2","100411","503058","3","","","","","1","503","nop_idle_normal"
"0.2","103631","503059","3","","","","","1","503","nop_idle_arm_crossed_anger"
"","102011","503060","4","","","","","","503","0"
"","vo_drama_10082003","503061","21","","","0","","0","503","vo_drama_10082003_004"
"0","102011","503062","11","0","0","1","0.5","5","503","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！"
"0.2","102011","503063","3","","","","","1","503","nop_talk_surprise_kira"
"","4","503064","93","","","","","","503","1"
"0.2","103631","503065","3","0","1","nop_idle_surprise1","","0","503","nop_surprise"
"","503062","503066","91","","","","","","503",""
"0.2","102011","503067","3","","","","","1","503","nop_idle_surprise_kira"
"","vo_drama_10082003","503068","21","","","0","","0","503","vo_drama_10082003_005"
"0","103631","503069","11","0","0","1","0.5","4","503","盯……\n太好了。年菜裡，\n好像沒有放青椒……"
"0.2","103631","503070","3","","","","","1","503","nop_talk_jitome"
"","1.5","503071","93","","","","","","503","1"
"0.2","103631","503072","3","","","","","1","503","nop_talk_sad3"
"","503069","503073","91","","","","","","503",""
"0.2","103631","503074","3","","","","","1","503","nop_idle_sad3"
"0.2","102011","503075","3","","","","","1","503","nop_idle_joy1"
"","vo_drama_10082003","503076","21","","","0","","0","503","vo_drama_10082003_006"
"0","100411","503077","11","0","0","1","0","6","503","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？"
"0.2","100411","503078","3","","","","","1","503","nop_talk_joy2"
"","503077","503079","91","","","","","","503",""
"0.2","100411","503080","3","","","","","1","503","nop_idle_normal"
"","vo_drama_10082003","503081","21","","","0","","0","503","vo_drama_10082003_007"
"0","103631","503082","11","0","0","1","0","5","503","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！"
"0.2","103631","503083","3","","","","","1","503","nop_talk_anger2"
"","503082","503084","91","","","","","","503",""
"0.2","103631","503085","3","","","","","1","503","nop_idle_sad"
"","vo_drama_10082003","503086","21","","","0","","0","503","vo_drama_10082003_008"
"0","102011","503087","11","0","0","1","0.5","4","503","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。"
"0.2","102011","503088","3","","","","","1","503","nop_talk_surprise1"
"","4","503089","93","","","","","","503","1"
"0.2","102011","503090","3","","","","","1","503","nop_talk_normal"
"","503087","503091","91","","","","","","503",""
"0.2","102011","503092","3","","","","","1","503","nop_idle_normal"
"","vo_drama_10082003","503093","21","","","0","","0","503","vo_drama_10082003_009"
"0","100411","503094","11","0","0","1","0.5","6","503","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！"
"0.2","100411","503095","3","","","","","1","503","nop_talk_thinking"
"","503094","503096","91","","","","","","503",""
"0.2","100411","503097","3","","","","","1","503","nop_idle_thinking"
"0.2","103631","503098","3","","","","","1","503","nop_idle_thinking"
"","vo_drama_10082003","503099","21","","","0","","0","503","vo_drama_10082003_010"
"0","102011","503100","11","0","0","1","0.5","5","503","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪"
"0.2","102011","503101","3","","","","","1","503","nop_talk_wish"
"","4","503102","93","","","","","","503","1"
"0.2","102011","503103","3","","","","","1","503","nop_talk_joy2"
"","503100","503104","91","","","","","","503",""
"0.2","102011","503105","3","","","","","1","503","nop_idle_joy1"
"","vo_drama_10082003","503106","21","","","0","","0","503","vo_drama_10082003_011"
"0","103631","503107","11","0","0","1","0.5","5","503","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！"
"0.2","103631","503108","3","0.2","1","nop_talk_guts2_loop","","0","503","nop_talk_guts2"
"","5.5","503109","93","","","","","","503","1"
"0.2","103631","503110","3","0.2","1","nop_03_kyoka_talk_doya_loop","","0","503","nop_03_kyoka_talk_doya"
"","503107","503111","91","","","","","","503",""
"0.2","103631","503112","3","","","","","1","503","nop_03_kyoka_idle_doya"
"","vo_drama_10082003","503113","21","","","0","","0","503","vo_drama_10082003_012"
"0","100411","503114","11","0","0","1","0.5","5","503","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！"
"0.2","100411","503115","3","","","","","1","503","nop_talk_joy2"
"","503114","503116","91","","","","","","503",""
"0.2","100411","503117","3","","","","","1","503","nop_idle_joy2"
"","vo_drama_10082003","503118","21","","","0","","0","503","vo_drama_10082003_013"
"0","103631","503119","11","0","0","1","0.5","5","503","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！"
"0.2","103631","503120","3","","","","","1","503","nop_talk_anger"
"","503119","503121","91","","","","","","503",""
"0.2","103631","503122","3","","","","","1","503","nop_idle_anger"
"","vo_drama_10082003","503123","21","","","0","","0","503","vo_drama_10082003_014"
"0","102011","503124","11","0","0","1","0","5","503","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！"
"0.2","102011","503125","3","","","","","1","503","nop_talk_joy1"
"","503124","503126","91","","","","","","503",""
"0.2","102011","503127","3","0.2","1","nop_03_cmn_eieio_loop","","0","503","nop_03_cmn_eieio"
"","0.1","503128","93","","","","","","503",""
"0.2","103631","503129","3","0.2","1","nop_03_cmn_eieio_loop","","0","503","nop_03_cmn_eieio"
"","0.1","503130","93","","","","","","503",""
"0.2","100411","503131","3","0.2","1","nop_03_cmn_eieio_loop","","0","503","nop_03_cmn_eieio"
"","1.3","503132","93","","","","","","503","0"
"1.95","1","504001","1","0","-225","-150","nop_idle_normal","101","504","101231"
"1.95","1","504002","1","1","-255","150","nop_idle_normal","104","504","104011"
"1.95","1","504003","1","0","-255","-300","nop_idle_normal","105","504","101511"
"","0.5","504004","93","","","","","","504","0"
"","vo_drama_10082004","504005","21","","","0","","0","504","vo_drama_10082004_001"
"0","101511","504006","11","0","0","1","0.5","6","504","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。"
"0.2","101511","504007","3","0.2","1","nop_talk_joy3","","0","504","nop_bow"
"0.2","101231","504008","3","0.2","1","nop_idle_normal","","0","504","nop_bow"
"0.2","104011","504009","3","0.2","1","nop_idle_normal","","0","504","nop_bow"
"","504006","504010","91","","","","","","504",""
"0.2","101511","504011","3","","","","","1","504","nop_idle_normal"
"","vo_drama_10082004","504012","21","","","0","","0","504","vo_drama_10082004_002"
"0","101231","504013","11","0","0","1","0.5","6","504","謝謝你邀請我們～！\n小栞也很高興喔！"
"0.2","101231","504014","3","0.2","1","nop_talk_joy1","","0","504","nop_look_smile"
"","504013","504015","91","","","","","","504",""
"0.2","101231","504016","3","","","","","1","504","nop_idle_normal"
"","vo_drama_10082004","504017","21","","","0","","0","504","vo_drama_10082004_003"
"0","104011","504018","11","0","0","1","0.5","6","504","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？"
"0.2","104011","504019","3","0","1","nop_shock_loop","","0","504","nop_shock_in"
"","3","504020","93","","","","","","504","1"
"0.2","104011","504021","3","","","","","1","504","nop_04_aoi_tohoho"
"","504018","504022","91","","","","","","504",""
"","vo_drama_10082004","504023","21","","","0","","0","504","vo_drama_10082004_004"
"0","101231","504024","11","0","0","1","0.5","6","504","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？"
"0.2","101231","504025","3","0","1","nop_talk_guts2_loop","","0","504","nop_talk_guts2"
"","1.8","504026","93","","","","","","504","1"
"0.2","101231","504027","3","","","","","1","504","nop_talk_joy1"
"","504024","504028","91","","","","","","504",""
"0.2","101231","504029","3","","","","","1","504","nop_idle_normal"
"","vo_drama_10082004","504030","21","","","0","","0","504","vo_drama_10082004_005"
"0","104011","504031","11","0","0","1","0.5","7","504","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！"
"0.2","104011","504032","3","","","","","1","504","nop_04_aoi_panic"
"","4.4","504033","93","","","","","","504","1"
"0.2","104011","504034","3","","","","","1","504","nop_talk_tsun_pain"
"0.2","101511","504035","3","","","","","1","504","nop_idle_bitter"
"0.2","101231","504036","3","","","","","1","504","nop_idle_bitter"
"","504031","504037","91","","","","","","504",""
"","vo_drama_10082004","504038","21","","","0","","0","504","vo_drama_10082004_006"
"0","101511","504039","11","0","0","1","0.5","7","504","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？"
"0.2","101511","504040","3","","","","","1","504","nop_talk_normal"
"","2.4","504041","93","","","","","","504","1"
"0.2","101511","504042","3","","","","","1","504","nop_talk_wish_joy"
"","504039","504043","91","","","","","","504",""
"","vo_drama_10082004","504044","21","","","0","","0","504","vo_drama_10082004_007"
"0","101231","504045","11","0","0","1","0.5","7","504","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆"
"0.2","101231","504046","3","0.2","1","nop_idle_normal","","0","504","nop_04_hatsune_swing"
"","3","504047","93","","","","","","504","1"
"0.2","101231","504048","3","","","","","0","504","nop_04_hatsune_kiran"
"","504045","504049","91","","","","","","504",""
"0.2","101231","504050","3","","","","","1","504","nop_idle_normal"
"","vo_drama_10082004","504051","21","","","0","","0","504","vo_drama_10082004_008"
"0","104011","504052","11","0","0","1","0.5","6","504","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！"
"0.2","104011","504053","3","0","1","nop_04_aoi_haua_loop","","0","504","nop_04_aoi_haua_in"
"","3","504054","93","","","","","","504","1"
"0.2","101511","504055","3","","","","","1","504","nop_talk_joy3_blink"
"0.2","101231","504056","3","","","","","1","504","nop_idle_surprise1"
"","504052","504057","91","","","","","","504",""
"","0.5","504058","93","","","","","","504","0"
"1.95","1","505001","1","1","-250","-150","nop_05_shinobu_idle_normal","103","505","103111"
"1.95","1","505002","1","1","-230","150","nop_idle_sad","101","505","102211"
"1.95","1","505003","1","0","-240","-360","nop_05_miyako_idle_joy1","101","505","100711"
"1.95","1","505004","1","1","-260","275","nop_idle_joy1","105","505","100611"
"1.95","1","505005","5","1","-225","-50","nop_skull_idle","102","505","2051"
"","0.5","505006","93","","","","","","505","0"
"","vo_drama_10082005","505007","21","","","0","","0","505","vo_drama_10082005_001"
"0","100711","505008","11","0","0","1","0.5","4","505","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！"
"0.2","100711","505009","3","","","","","1","505","nop_05_miyako_talk_joy2"
"","505008","505010","91","","","","","","505",""
"0.2","100711","505011","3","","","","","1","505","nop_05_miyako_idle_joy2"
"","vo_drama_10082005","505012","21","","","0","","0","505","vo_drama_10082005_002"
"0","103111","505013","11","0","0","1","0.5","4","505","宮子，妳在聖誕節時\n不是已經吃了很多嗎……"
"0.2","103111","505014","3","","","","","1","505","nop_05_shinobu_talk_worry"
"","505013","505015","91","","","","","","505",""
"0.2","103111","505016","3","","","","","1","505","nop_05_shinobu_idle_worry"
"","vo_drama_10082005","505017","21","","","0","","0","505","vo_drama_10082005_003"
"0","100711","505018","11","0","0","1","0.5","6","505","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！"
"0.2","100711","505019","3","","","","","1","505","nop_05_miyako_talk_anger"
"","505018","505020","91","","","","","","505",""
"0.2","100711","505021","3","","","","","1","505","nop_05_miyako_idle_anger"
"","vo_drama_10082005","505022","21","","","0","","0","505","vo_drama_10082005_004"
"0","102211","505023","11","0","0","1","0.5","5","505","但我總覺得那到頭來\n好像還是跟平常一樣……"
"0.2","102211","505024","3","","","","","1","505","nop_talk_bitter"
"","505023","505025","91","","","","","","505",""
