41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689
"nop_idle_thinking","","1","0.2","501","120931","","501095","","","3"
"nop_talk_wish3","","1","0.2","501","111931","","501096","","","3"
"vo_drama_10082001_011","0","0","","501","vo_drama_10082001","","501097","","","21"
"伊莉亞小姐……\n我非常了解妳的感受。","1","4","0","501","111931","0","501098","0","0.5","11"
"","","","","501","501098","","501099","","","91"
"nop_idle_wish3","","1","0.2","501","111931","","501100","","","3"
"0","","","","501","120731","","501101","","","4"
"nop_talk_shy","","1","0.2","501","120731","","501102","","","3"
"vo_drama_10082001_012","0","0","","501","vo_drama_10082001","","501103","","","21"
"可可蘿小姐……","1","4","0","501","120731","0","501104","0","0.5","11"
"","","","","501","501104","","501105","","","91"
"nop_smile2","nop_idle_joy1","0","0.2","501","111831","","501106","0.2","","3"
"nop_smile2","nop_idle_normal","0","0.2","501","112031","","501107","0","","3"
"1","","","","501","1","","501108","","","93"
"nop_idle_shy2","","1","0.2","501","120731","","501109","","","3"
"nop_talk_bitter","","1","0.2","501","112031","","501110","","","3"
"vo_drama_10082001_013","0","0","","501","vo_drama_10082001","","501111","","","21"
"好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","1","5","0","501","112031","0","501112","0","0.5","11"
"1","","","","501","6","","501113","","","93"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","501","112031","1","501114","0.2","","3"
"","","","","501","501112","","501115","","","91"
"nop_idle_doya","","1","0.2","501","112031","","501116","","","3"
"1","","","","501","0.5","","501117","","","93"
"nop_talk_joy2","","1","0.2","501","111831","","501118","","","3"
"vo_drama_10082001_014","0","0","","501","vo_drama_10082001","","501119","","","21"
"對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","1","4","0","501","111831","0","501120","0","0.5","11"
"1","","","","501","8","","501121","","","93"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","501","111831","1","501122","","","3"
"","","","","501","501120","","501123","","","91"
"nop_idle_guts2","","1","0.2","501","111831","","501124","","","3"
"1","","","","501","120731","","501125","","","4"
"nop_talk_normal","nop_talk_wish","0","0.2","501","120731","1","501126","0.2","","3"
"vo_drama_10082001_015","0","0","","501","vo_drama_10082001","","501127","","","21"
"是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","1","6","0","501","120731","0","501128","0","1","11"
"1","","","","501","8.5","","501129","","","93"
"nop_01_shephy_pose","nop_01_shephy_pose_loop","0","0.2","501","120731","1","501130","0","","3"
"0","","","","501","2.5","","501131","","","93"
"nop_handclap_long","","1","0.2","501","111831","","501132","","","3"
"nop_talk_wish3","","1","0.2","501","111931","","501133","","","3"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","501","112031","1","501134","0","","3"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","501","120931","1","501135","0","","3"
"nop_01_ruka_hello_long","","1","0.2","501","120831","","501136","","","3"
"","","","","501","501128","","501137","","","91"
"0","","","","501","0.5","","501138","","","93"
"0","","","","501","0.5","","501139","","","93"
"108731","-150","105","1.95","502","1","-255","502001","0","nop_idle_joy_normal","1"
"108831","150","104","1.95","502","1","-255","502002","1","nop_idle_joy1","1"
"108931","-300","101","1.95","502","1","-225","502003","0","nop_idle_normal","1"
"0","","","","502","0.5","","502004","","","93"
"vo_drama_10082002_001","0","0","","502","vo_drama_10082002","","502005","","","21"
"騎士先生，\n新年快樂。","1","4","0","502","108831","0","502006","0","0.5","11"
"nop_talk_joy3_blink","","1","0.2","502","108831","","502007","","","3"
"1","","","","502","1","","502008","","","93"
"nop_bow","","1","0.2","502","108831","","502009","","","3"
"1","","","","502","2.25","","502010","","","93"
"nop_idle_normal_joy","","1","0.2","502","108831","","502011","","","3"
"","","","","502","502006","","502012","","","91"
"vo_drama_10082002_002","0","0","","502","vo_drama_10082002","","502013","","","21"
"謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","1","4","0","502","108731","0","502014","0","0.5","11"
"nop_talk_joy2","","1","0.2","502","108731","","502015","","","3"
"","","","","502","502014","","502016","","","91"
"nop_idle_joy1","","1","0.2","502","108731","","502017","","","3"
"vo_drama_10082002_003","0","0","","502","vo_drama_10082002","","502018","","","21"
"日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","1","4","0","502","108931","0","502019","0","0.5","11"
"nop_talk_thinking","","1","0.2","502","108931","","502020","","","3"
"","","","","502","502019","","502021","","","91"
"nop_idle_thinking","","1","0.2","502","108931","","502022","","","3"
"vo_drama_10082002_004","0","0","","502","vo_drama_10082002","","502023","","","21"
"說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","1","6","0","502","108731","0","502024","0","0.5","11"
"nop_talk_joy3_blink2","","1","0.2","502","108731","","502025","","","3"
"1","","","","502","1.5","","502026","","","93"
"nop_talk_joy1_normal","","1","0.2","502","108731","","502027","","","3"
"","","","","502","502024","","502028","","","91"
"nop_idle_joy_normal","","1","0.2","502","108731","","502029","","","3"
"vo_drama_10082002_005","0","0","","502","vo_drama_10082002","","502030","","","21"
"嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","1","5","0","502","108931","0","502031","0","0.5","11"
"nop_talk_joy3_blink2","","1","0.2","502","108931","","502032","","","3"
"1","","","","502","8","","502033","","","93"
"nop_talk_joy3_blink","","1","0.2","502","108931","","502034","","","3"
"","","","","502","502031","","502035","","","91"
"nop_idle_thinking","","1","0.2","502","108931","","502036","","","3"
"vo_drama_10082002_006","0","0","","502","vo_drama_10082002","","502037","","","21"
"那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","1","4","0","502","108831","0","502038","0","0.5","11"
"nop_talk_memory","","1","0.2","502","108831","","502039","","","3"
"1","","","","502","4.75","","502040","","","93"
"nop_talk_anger2","","1","0.2","502","108831","","502041","","","3"
"1","","","","502","3.5","","502042","","","93"
"nop_talk_normal_dere2","","1","0.2","502","108831","","502043","","","3"
"","","","","502","502038","","502044","","","91"
"1","","","","502","0.1","","502045","","","93"
"nop_idle_normal","","1","0.2","502","108831","","502046","","","3"
"vo_drama_10082002_007","0","0","","502","vo_drama_10082002","","502047","","","21"
"你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","1","4","0","502","108731","0","502048","0","0.5","11"
"nop_talk_joy3_blink","","1","0.2","502","108731","","502049","","","3"
"1","","","","502","5.5","","502050","","","93"
"nop_look_talk_sad","","1","0.2","502","108731","","502051","","","3"
"1","","","","502","1","","502052","","","93"
"nop_talk_joy2","","1","0.2","502","108731","","502053","","","3"
"","","","","502","502048","","502054","","","91"
"nop_idle_joy1","","1","0.2","502","108731","","502055","","","3"
"vo_drama_10082002_008","0","0","","502","vo_drama_10082002","","502056","","","21"
"呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","1","4","0","502","108931","0","502057","0","0.5","11"
"nop_talk_joy1_normal","","1","0.2","502","108931","","502058","","","3"
"1","","","","502","3.5","","502059","","","93"
"nop_talk_joy3_blink","","1","0.2","502","108931","","502060","","","3"
"1","","","","502","8.5","","502061","","","93"
"nop_talk_arm_crossed","","0","0.2","502","108931","","502062","","","3"
"1","","","","502","1","","502063","","","93"
"nop_idle_arm_crossed","","1","0.2","502","108931","","502064","","","3"
"","","","","502","502057","","502065","","","91"
"vo_drama_10082002_009","0","0","","502","vo_drama_10082002","","502066","","","21"
"對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","1","6","0","502","108731","0","502067","0","0.5","11"
"nop_talk_joy3_blink","","1","0.2","502","108731","","502068","","","3"
"1","","","","502","6","","502069","","","93"
"nop_talk_joy2","","1","0.2","502","108731","","502070","","","3"
"","","","","502","502067","","502071","","","91"
"nop_idle_joy1","","1","0.2","502","108731","","502072","","","3"
"vo_drama_10082002_010","0","0","","502","vo_drama_10082002","","502073","","","21"
"嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","1","4","0","502","108931","0","502074","0","0.5","11"
"nop_talk_joy3_blink2","","1","0.2","502","108931","","502075","","","3"
"1","","","","502","7.5","","502076","","","93"
"nop_idle_sad","","1","0.2","502","108831","","502077","","","3"
"1","1","1.5","0","502","108831","0","502078","0","0","12"
"nop_talk_worry","","1","0.2","502","108931","","502079","","","3"
"nop_idle_normal_suprise1","","1","0.2","502","108731","","502080","","","3"
"","","","","502","502074","","502081","","","91"
"","","","","502","502078","","502082","","","91"
"nop_idle_worry","","1","0.2","502","108931","","502083","","","3"
"vo_drama_10082002_011","0","0","","502","vo_drama_10082002","","502084","","","21"
"嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","1","5","0","502","108831","0","502085","0","0.5","11"
"nop_talk_joy1_sad","","1","0.2","502","108831","","502086","","","3"
"1","","","","502","7","","502087","","","93"
"nop_talk_sad3","","1","0.2","502","108831","","502088","","","3"
"","","","","502","502085","","502089","","","91"
"nop_idle_sad3","","1","0.2","502","108831","","502090","","","3"
"vo_drama_10082002_012","0","0","","502","vo_drama_10082002","","502091","","","21"
"只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","1","6","0","502","108731","0","502092","0","0.5","11"
"nop_talk_joy2","","1","0.2","502","108731","","502093","","","3"
"1","","","","502","6","","502094","","","93"
"nop_talk_guts5","nop_idle_guts5","0","0.2","502","108731","1","502095","0.2","","3"
"","","","","502","502092","","502096","","","91"
"nop_idle_guts5","","1","0.2","502","108731","","502097","","","3"
"vo_drama_10082002_013","0","0","","502","vo_drama_10082002","","502098","","","21"
"這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","1","6","0","502","108931","0","502099","0","0.5","11"
"nop_talk_arm_crossed","","0","0.2","502","108931","","502100","","","3"
"1","","","","502","1","","502101","","","93"
"nop_talk_arm_crossed_loop","","0","0.2","502","108931","","502102","","","3"
"1","","","","502","1","","502103","","","93"
"nop_talk_normal","","1","0.2","502","108931","","502104","","","3"
"","","","","502","502099","","502105","","","91"
"nop_idle_normal","","1","0.2","502","108931","","502106","","","3"
"vo_drama_10082002_014","0","0","","502","vo_drama_10082002","","502107","","","21"
"嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","1","4","0","502","108731","0","502108","0","0.5","11"
"nop_talk_joy2","","1","0.2","502","108731","","502109","","","3"
"","","","","502","502108","","502110","","","91"
"nop_idle_joy_normal","","1","0.2","502","108731","","502111","","","3"
"vo_drama_10082002_015","0","0","","502","vo_drama_10082002","","502112","","","21"
"呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","1","6","0","502","108831","0","502113","0","0.5","11"
"nop_talk_joy1_normal","","1","0.2","502","108831","","502114","","","3"
"1","","","","502","2","","502115","","","93"
"nop_look_talk_wish","","1","0.2","502","108831","","502116","","","3"
"1","","","","502","1","","502117","","","93"
"nop_bow","nop_idle_joy1","0","0.2","502","108831","1","502118","0.2","","3"
"1","","","","502","0.2","","502119","","","93"
"nop_bow","nop_idle_joy2","0","0.2","502","108731","1","502120","0.2","","3"
"nop_bow","nop_idle_joy1","0","0.2","502","108931","1","502121","0.2","","3"
"1","","","","502","3","","502122","","","93"
"","","","","502","502113","","502123","","","91"
"0","","","","502","0.5","","502124","","","93"
"102011","1000","104","1.95","503","1","-300","503001","1","nop_idle_joy2","1"
"100411","1000","105","1.95","503","1","-270","503002","1","nop_idle_normal","1"
"103631","1000","101","1.95","503","1","-235","503003","1","nop_idle_normal","1"
"1","-275","106","1.95","503","1","-255","503004","0","NoItem_idle","5"
"11","-105","-215","0","503","1","1","503005","","","31"
"0","","","","503","0","","503006","","","93"
"nop_run","","1","0.2","503","100411","","503007","","","3"
"-275","5","-255","","503","100411","","503008","","","2"
"","","","","503","0.5","","503009","","","93"
"nop_run","","1","0.2","503","102011","","503010","","","3"
"-140","5","-230","","503","102011","","503011","","","2"
"","","","","503","1","","503012","","","93"
"nop_run","","1","0.2","503","103631","","503013","","","3"
"150","4.5","-235","","503","103631","","503014","","","2"
"","","","","503","3.4","","503015","","","93"
"0","","","","503","100411","","503016","","","4"
"nop_idle_normal","","1","0.2","503","100411","","503017","","","3"
"","","","","503","0.1","","503018","","","93"
"nop_03_misogi_hello_long","nop_idle_joy1","0","0.2","503","100411","1","503019","0.2","","3"
"4","","0","","503","100411","","503020","","","12"
"","","","","503","0.4","","503021","","","93"
"0","","","","503","102011","","503022","","","4"
"nop_idle_normal","","1","0.2","503","102011","","503023","","","3"
"","","","","503","0.1","","503024","","","93"
"nop_03_mimi_swing","nop_idle_joy1","0","0.2","503","102011","1","503025","0.2","","3"
"4","","0","","503","102011","","503026","","","12"
"","","","","503","0.5","","503027","","","93"
"nop_03_kyoka_talk_doya","nop_03_kyoka_idle_doya","0","0.2","503","103631","1","503028","0","","3"
"4","","0","-40","503","103631","","503029","","","12"
"0","","","","503","1.5","","503030","","","93"
"nop_talk_joy2","","1","0.2","503","102011","","503031","","","3"
"vo_drama_10082003_001","0","0","","503","vo_drama_10082003","","503032","","","21"
"啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","1","4","0","503","102011","0","503033","0","0.5","11"
"","","","","503","503033","","503034","","","91"
"nop_idle_joy1","","1","0.2","503","102011","","503035","","","3"
"vo_drama_10082003_002","0","0","","503","vo_drama_10082003","","503036","","","21"
"嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","1","5","0","503","100411","0","503037","0","1","11"
"nop_talk_joy2","","1","0.2","503","100411","","503038","","","3"
"1","","","","503","4","","503039","","","93"
"nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0","0.2","503","1","1","503040","0","","3"
"nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0","0.2","503","100411","1","503041","0","","3"
"1","","","","503","2","","503042","","","93"
"1","","","","503","11","","503043","","","32"
"nop_03_misogi_trick_out","NoItem_idle","0","0.2","503","1","1","503044","0.2","","3"
"nop_03_misogi_trick_out","nop_talk_joy2","0","0.2","503","100411","1","503045","0.2","","3"
"1","","","","503","0.1","","503046","","","93"
"1","","","","503","102011","","503047","","","4"
"nop_03_mimi_surprise","nop_03_mimi_surprise_loop","0","0.2","503","102011","1","503048","0","","3"
"nop_03_kyoka_surprise","nop_03_kyoka_surprise_loop","0","0.2","503","103631","1","503049","0","","3"
"","","","","503","503037","","503050","","","91"
"nop_idle_joy2","","1","0.2","503","100411","","503051","","","3"
"vo_drama_10082003_003","0","0","","503","vo_drama_10082003","","503052","","","21"
"討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","1","6","0","503","103631","0","503053","0","0.5","11"
"nop_talk_anger","","1","0.2","503","103631","","503054","","","3"
"1","","","","503","4","","503055","","","93"
"nop_talk_arm_crossed_anger","nop_talk_arm_crossed_loop_anger","0","0.2","503","103631","1","503056","0","","3"
"","","","","503","503053","","503057","","","91"
"nop_idle_normal","","1","0.2","503","100411","","503058","","","3"
"nop_idle_arm_crossed_anger","","1","0.2","503","103631","","503059","","","3"
"0","","","","503","102011","","503060","","","4"
"vo_drama_10082003_004","0","0","","503","vo_drama_10082003","","503061","","","21"
"那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","1","5","0","503","102011","0","503062","0","0.5","11"
"nop_talk_surprise_kira","","1","0.2","503","102011","","503063","","","3"
"1","","","","503","4","","503064","","","93"
"nop_surprise","nop_idle_surprise1","0","0.2","503","103631","1","503065","0","","3"
"","","","","503","503062","","503066","","","91"
"nop_idle_surprise_kira","","1","0.2","503","102011","","503067","","","3"
"vo_drama_10082003_005","0","0","","503","vo_drama_10082003","","503068","","","21"
"盯……\n太好了。年菜裡，\n好像沒有放青椒……","1","4","0","503","103631","0","503069","0","0.5","11"
"nop_talk_jitome","","1","0.2","503","103631","","503070","","","3"
"1","","","","503","1.5","","503071","","","93"
"nop_talk_sad3","","1","0.2","503","103631","","503072","","","3"
"","","","","503","503069","","503073","","","91"
"nop_idle_sad3","","1","0.2","503","103631","","503074","","","3"
"nop_idle_joy1","","1","0.2","503","102011","","503075","","","3"
"vo_drama_10082003_006","0","0","","503","vo_drama_10082003","","503076","","","21"
"啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","1","6","0","503","100411","0","503077","0","0","11"
"nop_talk_joy2","","1","0.2","503","100411","","503078","","","3"
"","","","","503","503077","","503079","","","91"
"nop_idle_normal","","1","0.2","503","100411","","503080","","","3"
"vo_drama_10082003_007","0","0","","503","vo_drama_10082003","","503081","","","21"
"不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","1","5","0","503","103631","0","503082","0","0","11"
"nop_talk_anger2","","1","0.2","503","103631","","503083","","","3"
"","","","","503","503082","","503084","","","91"
"nop_idle_sad","","1","0.2","503","103631","","503085","","","3"
"vo_drama_10082003_008","0","0","","503","vo_drama_10082003","","503086","","","21"
"不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","1","4","0","503","102011","0","503087","0","0.5","11"
"nop_talk_surprise1","","1","0.2","503","102011","","503088","","","3"
"1","","","","503","4","","503089","","","93"
"nop_talk_normal","","1","0.2","503","102011","","503090","","","3"
"","","","","503","503087","","503091","","","91"
"nop_idle_normal","","1","0.2","503","102011","","503092","","","3"
"vo_drama_10082003_009","0","0","","503","vo_drama_10082003","","503093","","","21"
"看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","1","6","0","503","100411","0","503094","0","0.5","11"
"nop_talk_thinking","","1","0.2","503","100411","","503095","","","3"
"","","","","503","503094","","503096","","","91"
"nop_idle_thinking","","1","0.2","503","100411","","503097","","","3"
"nop_idle_thinking","","1","0.2","503","103631","","503098","","","3"
"vo_drama_10082003_010","0","0","","503","vo_drama_10082003","","503099","","","21"
"嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","1","5","0","503","102011","0","503100","0","0.5","11"
"nop_talk_wish","","1","0.2","503","102011","","503101","","","3"
"1","","","","503","4","","503102","","","93"
"nop_talk_joy2","","1","0.2","503","102011","","503103","","","3"
"","","","","503","503100","","503104","","","91"
"nop_idle_joy1","","1","0.2","503","102011","","503105","","","3"
"vo_drama_10082003_011","0","0","","503","vo_drama_10082003","","503106","","","21"
"如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","1","5","0","503","103631","0","503107","0","0.5","11"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","503","103631","1","503108","0.2","","3"
"1","","","","503","5.5","","503109","","","93"
"nop_03_kyoka_talk_doya","nop_03_kyoka_talk_doya_loop","0","0.2","503","103631","1","503110","0.2","","3"
"","","","","503","503107","","503111","","","91"
"nop_03_kyoka_idle_doya","","1","0.2","503","103631","","503112","","","3"
"vo_drama_10082003_012","0","0","","503","vo_drama_10082003","","503113","","","21"
"禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","1","5","0","503","100411","0","503114","0","0.5","11"
"nop_talk_joy2","","1","0.2","503","100411","","503115","","","3"
"","","","","503","503114","","503116","","","91"
"nop_idle_joy2","","1","0.2","503","100411","","503117","","","3"
"vo_drama_10082003_013","0","0","","503","vo_drama_10082003","","503118","","","21"
"討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","1","5","0","503","103631","0","503119","0","0.5","11"
"nop_talk_anger","","1","0.2","503","103631","","503120","","","3"
"","","","","503","503119","","503121","","","91"
"nop_idle_anger","","1","0.2","503","103631","","503122","","","3"
"vo_drama_10082003_014","0","0","","503","vo_drama_10082003","","503123","","","21"
"哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","1","5","0","503","102011","0","503124","0","0","11"
"nop_talk_joy1","","1","0.2","503","102011","","503125","","","3"
"","","","","503","503124","","503126","","","91"
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","0.2","503","102011","1","503127","0.2","","3"
"","","","","503","0.1","","503128","","","93"
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","0.2","503","103631","1","503129","0.2","","3"
"","","","","503","0.1","","503130","","","93"
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","0.2","503","100411","1","503131","0.2","","3"
"0","","","","503","1.3","","503132","","","93"
"101231","-150","101","1.95","504","1","-225","504001","0","nop_idle_normal","1"
"104011","150","104","1.95","504","1","-255","504002","1","nop_idle_normal","1"
"101511","-300","105","1.95","504","1","-255","504003","0","nop_idle_normal","1"
"0","","","","504","0.5","","504004","","","93"
"vo_drama_10082004_001","0","0","","504","vo_drama_10082004","","504005","","","21"
"新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","1","6","0","504","101511","0","504006","0","0.5","11"
"nop_bow","nop_talk_joy3","0","0.2","504","101511","1","504007","0.2","","3"
"nop_bow","nop_idle_normal","0","0.2","504","101231","1","504008","0.2","","3"
"nop_bow","nop_idle_normal","0","0.2","504","104011","1","504009","0.2","","3"
"","","","","504","504006","","504010","","","91"
"nop_idle_normal","","1","0.2","504","101511","","504011","","","3"
"vo_drama_10082004_002","0","0","","504","vo_drama_10082004","","504012","","","21"
"謝謝你邀請我們～！\n小栞也很高興喔！","1","6","0","504","101231","0","504013","0","0.5","11"
"nop_look_smile","nop_talk_joy1","0","0.2","504","101231","1","504014","0.2","","3"
"","","","","504","504013","","504015","","","91"
"nop_idle_normal","","1","0.2","504","101231","","504016","","","3"
"vo_drama_10082004_003","0","0","","504","vo_drama_10082004","","504017","","","21"
"嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","1","6","0","504","104011","0","504018","0","0.5","11"
"nop_shock_in","nop_shock_loop","0","0.2","504","104011","1","504019","0","","3"
"1","","","","504","3","","504020","","","93"
"nop_04_aoi_tohoho","","1","0.2","504","104011","","504021","","","3"
"","","","","504","504018","","504022","","","91"
"vo_drama_10082004_004","0","0","","504","vo_drama_10082004","","504023","","","21"
"當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","1","6","0","504","101231","0","504024","0","0.5","11"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","504","101231","1","504025","0","","3"
"1","","","","504","1.8","","504026","","","93"
"nop_talk_joy1","","1","0.2","504","101231","","504027","","","3"
"","","","","504","504024","","504028","","","91"
"nop_idle_normal","","1","0.2","504","101231","","504029","","","3"
"vo_drama_10082004_005","0","0","","504","vo_drama_10082004","","504030","","","21"
"怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","1","7","0","504","104011","0","504031","0","0.5","11"
"nop_04_aoi_panic","","1","0.2","504","104011","","504032","","","3"
"1","","","","504","4.4","","504033","","","93"
"nop_talk_tsun_pain","","1","0.2","504","104011","","504034","","","3"
"nop_idle_bitter","","1","0.2","504","101511","","504035","","","3"
"nop_idle_bitter","","1","0.2","504","101231","","504036","","","3"
"","","","","504","504031","","504037","","","91"
"vo_drama_10082004_006","0","0","","504","vo_drama_10082004","","504038","","","21"
"但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","1","7","0","504","101511","0","504039","0","0.5","11"
"nop_talk_normal","","1","0.2","504","101511","","504040","","","3"
"1","","","","504","2.4","","504041","","","93"
"nop_talk_wish_joy","","1","0.2","504","101511","","504042","","","3"
"","","","","504","504039","","504043","","","91"
"vo_drama_10082004_007","0","0","","504","vo_drama_10082004","","504044","","","21"
"啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","1","7","0","504","101231","0","504045","0","0.5","11"
"nop_04_hatsune_swing","nop_idle_normal","0","0.2","504","101231","1","504046","0.2","","3"
"1","","","","504","3","","504047","","","93"
"nop_04_hatsune_kiran","","0","0.2","504","101231","","504048","","","3"
"","","","","504","504045","","504049","","","91"
"nop_idle_normal","","1","0.2","504","101231","","504050","","","3"
"vo_drama_10082004_008","0","0","","504","vo_drama_10082004","","504051","","","21"
"嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","1","6","0","504","104011","0","504052","0","0.5","11"
"nop_04_aoi_haua_in","nop_04_aoi_haua_loop","0","0.2","504","104011","1","504053","0","","3"
"1","","","","504","3","","504054","","","93"
"nop_talk_joy3_blink","","1","0.2","504","101511","","504055","","","3"
"nop_idle_surprise1","","1","0.2","504","101231","","504056","","","3"
"","","","","504","504052","","504057","","","91"
"0","","","","504","0.5","","504058","","","93"
"103111","-150","103","1.95","505","1","-250","505001","1","nop_05_shinobu_idle_normal","1"
"102211","150","101","1.95","505","1","-230","505002","1","nop_idle_sad","1"
"100711","-360","101","1.95","505","1","-240","505003","0","nop_05_miyako_idle_joy1","1"
"100611","275","105","1.95","505","1","-260","505004","1","nop_idle_joy1","1"
"2051","-50","102","1.95","505","1","-225","505005","1","nop_skull_idle","5"
"0","","","","505","0.5","","505006","","","93"
"vo_drama_10082005_001","0","0","","505","vo_drama_10082005","","505007","","","21"
"恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","1","4","0","505","100711","0","505008","0","0.5","11"
"nop_05_miyako_talk_joy2","","1","0.2","505","100711","","505009","","","3"
"","","","","505","505008","","505010","","","91"
"nop_05_miyako_idle_joy2","","1","0.2","505","100711","","505011","","","3"
"vo_drama_10082005_002","0","0","","505","vo_drama_10082005","","505012","","","21"
"宮子，妳在聖誕節時\n不是已經吃了很多嗎……","1","4","0","505","103111","0","505013","0","0.5","11"
"nop_05_shinobu_talk_worry","","1","0.2","505","103111","","505014","","","3"
"","","","","505","505013","","505015","","","91"
"nop_05_shinobu_idle_worry","","1","0.2","505","103111","","505016","","","3"
"vo_drama_10082005_003","0","0","","505","vo_drama_10082005","","505017","","","21"
"聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","1","6","0","505","100711","0","505018","0","0.5","11"
"nop_05_miyako_talk_anger","","1","0.2","505","100711","","505019","","","3"
"","","","","505","505018","","505020","","","91"
"nop_05_miyako_idle_anger","","1","0.2","505","100711","","505021","","","3"
"vo_drama_10082005_004","0","0","","505","vo_drama_10082005","","505022","","","21"
"但我總覺得那到頭來\n好像還是跟平常一樣……","1","5","0","505","102211","0","505023","0","0.5","11"
"nop_talk_bitter","","1","0.2","505","102211","","505024","","","3"
"","","","","505","505023","","505025","","","91"
