22a00d23c30e3247b5d7a0e0f5a33b318efcbbfd671eb76b6994f0576c08b1b8,9178f092451688baaceb12a01c41d5c4b06ccbaba04f0e2f9972399e4182c37e,c9f52f43a2af59edb68814986d4b5ab056c7abf0639c8651b4b1d138f35fcd6f,c823eab7646031c113940a15f37dbb94413c08141b3ba51d8581049bc1782df3,1b554c74631101697e0fc9e68a465a528590fae9e34056839bf6a5ddd6232342,f73e7dcb2e6e2efef0b110229f6ac00384ea7d4b65f74eefef6565692bf6200b,1adada0e98fac5329ebbbd7be74328a9d746e943a6067908e12a2fc16331383d,db32628681bfce688517a216426b494b6620e0c6209f55f006e1664430dc4b90,7a4fca4ed3b95115e648875d23edad10fc9c3dd10d5bbbc7aeeecd06f57aa502,d0c53ec238f2aeec31f76157f84567bd95d8cf2cd1f31a5b6cd241c4bb3b2348,40313044f09e64ab01cc8f4dfb925ed5c5a3921c70eae09bda16d793fa6ac63c,9c96eb285a33962a919636830a0b3515e26a697da386cf5aac466b1b0a261095,8ec8bc4eab8784f9a9ae3bf21604dcf314abefec1fa3f2399d0232a1e20c3527,54f66c8d640f4244def6046379108146fc451b73c92f9af7776f4446c741c87e,2c6711833b608194b3654cda332d19e04e58927f031e726a75fbcee499cdfa74,0a70427e08094f1aaf680f852ab54ea5cb32d9bdbea21a88a4cd06549b6ef93f,36c4602fdcac5e9595f41c2a45431ad71ffeb80d27b5c9f25bba3d1cc1cb69ad,ae1ccc85bda05b608532bbbd0f236873ff467bf0bedaf5cf1f3eb9ea4bdfd5fa,6d00ccce31217b53ab57e753b93b413d5982ea77d363f398fc62993950273474,31a2270a09e87a843b19d67a032917681b3f1bcf4888117efbb748c93f62c8ac,bb664b092dbfc88c2a1eace367a4388f949bac2ab3d5fcad4d687ae32ed4c084,c770036a732c3248b9d76aebc46b2b281edafa3dafe35ace534fd95d58875956,70685f52c7e00ad104e01654c49605816395d5482b121c573572682e0f202947,ff4be146da04611bb27a552afe526eea87bd9666383417e4287ecafc9cfdcb82,a83e994cafed0892ed660d4bf92c0afbdb9779ea0d541b8952efa26cf2577302
"20","0","0","0","0","400000","0","0","3","0","0","107101","0","0","30","0","25001","0","0","15","390","0","0","0","3"
"25","0","0","0","0","500000","0","0","4","0","0","107101","0","0","40","0","25001","0","0","15","520","0","0","0","3"
"30","0","0","0","0","600000","0","0","5","0","0","107101","0","0","50","0","25001","1","0","15","650","0","0","2","3"
"50","0","0","0","0","100000","0","0","1","0","0","107501","0","0","0","5","32075","1","0","18","240","0","0","0","1"
"25","0","0","0","0","100000","0","0","1","0","0","107501","0","0","0","3","31075","1","0","11","120","0","0","0","2"
"10","0","0","0","0","100000","0","0","1","0","0","107501","0","0","10","0","25001","0","0","15","130","0","0","0","3"
"15","0","0","0","0","200000","0","0","2","0","0","107501","0","0","20","0","25001","0","0","15","260","0","0","0","3"
"20","0","0","0","0","400000","0","0","3","0","0","107501","0","0","30","0","25001","0","0","15","390","0","0","0","3"
"25","0","0","0","0","500000","0","0","4","0","0","107501","0","0","40","0","25001","0","0","15","520","0","0","0","3"
"30","0","0","0","0","600000","0","0","5","0","0","107501","0","0","50","2","25001","1","0","15","650","0","0","2","3"
"50","0","0","0","0","100000","0","0","1","0","0","107601","0","0","0","5","32076","1","0","18","200","0","0","0","1"
"25","0","0","0","0","100000","0","0","1","0","0","107601","0","0","0","3","31076","1","0","11","100","0","0","0","2"
"10","0","0","0","2","100000","0","2","1","0","0","107601","0","0","0","0","25001","0","0","15","50","0","0","0","3"
"15","0","0","0","4","200000","0","4","2","0","0","107601","0","0","0","0","25001","0","0","15","100","0","0","0","3"
"20","0","0","0","6","400000","0","6","3","0","0","107601","0","0","0","0","25001","0","0","15","150","0","0","0","3"
"25","0","0","0","8","500000","0","8","4","0","0","107601","0","0","0","0","25001","0","0","15","200","0","0","0","3"
"30","0","0","0","10","600000","0","10","5","0","0","107601","0","0","0","2","25001","1","0","15","250","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","3"
"50","0","0","0","0","100000","0","0","1","0","0","107801","0","0","0","5","32078","1","240","18","0","0","0","0","1"
"25","0","0","0","0","100000","0","0","1","0","0","107801","0","0","0","3","31078","1","120","11","0","0","0","0","2"
"10","0","0","5","0","100000","0","0","1","0","0","107801","0","0","0","0","25001","0","130","15","0","0","0","0","3"
"15","0","0","10","0","200000","0","0","2","0","0","107801","0","0","0","0","25001","0","260","15","0","0","0","0","3"
"20","0","0","15","0","400000","0","0","3","0","0","107801","0","0","0","0","25001","0","390","15","0","0","0","0","3"
"25","0","0","20","0","500000","0","0","4","0","0","107801","0","0","0","0","25001","0","520","15","0","0","0","0","3"
"30","0","0","25","0","600000","0","0","5","0","0","107801","0","0","0","2","25001","1","650","15","0","1","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"50","0","0","0","15","100000","0","5","1","0","0","108701","0","0","0","0","32087","1","0","18","160","0","0","0","1"
"25","0","0","0","20","100000","0","10","1","0","0","108701","0","0","0","0","31087","1","0","11","80","0","0","0","2"
"10","0","0","0","10","100000","0","3","1","0","0","108701","0","0","0","0","25001","0","0","15","100","0","0","0","3"
"15","0","0","0","20","200000","0","5","2","0","0","108701","0","0","0","0","25001","0","0","15","200","0","0","0","3"
"20","0","0","0","24","400000","0","10","3","0","0","108701","0","0","0","0","25001","0","0","15","300","0","0","0","3"
"25","0","0","0","36","500000","0","12","4","0","0","108701","0","0","0","0","25001","0","0","15","400","0","0","0","3"
"30","0","0","0","45","600000","0","15","5","0","0","108701","0","0","0","0","25001","1","0","15","500","0","0","0","3"
"50","0","0","0","25","100000","0","0","1","0","1500","108801","0","0","0","5","32088","1","0","18","0","0","0","0","1"
"25","0","0","0","0","100000","0","25","1","0","1000","108801","0","0","0","3","31088","1","0","11","0","0","0","0","2"
"10","0","0","0","4","100000","0","4","1","0","0","108801","0","0","0","0","25001","0","0","15","0","0","0","0","3"
"15","0","0","0","8","200000","0","8","2","0","0","108801","0","0","0","0","25001","0","0","15","0","0","0","0","3"
"20","0","0","0","12","400000","0","12","3","0","0","108801","0","0","0","0","25001","0","0","15","0","0","0","0","3"
"25","0","0","0","16","500000","0","16","4","0","0","108801","0","0","0","0","25001","0","0","15","0","0","0","0","3"
"30","0","0","0","18","600000","0","18","5","0","0","108801","0","0","0","2","25001","1","0","15","0","0","0","0","3"
"50","0","0","0","10","100000","0","10","1","0","0","108901","0","0","0","5","32089","1","0","18","0","0","0","0","1"
"25","0","0","0","15","100000","0","15","1","0","0","108901","0","0","0","3","31089","1","0","11","0","0","0","0","2"
"10","0","0","0","6","100000","0","6","1","0","0","108901","0","0","0","0","25001","0","0","15","100","0","0","0","3"
"15","0","0","0","12","200000","0","12","2","0","0","108901","0","0","0","0","25001","0","0","15","200","0","0","0","3"
"20","0","0","0","18","400000","0","18","3","0","0","108901","0","0","0","0","25001","0","0","15","300","0","0","0","3"
"25","0","0","0","24","500000","0","24","4","0","0","108901","0","0","0","0","25001","0","0","15","400","0","0","0","3"
"30","0","0","0","30","600000","0","30","5","0","0","108901","0","0","0","2","25001","1","0","15","500","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"50","0","0","0","15","100000","0","5","1","0","0","109701","0","0","0","0","32097","1","0","18","160","0","0","0","1"
"25","0","0","0","20","100000","0","10","1","0","0","109701","0","0","0","0","31097","1","0","11","80","0","0","0","2"
"10","0","0","0","10","100000","0","3","1","0","0","109701","0","0","0","0","25001","0","0","15","100","0","0","0","3"
"15","0","0","0","20","200000","0","5","2","0","0","109701","0","0","0","0","25001","0","0","15","200","0","0","0","3"
"20","0","0","0","24","400000","0","10","3","0","0","109701","0","0","0","0","25001","0","0","15","300","0","0","0","3"
"25","0","0","0","36","500000","0","12","4","0","0","109701","0","0","0","0","25001","0","0","15","400","0","0","0","3"
"30","0","0","0","45","600000","0","15","5","0","0","109701","0","0","0","0","25001","1","0","15","500","0","0","0","3"
"50","0","0","0","0","100000","0","0","1","0","0","109801","0","0","0","5","32098","1","240","18","0","0","0","0","1"
"25","0","0","0","0","100000","0","0","1","0","0","109801","0","0","0","3","31098","1","120","11","0","0","0","0","2"
"10","0","0","5","0","100000","0","0","1","0","0","109801","0","0","0","0","25001","0","130","15","0","0","0","0","3"
"15","0","0","10","0","200000","0","0","2","0","0","109801","0","0","0","0","25001","0","260","15","0","0","0","0","3"
"20","0","0","15","0","400000","0","0","3","0","0","109801","0","0","0","0","25001","0","390","15","0","0","0","0","3"
"25","0","0","20","0","500000","0","0","4","0","0","109801","0","0","0","0","25001","0","520","15","0","0","0","0","3"
"30","0","0","25","0","600000","0","0","5","0","0","109801","0","0","0","2","25001","1","650","15","0","1","0","0","3"
"50","0","0","0","0","100000","0","0","1","0","0","109901","0","0","0","5","32099","1","240","18","0","0","0","0","1"
"25","0","0","0","0","100000","0","0","1","0","0","109901","0","0","0","3","31099","1","120","11","0","0","0","0","2"
"10","0","0","5","0","100000","0","0","1","0","0","109901","0","0","0","0","25001","0","130","15","0","0","0","0","3"
"15","0","0","10","0","200000","0","0","2","0","0","109901","0","0","0","0","25001","0","260","15","0","0","0","0","3"
"20","0","0","15","0","400000","0","0","3","0","0","109901","0","0","0","0","25001","0","390","15","0","0","0","0","3"
"25","0","0","20","0","500000","0","0","4","0","0","109901","0","0","0","0","25001","0","520","15","0","0","0","0","3"
"30","0","0","25","0","600000","0","0","5","0","0","109901","0","0","0","2","25001","1","650","15","0","1","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0","0","0","0","0","0","0","0","0","0","0","114201","0","0","0","0","0","0","0","0","0","0","0","0","1"
