71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0
"501096","","0.2","","1","","111931","501","3","","nop_talk_wish3"
"501097","","","","0","0","vo_drama_10082001","501","21","","vo_drama_10082001_011"
"501098","0","0","0.5","4","1","111931","501","11","0","伊莉亞小姐……\n我非常了解妳的感受。"
"501099","","","","","","501098","501","91","",""
"501100","","0.2","","1","","111931","501","3","","nop_idle_wish3"
"501101","","","","","","120731","501","4","","0"
"501102","","0.2","","1","","120731","501","3","","nop_talk_shy"
"501103","","","","0","0","vo_drama_10082001","501","21","","vo_drama_10082001_012"
"501104","0","0","0.5","4","1","120731","501","11","0","可可蘿小姐……"
"501105","","","","","","501104","501","91","",""
"501106","","0.2","","0","nop_idle_joy1","111831","501","3","0.2","nop_smile2"
"501107","","0.2","","0","nop_idle_normal","112031","501","3","0","nop_smile2"
"501108","","","","","","1","501","93","","1"
"501109","","0.2","","1","","120731","501","3","","nop_idle_shy2"
"501110","","0.2","","1","","112031","501","3","","nop_talk_bitter"
"501111","","","","0","0","vo_drama_10082001","501","21","","vo_drama_10082001_013"
"501112","0","0","0.5","5","1","112031","501","11","0","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。"
"501113","","","","","","6","501","93","","1"
"501114","1","0.2","","0","nop_talk_doya_loop","112031","501","3","0.2","nop_talk_doya"
"501115","","","","","","501112","501","91","",""
"501116","","0.2","","1","","112031","501","3","","nop_idle_doya"
"501117","","","","","","0.5","501","93","","1"
"501118","","0.2","","1","","111831","501","3","","nop_talk_joy2"
"501119","","","","0","0","vo_drama_10082001","501","21","","vo_drama_10082001_014"
"501120","0","0","0.5","4","1","111831","501","11","0","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！"
"501121","","","","","","8","501","93","","1"
"501122","1","0.2","","0","nop_talk_guts2_loop","111831","501","3","","nop_talk_guts2"
"501123","","","","","","501120","501","91","",""
"501124","","0.2","","1","","111831","501","3","","nop_idle_guts2"
"501125","","","","","","120731","501","4","","1"
"501126","1","0.2","","0","nop_talk_wish","120731","501","3","0.2","nop_talk_normal"
"501127","","","","0","0","vo_drama_10082001","501","21","","vo_drama_10082001_015"
"501128","0","0","1","6","1","120731","501","11","0","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。"
"501129","","","","","","8.5","501","93","","1"
"501130","1","0.2","","0","nop_01_shephy_pose_loop","120731","501","3","0","nop_01_shephy_pose"
"501131","","","","","","2.5","501","93","","0"
"501132","","0.2","","1","","111831","501","3","","nop_handclap_long"
"501133","","0.2","","1","","111931","501","3","","nop_talk_wish3"
"501134","1","0.2","","0","nop_talk_doya_loop","112031","501","3","0","nop_talk_doya"
"501135","1","0.2","","0","nop_talk_arm_crossed_loop","120931","501","3","0","nop_talk_arm_crossed"
"501136","","0.2","","1","","120831","501","3","","nop_01_ruka_hello_long"
"501137","","","","","","501128","501","91","",""
"501138","","","","","","0.5","501","93","","0"
"501139","","","","","","0.5","501","93","","0"
"502001","-255","1.95","nop_idle_joy_normal","105","-150","1","502","1","0","108731"
"502002","-255","1.95","nop_idle_joy1","104","150","1","502","1","1","108831"
"502003","-225","1.95","nop_idle_normal","101","-300","1","502","1","0","108931"
"502004","","","","","","0.5","502","93","","0"
"502005","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_001"
"502006","0","0","0.5","4","1","108831","502","11","0","騎士先生，\n新年快樂。"
"502007","","0.2","","1","","108831","502","3","","nop_talk_joy3_blink"
"502008","","","","","","1","502","93","","1"
"502009","","0.2","","1","","108831","502","3","","nop_bow"
"502010","","","","","","2.25","502","93","","1"
"502011","","0.2","","1","","108831","502","3","","nop_idle_normal_joy"
"502012","","","","","","502006","502","91","",""
"502013","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_002"
"502014","0","0","0.5","4","1","108731","502","11","0","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！"
"502015","","0.2","","1","","108731","502","3","","nop_talk_joy2"
"502016","","","","","","502014","502","91","",""
"502017","","0.2","","1","","108731","502","3","","nop_idle_joy1"
"502018","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_003"
"502019","0","0","0.5","4","1","108931","502","11","0","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。"
"502020","","0.2","","1","","108931","502","3","","nop_talk_thinking"
"502021","","","","","","502019","502","91","",""
"502022","","0.2","","1","","108931","502","3","","nop_idle_thinking"
"502023","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_004"
"502024","0","0","0.5","6","1","108731","502","11","0","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。"
"502025","","0.2","","1","","108731","502","3","","nop_talk_joy3_blink2"
"502026","","","","","","1.5","502","93","","1"
"502027","","0.2","","1","","108731","502","3","","nop_talk_joy1_normal"
"502028","","","","","","502024","502","91","",""
"502029","","0.2","","1","","108731","502","3","","nop_idle_joy_normal"
"502030","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_005"
"502031","0","0","0.5","5","1","108931","502","11","0","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。"
"502032","","0.2","","1","","108931","502","3","","nop_talk_joy3_blink2"
"502033","","","","","","8","502","93","","1"
"502034","","0.2","","1","","108931","502","3","","nop_talk_joy3_blink"
"502035","","","","","","502031","502","91","",""
"502036","","0.2","","1","","108931","502","3","","nop_idle_thinking"
"502037","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_006"
"502038","0","0","0.5","4","1","108831","502","11","0","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？"
"502039","","0.2","","1","","108831","502","3","","nop_talk_memory"
"502040","","","","","","4.75","502","93","","1"
"502041","","0.2","","1","","108831","502","3","","nop_talk_anger2"
"502042","","","","","","3.5","502","93","","1"
"502043","","0.2","","1","","108831","502","3","","nop_talk_normal_dere2"
"502044","","","","","","502038","502","91","",""
"502045","","","","","","0.1","502","93","","1"
"502046","","0.2","","1","","108831","502","3","","nop_idle_normal"
"502047","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_007"
"502048","0","0","0.5","4","1","108731","502","11","0","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！"
"502049","","0.2","","1","","108731","502","3","","nop_talk_joy3_blink"
"502050","","","","","","5.5","502","93","","1"
"502051","","0.2","","1","","108731","502","3","","nop_look_talk_sad"
"502052","","","","","","1","502","93","","1"
"502053","","0.2","","1","","108731","502","3","","nop_talk_joy2"
"502054","","","","","","502048","502","91","",""
"502055","","0.2","","1","","108731","502","3","","nop_idle_joy1"
"502056","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_008"
"502057","0","0","0.5","4","1","108931","502","11","0","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。"
"502058","","0.2","","1","","108931","502","3","","nop_talk_joy1_normal"
"502059","","","","","","3.5","502","93","","1"
"502060","","0.2","","1","","108931","502","3","","nop_talk_joy3_blink"
"502061","","","","","","8.5","502","93","","1"
"502062","","0.2","","0","","108931","502","3","","nop_talk_arm_crossed"
"502063","","","","","","1","502","93","","1"
"502064","","0.2","","1","","108931","502","3","","nop_idle_arm_crossed"
"502065","","","","","","502057","502","91","",""
"502066","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_009"
"502067","0","0","0.5","6","1","108731","502","11","0","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！"
"502068","","0.2","","1","","108731","502","3","","nop_talk_joy3_blink"
"502069","","","","","","6","502","93","","1"
"502070","","0.2","","1","","108731","502","3","","nop_talk_joy2"
"502071","","","","","","502067","502","91","",""
"502072","","0.2","","1","","108731","502","3","","nop_idle_joy1"
"502073","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_010"
"502074","0","0","0.5","4","1","108931","502","11","0","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？"
"502075","","0.2","","1","","108931","502","3","","nop_talk_joy3_blink2"
"502076","","","","","","7.5","502","93","","1"
"502077","","0.2","","1","","108831","502","3","","nop_idle_sad"
"502078","0","0","0","1.5","1","108831","502","12","0","1"
"502079","","0.2","","1","","108931","502","3","","nop_talk_worry"
"502080","","0.2","","1","","108731","502","3","","nop_idle_normal_suprise1"
"502081","","","","","","502074","502","91","",""
"502082","","","","","","502078","502","91","",""
"502083","","0.2","","1","","108931","502","3","","nop_idle_worry"
"502084","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_011"
"502085","0","0","0.5","5","1","108831","502","11","0","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？"
"502086","","0.2","","1","","108831","502","3","","nop_talk_joy1_sad"
"502087","","","","","","7","502","93","","1"
"502088","","0.2","","1","","108831","502","3","","nop_talk_sad3"
"502089","","","","","","502085","502","91","",""
"502090","","0.2","","1","","108831","502","3","","nop_idle_sad3"
"502091","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_012"
"502092","0","0","0.5","6","1","108731","502","11","0","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪"
"502093","","0.2","","1","","108731","502","3","","nop_talk_joy2"
"502094","","","","","","6","502","93","","1"
"502095","1","0.2","","0","nop_idle_guts5","108731","502","3","0.2","nop_talk_guts5"
"502096","","","","","","502092","502","91","",""
"502097","","0.2","","1","","108731","502","3","","nop_idle_guts5"
"502098","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_013"
"502099","0","0","0.5","6","1","108931","502","11","0","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。"
"502100","","0.2","","0","","108931","502","3","","nop_talk_arm_crossed"
"502101","","","","","","1","502","93","","1"
"502102","","0.2","","0","","108931","502","3","","nop_talk_arm_crossed_loop"
"502103","","","","","","1","502","93","","1"
"502104","","0.2","","1","","108931","502","3","","nop_talk_normal"
"502105","","","","","","502099","502","91","",""
"502106","","0.2","","1","","108931","502","3","","nop_idle_normal"
"502107","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_014"
"502108","0","0","0.5","4","1","108731","502","11","0","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！"
"502109","","0.2","","1","","108731","502","3","","nop_talk_joy2"
"502110","","","","","","502108","502","91","",""
"502111","","0.2","","1","","108731","502","3","","nop_idle_joy_normal"
"502112","","","","0","0","vo_drama_10082002","502","21","","vo_drama_10082002_015"
"502113","0","0","0.5","6","1","108831","502","11","0","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪"
"502114","","0.2","","1","","108831","502","3","","nop_talk_joy1_normal"
"502115","","","","","","2","502","93","","1"
"502116","","0.2","","1","","108831","502","3","","nop_look_talk_wish"
"502117","","","","","","1","502","93","","1"
"502118","1","0.2","","0","nop_idle_joy1","108831","502","3","0.2","nop_bow"
"502119","","","","","","0.2","502","93","","1"
"502120","1","0.2","","0","nop_idle_joy2","108731","502","3","0.2","nop_bow"
"502121","1","0.2","","0","nop_idle_joy1","108931","502","3","0.2","nop_bow"
"502122","","","","","","3","502","93","","1"
"502123","","","","","","502113","502","91","",""
"502124","","","","","","0.5","502","93","","0"
"503001","-300","1.95","nop_idle_joy2","104","1000","1","503","1","1","102011"
"503002","-270","1.95","nop_idle_normal","105","1000","1","503","1","1","100411"
"503003","-235","1.95","nop_idle_normal","101","1000","1","503","1","1","103631"
"503004","-255","1.95","NoItem_idle","106","-275","1","503","5","0","1"
"503005","1","0","","-215","-105","1","503","31","","11"
"503006","","","","","","0","503","93","","0"
"503007","","0.2","","1","","100411","503","3","","nop_run"
"503008","","","","-255","5","100411","503","2","","-275"
"503009","","","","","","0.5","503","93","",""
"503010","","0.2","","1","","102011","503","3","","nop_run"
"503011","","","","-230","5","102011","503","2","","-140"
"503012","","","","","","1","503","93","",""
"503013","","0.2","","1","","103631","503","3","","nop_run"
"503014","","","","-235","4.5","103631","503","2","","150"
"503015","","","","","","3.4","503","93","",""
"503016","","","","","","100411","503","4","","0"
"503017","","0.2","","1","","100411","503","3","","nop_idle_normal"
"503018","","","","","","0.1","503","93","",""
"503019","1","0.2","","0","nop_idle_joy1","100411","503","3","0.2","nop_03_misogi_hello_long"
"503020","","","","0","","100411","503","12","","4"
"503021","","","","","","0.4","503","93","",""
"503022","","","","","","102011","503","4","","0"
"503023","","0.2","","1","","102011","503","3","","nop_idle_normal"
"503024","","","","","","0.1","503","93","",""
"503025","1","0.2","","0","nop_idle_joy1","102011","503","3","0.2","nop_03_mimi_swing"
"503026","","","","0","","102011","503","12","","4"
"503027","","","","","","0.5","503","93","",""
"503028","1","0.2","","0","nop_03_kyoka_idle_doya","103631","503","3","0","nop_03_kyoka_talk_doya"
"503029","","-40","","0","","103631","503","12","","4"
"503030","","","","","","1.5","503","93","","0"
"503031","","0.2","","1","","102011","503","3","","nop_talk_joy2"
"503032","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_001"
"503033","0","0","0.5","4","1","102011","503","11","0","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～"
"503034","","","","","","503033","503","91","",""
"503035","","0.2","","1","","102011","503","3","","nop_idle_joy1"
"503036","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_002"
"503037","0","0","1","5","1","100411","503","11","0","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？"
"503038","","0.2","","1","","100411","503","3","","nop_talk_joy2"
"503039","","","","","","4","503","93","","1"
"503040","1","0.2","","0","nop_03_misogi_trick_loop","1","503","3","0","nop_03_misogi_trick_in"
"503041","1","0.2","","0","nop_03_misogi_trick_loop","100411","503","3","0","nop_03_misogi_trick_in"
"503042","","","","","","2","503","93","","1"
"503043","","","","","","11","503","32","","1"
"503044","1","0.2","","0","NoItem_idle","1","503","3","0.2","nop_03_misogi_trick_out"
"503045","1","0.2","","0","nop_talk_joy2","100411","503","3","0.2","nop_03_misogi_trick_out"
"503046","","","","","","0.1","503","93","","1"
"503047","","","","","","102011","503","4","","1"
"503048","1","0.2","","0","nop_03_mimi_surprise_loop","102011","503","3","0","nop_03_mimi_surprise"
"503049","1","0.2","","0","nop_03_kyoka_surprise_loop","103631","503","3","0","nop_03_kyoka_surprise"
"503050","","","","","","503037","503","91","",""
"503051","","0.2","","1","","100411","503","3","","nop_idle_joy2"
"503052","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_003"
"503053","0","0","0.5","6","1","103631","503","11","0","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。"
"503054","","0.2","","1","","103631","503","3","","nop_talk_anger"
"503055","","","","","","4","503","93","","1"
"503056","1","0.2","","0","nop_talk_arm_crossed_loop_anger","103631","503","3","0","nop_talk_arm_crossed_anger"
"503057","","","","","","503053","503","91","",""
"503058","","0.2","","1","","100411","503","3","","nop_idle_normal"
"503059","","0.2","","1","","103631","503","3","","nop_idle_arm_crossed_anger"
"503060","","","","","","102011","503","4","","0"
"503061","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_004"
"503062","0","0","0.5","5","1","102011","503","11","0","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！"
"503063","","0.2","","1","","102011","503","3","","nop_talk_surprise_kira"
"503064","","","","","","4","503","93","","1"
"503065","1","0.2","","0","nop_idle_surprise1","103631","503","3","0","nop_surprise"
"503066","","","","","","503062","503","91","",""
"503067","","0.2","","1","","102011","503","3","","nop_idle_surprise_kira"
"503068","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_005"
"503069","0","0","0.5","4","1","103631","503","11","0","盯……\n太好了。年菜裡，\n好像沒有放青椒……"
"503070","","0.2","","1","","103631","503","3","","nop_talk_jitome"
"503071","","","","","","1.5","503","93","","1"
"503072","","0.2","","1","","103631","503","3","","nop_talk_sad3"
"503073","","","","","","503069","503","91","",""
"503074","","0.2","","1","","103631","503","3","","nop_idle_sad3"
"503075","","0.2","","1","","102011","503","3","","nop_idle_joy1"
"503076","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_006"
"503077","0","0","0","6","1","100411","503","11","0","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？"
"503078","","0.2","","1","","100411","503","3","","nop_talk_joy2"
"503079","","","","","","503077","503","91","",""
"503080","","0.2","","1","","100411","503","3","","nop_idle_normal"
"503081","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_007"
"503082","0","0","0","5","1","103631","503","11","0","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！"
"503083","","0.2","","1","","103631","503","3","","nop_talk_anger2"
"503084","","","","","","503082","503","91","",""
"503085","","0.2","","1","","103631","503","3","","nop_idle_sad"
"503086","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_008"
"503087","0","0","0.5","4","1","102011","503","11","0","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。"
"503088","","0.2","","1","","102011","503","3","","nop_talk_surprise1"
"503089","","","","","","4","503","93","","1"
"503090","","0.2","","1","","102011","503","3","","nop_talk_normal"
"503091","","","","","","503087","503","91","",""
"503092","","0.2","","1","","102011","503","3","","nop_idle_normal"
"503093","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_009"
"503094","0","0","0.5","6","1","100411","503","11","0","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！"
"503095","","0.2","","1","","100411","503","3","","nop_talk_thinking"
"503096","","","","","","503094","503","91","",""
"503097","","0.2","","1","","100411","503","3","","nop_idle_thinking"
"503098","","0.2","","1","","103631","503","3","","nop_idle_thinking"
"503099","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_010"
"503100","0","0","0.5","5","1","102011","503","11","0","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪"
"503101","","0.2","","1","","102011","503","3","","nop_talk_wish"
"503102","","","","","","4","503","93","","1"
"503103","","0.2","","1","","102011","503","3","","nop_talk_joy2"
"503104","","","","","","503100","503","91","",""
"503105","","0.2","","1","","102011","503","3","","nop_idle_joy1"
"503106","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_011"
"503107","0","0","0.5","5","1","103631","503","11","0","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！"
"503108","1","0.2","","0","nop_talk_guts2_loop","103631","503","3","0.2","nop_talk_guts2"
"503109","","","","","","5.5","503","93","","1"
"503110","1","0.2","","0","nop_03_kyoka_talk_doya_loop","103631","503","3","0.2","nop_03_kyoka_talk_doya"
"503111","","","","","","503107","503","91","",""
"503112","","0.2","","1","","103631","503","3","","nop_03_kyoka_idle_doya"
"503113","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_012"
"503114","0","0","0.5","5","1","100411","503","11","0","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！"
"503115","","0.2","","1","","100411","503","3","","nop_talk_joy2"
"503116","","","","","","503114","503","91","",""
"503117","","0.2","","1","","100411","503","3","","nop_idle_joy2"
"503118","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_013"
"503119","0","0","0.5","5","1","103631","503","11","0","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！"
"503120","","0.2","","1","","103631","503","3","","nop_talk_anger"
"503121","","","","","","503119","503","91","",""
"503122","","0.2","","1","","103631","503","3","","nop_idle_anger"
"503123","","","","0","0","vo_drama_10082003","503","21","","vo_drama_10082003_014"
"503124","0","0","0","5","1","102011","503","11","0","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！"
"503125","","0.2","","1","","102011","503","3","","nop_talk_joy1"
"503126","","","","","","503124","503","91","",""
"503127","1","0.2","","0","nop_03_cmn_eieio_loop","102011","503","3","0.2","nop_03_cmn_eieio"
"503128","","","","","","0.1","503","93","",""
"503129","1","0.2","","0","nop_03_cmn_eieio_loop","103631","503","3","0.2","nop_03_cmn_eieio"
"503130","","","","","","0.1","503","93","",""
"503131","1","0.2","","0","nop_03_cmn_eieio_loop","100411","503","3","0.2","nop_03_cmn_eieio"
"503132","","","","","","1.3","503","93","","0"
"504001","-225","1.95","nop_idle_normal","101","-150","1","504","1","0","101231"
"504002","-255","1.95","nop_idle_normal","104","150","1","504","1","1","104011"
"504003","-255","1.95","nop_idle_normal","105","-300","1","504","1","0","101511"
"504004","","","","","","0.5","504","93","","0"
"504005","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_001"
"504006","0","0","0.5","6","1","101511","504","11","0","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。"
"504007","1","0.2","","0","nop_talk_joy3","101511","504","3","0.2","nop_bow"
"504008","1","0.2","","0","nop_idle_normal","101231","504","3","0.2","nop_bow"
"504009","1","0.2","","0","nop_idle_normal","104011","504","3","0.2","nop_bow"
"504010","","","","","","504006","504","91","",""
"504011","","0.2","","1","","101511","504","3","","nop_idle_normal"
"504012","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_002"
"504013","0","0","0.5","6","1","101231","504","11","0","謝謝你邀請我們～！\n小栞也很高興喔！"
"504014","1","0.2","","0","nop_talk_joy1","101231","504","3","0.2","nop_look_smile"
"504015","","","","","","504013","504","91","",""
"504016","","0.2","","1","","101231","504","3","","nop_idle_normal"
"504017","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_003"
"504018","0","0","0.5","6","1","104011","504","11","0","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？"
"504019","1","0.2","","0","nop_shock_loop","104011","504","3","0","nop_shock_in"
"504020","","","","","","3","504","93","","1"
"504021","","0.2","","1","","104011","504","3","","nop_04_aoi_tohoho"
"504022","","","","","","504018","504","91","",""
"504023","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_004"
"504024","0","0","0.5","6","1","101231","504","11","0","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？"
"504025","1","0.2","","0","nop_talk_guts2_loop","101231","504","3","0","nop_talk_guts2"
"504026","","","","","","1.8","504","93","","1"
"504027","","0.2","","1","","101231","504","3","","nop_talk_joy1"
"504028","","","","","","504024","504","91","",""
"504029","","0.2","","1","","101231","504","3","","nop_idle_normal"
"504030","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_005"
"504031","0","0","0.5","7","1","104011","504","11","0","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！"
"504032","","0.2","","1","","104011","504","3","","nop_04_aoi_panic"
"504033","","","","","","4.4","504","93","","1"
"504034","","0.2","","1","","104011","504","3","","nop_talk_tsun_pain"
"504035","","0.2","","1","","101511","504","3","","nop_idle_bitter"
"504036","","0.2","","1","","101231","504","3","","nop_idle_bitter"
"504037","","","","","","504031","504","91","",""
"504038","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_006"
"504039","0","0","0.5","7","1","101511","504","11","0","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？"
"504040","","0.2","","1","","101511","504","3","","nop_talk_normal"
"504041","","","","","","2.4","504","93","","1"
"504042","","0.2","","1","","101511","504","3","","nop_talk_wish_joy"
"504043","","","","","","504039","504","91","",""
"504044","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_007"
"504045","0","0","0.5","7","1","101231","504","11","0","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆"
"504046","1","0.2","","0","nop_idle_normal","101231","504","3","0.2","nop_04_hatsune_swing"
"504047","","","","","","3","504","93","","1"
"504048","","0.2","","0","","101231","504","3","","nop_04_hatsune_kiran"
"504049","","","","","","504045","504","91","",""
"504050","","0.2","","1","","101231","504","3","","nop_idle_normal"
"504051","","","","0","0","vo_drama_10082004","504","21","","vo_drama_10082004_008"
"504052","0","0","0.5","6","1","104011","504","11","0","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！"
"504053","1","0.2","","0","nop_04_aoi_haua_loop","104011","504","3","0","nop_04_aoi_haua_in"
"504054","","","","","","3","504","93","","1"
"504055","","0.2","","1","","101511","504","3","","nop_talk_joy3_blink"
"504056","","0.2","","1","","101231","504","3","","nop_idle_surprise1"
"504057","","","","","","504052","504","91","",""
"504058","","","","","","0.5","504","93","","0"
"505001","-250","1.95","nop_05_shinobu_idle_normal","103","-150","1","505","1","1","103111"
"505002","-230","1.95","nop_idle_sad","101","150","1","505","1","1","102211"
"505003","-240","1.95","nop_05_miyako_idle_joy1","101","-360","1","505","1","0","100711"
"505004","-260","1.95","nop_idle_joy1","105","275","1","505","1","1","100611"
"505005","-225","1.95","nop_skull_idle","102","-50","1","505","5","1","2051"
"505006","","","","","","0.5","505","93","","0"
"505007","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_001"
"505008","0","0","0.5","4","1","100711","505","11","0","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！"
"505009","","0.2","","1","","100711","505","3","","nop_05_miyako_talk_joy2"
"505010","","","","","","505008","505","91","",""
"505011","","0.2","","1","","100711","505","3","","nop_05_miyako_idle_joy2"
"505012","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_002"
"505013","0","0","0.5","4","1","103111","505","11","0","宮子，妳在聖誕節時\n不是已經吃了很多嗎……"
"505014","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_worry"
"505015","","","","","","505013","505","91","",""
"505016","","0.2","","1","","103111","505","3","","nop_05_shinobu_idle_worry"
"505017","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_003"
"505018","0","0","0.5","6","1","100711","505","11","0","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！"
"505019","","0.2","","1","","100711","505","3","","nop_05_miyako_talk_anger"
"505020","","","","","","505018","505","91","",""
"505021","","0.2","","1","","100711","505","3","","nop_05_miyako_idle_anger"
"505022","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_004"
"505023","0","0","0.5","5","1","102211","505","11","0","但我總覺得那到頭來\n好像還是跟平常一樣……"
"505024","","0.2","","1","","102211","505","3","","nop_talk_bitter"
"505025","","","","","","505023","505","91","",""
"505026","","0.2","","1","","102211","505","3","","nop_idle_bitter"
"505027","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_005"
