58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c,377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37
"80005","106401","距離3.5周年還剩下6天。\n雖然3人也都有說過，\n但不知不覺就快到了呢。","9","0","","0","0","0","22","雪菲","433"
"80005","106401","……咦？\n對現場直播的抱負！？\n妳突然是怎麼了！？","9","0","","0","0","0","23","雪菲","434"
"80005","106401","呃……\n總之，為了不要失敗，\n我讀了很多遍腳本……\n然後……","9","0","","0","0","0","24","雪菲","435"
"80005","106401","咦！？\n如果發生突發狀況\n要怎麼辦！？\n那、那是……！","9","0","","0","0","0","25","雪菲","436"
"80005","106401","總之要冷靜聽從\n工作人員的指示……","9","0","","0","0","0","26","雪菲","437"
"80005","106401","然後，然後……！\n嗚，嗚嗚……！","9","0","","0","0","0","27","雪菲","438"
"80005","106401","──嗚嗚嗚～～！！！","9","0","","0","0","0","28","雪菲","439"
"80005","105901","您是怎麼了，雪菲小姐？","9","0","","0","1","0","20","可可蘿","440"
"80005","106401","嗚嗚……嗚嗚……\n媽媽……！","9","0","","0","0","0","29","雪菲","441"
"80005","105901","乖乖，您是很緊張對吧。\n媽媽會陪在您身邊的。\n主人，請稍等一下。","9","0","","0","1","0","21","可可蘿","442"
"80005","105901","……呼。\n雪菲小姐，\n您有辦法說出\n對現場直播的抱負嗎？","9","0","","0","1","0","22","可可蘿","443"
"80005","106401","……嗚嗚，\n太難為情了，\n我沒辦法參加現場直播了……","9","0","","0","0","0","30","雪菲","444"
"80005","105901","主人，\n距離3.5周年還剩下5天了。","10","0","","0","0","0","23","可可蘿","445"
"80005","105901","不過在那之前，\n有現場直播呢。","10","0","","0","0","0","24","可可蘿","446"
"80005","105901","……對現場直播的抱負嗎？","10","0","","0","0","0","25","可可蘿","447"
"80005","105901","在下當然會為主人\n竭盡全心全力提供快樂的時光。","10","0","","0","0","0","26","可可蘿","448"
"80005","105901","……在下試著下了這樣的決心，\n但在下有點不安，不知做不做得好。\n到時萬一聲音太小，或是\n搞錯什麼的話，不曉得該怎麼辦……","10","0","","0","0","0","27","可可蘿","449"
"80005","105901","但在下不是一個人。\n還有【美食殿堂】的大家在。","10","0","","0","0","0","28","可可蘿","450"
"80005","105901","無論是什麼樣的困難，\n只要跟大家一起，\n肯定能克服，\n在下如此確信。","10","0","","0","0","0","29","可可蘿","451"
"80005","105901","而且這次連雪菲小姐\n也會參加，\n在下身為媽媽，\n必須成為榜樣才行。","10","0","","0","0","0","30","可可蘿","452"
"80005","105901","主人。3.5周年也要一起創造\n像是同桌用餐時的快樂回憶喔。","10","0","","0","0","0","31","可可蘿","453"
"80005","105801","距離3.5周年還剩下4天！\n太讚了吧☆","11","0","","0","0","0","26","貪吃佩可","454"
"80005","106001","是是，很讚呢。\n是說，很快就要舉行現場直播了，\n但妳準備好了嗎？","11","0","","0","1","0","32","凱留","455"
"80005","105801","完全沒問題喔！\n「皇家裝備」也全開了！","11","0","","0","0","0","27","貪吃佩可","456"
"80005","105801","再來只要努力練習，\n讓自己能為大家送上\n超越上次，最棒的阿囉哈～☆！","11","0","","0","0","0","28","貪吃佩可","457"
"80005","105801","小凱留狀況如何呢？\n妳有天天練習阿囉哈～☆嗎？","11","0","","0","0","0","29","貪吃佩可","458"
"80005","106001","啥！？為什麼連我也得練習\n那個奇怪的招呼才行啊！","11","0","","0","1","0","33","凱留","459"
"80005","105801","難道妳都沒練習嗎？\n不行啦，小凱留！\n明明連小雪菲都有天天練習的！","11","0","","0","0","0","30","貪吃佩可","460"
"80005","105801","既然如此，\n我得從阿囉哈～☆的「阿」\n開始教小凱留才行！","11","0","","0","0","0","31","貪吃佩可","461"
"80005","105801","阿囉哈～☆的「阿」\n要張大嘴巴〜\n然後想像大口吃龍的帶骨肉\n之前的感覺〜","11","0","","0","0","0","32","貪吃佩可","462"
"80005","106001","我根本沒說我要做……","11","0","","0","1","0","34","凱留","463"
"80005","105801","阿囉哈～☆","11","0","","0","0","0","33","貪吃佩可","464"
"80005","106001","聽人家說話啦！！","11","0","","0","1","0","35","凱留","465"
"80005","106401","距離3.5周年還有3天……\n然後明天就是現場直播當天……","12","0","","0","2","0","31","雪菲","466"
"80005","106401","必須把腳本讀得更熟一點……\n還有發聲練習也得做……","12","0","","0","2","0","32","雪菲","467"
"80005","106401","阿囉哈！\n……不是這樣呢。\n呃，我記得……","12","0","","0","2","0","33","雪菲","468"
"80005","106401","嗚嗚……明明練習了那麼久，\n這樣會給大家添麻煩的……","12","0","","0","2","0","34","雪菲","469"
"80005","106401","我明明得努力\n讓大家認同我是\n【美食殿堂】的一員說，\n好，再來練習一次……","12","0","","0","2","0","35","雪菲","470"
"80005","105801","妳練習得很認真呢，小雪菲！","12","0","","0","3","0","34","貪吃佩可","471"
"80005","106001","什麼嘛，\n原來大家想的都一樣啊？","12","0","","0","0","0","36","凱留","472"
"80005","105901","呵呵。雪菲小姐，\n不嫌棄的話，\n請讓在下加入。\n只要一起練習，肯定不會有問題。","12","0","","0","1","0","32","可可蘿","473"
"80005","106401","大家……當然好！","12","0","","0","2","0","36","雪菲","474"
"80005","105801","那就一起為明天的現場直播\n努力練習吧☆","12","0","","0","3","0","35","貪吃佩可","475"
"80005","190801","距離3.5周年還有2天，\n而今天終於就是現場直播當天！","13","0","","0","2","0","7","花凜","476"
"80005","190801","【美食殿堂】的各位\n已經在準備了，\n我現在先來採訪一下！\n首先是貪吃佩可小姐！","13","0","","0","2","0","8","花凜","477"
"80005","105801","今天也要阿囉哈～☆\n大家一起阿囉哈～☆","13","0","","0","3","0","36","貪吃佩可","478"
"80005","190801","這是可以當做榜樣的\n發聲練習呢！\n接著請可可蘿小姐發言。","13","0","","0","2","0","9","花凜","479"
"80005","105901","小火開始慢慢蒸，\n途中大火滾一滾～♪\n在現場直播開始前，\n請大家先圍著餐桌用餐，養精蓄銳。","13","0","","0","4","0","33","可可蘿","480"
"80005","190801","真不愧是【美食殿堂】的媽媽呢！\n然後凱留小姐……","13","0","","0","2","0","10","花凜","481"
"80005","106001","別緊張……別緊張……\n我沒有問題……","13","0","","0","1","0","37","凱留","482"
"80005","190801","她、她抖得很厲害耶，\n她沒事吧……？\n再來是這次第一次參加，\n備受矚目的新人，雪菲小姐！","13","0","","0","2","0","11","花凜","483"
"80005","106401","啊唔～？","13","0","","0","0","0","37","雪菲","484"
"80005","105801","啊……","13","0","105901,34,106001,38,190801,12","1","4","0","37","大家","485"
"80005","106001","喂、喂，雪菲！？\n妳怎麼可以退化回嬰兒……\n好痛！\n她居然敢咬我！","13","0","","0","1","0","39","凱留","486"
"80005","105901","雪菲小姐\n肯定是太過緊張了……\n來～乖乖……","13","0","","0","4","0","35","可可蘿","487"
"80005","105801","小雪菲！\n像這種時候只要在掌心裡\n寫下喜歡的文字\n再吃下去就行了！","13","0","","0","3","0","38","貪吃佩可","488"
"80005","190801","……呃，現場的採訪就到此結束！\n現場直播即將開始！\n到時也會宣布特別消息，\n敬請期待！","13","0","","0","2","0","13","花凜","489"
"80005","106401","明天終於就是\n3.5周年的紀念日了呢。\n……呃，咦？","14","0","","0","2","0","38","雪菲","490"
"80005","105801","紀念日當天要不要去這座森林！？\n森林裡可以弄到非常美味的肉☆","14","0","","0","3","0","39","貪吃佩可","491"
"80005","106001","嗚，又要吃那種魔物？\n拜託這次千萬不要\n再整隻拿去烤了……\n牠長得太可怕。","14","0","","0","0","0","40","凱留","492"
"80005","105901","呵呵，看來凱留小姐\n也已經相當習慣吃魔物肉了。\n調理的部分請交給在下♪","14","0","","0","1","0","36","可可蘿","493"
"80005","106401","妳們是在做什麼？\n我剛才好像有聽見\n令人不安的單字……","14","0","","0","2","0","39","雪菲","494"
"80005","105801","小雪菲！\n我們是在討論明天\n吃遍森林之旅的事啦！","14","0","","0","3","0","40","貪吃佩可","495"
"80005","105901","是的。明天是第一次\n和成為【美食殿堂】一員的\n雪菲小姐一起過紀念日。\n所以在下得準備特別的大餐才行。","14","0","","0","1","0","37","可可蘿","496"
"80005","106001","哼哼♪\n我們會餵妳吃\n一堆嚇人的食物，\n妳最好先做好心理準備喔？","14","0","","0","0","0","41","凱留","497"
"80005","106401","是、是喔……","14","0","","0","2","0","40","雪菲","498"
"80005","105801","請好好期待！\n我們會準備最棒的美食，\n一定會讓小雪菲跟你\n大聲說「好好吃！」☆","14","0","","0","3","0","41","貪吃佩可","499"
"80005","106401","呃……那個……嗯……\n我、我明白了。\n畢竟我也是【美食殿堂】的一員。","14","0","","0","2","0","41","雪菲","500"
"80005","106401","而且你好像也會參加，\n我會試著努力到最後的……！","14","0","","0","2","0","42","雪菲","501"
"80005","105801","那麼，我們來做\n平時的那個吧！\n各位準備好了嗎？\n……預備～！","15","0","","0","3","0","42","貪吃佩可","502"
"80005","106001","賀！","15","0","","0","1","0","42","凱留","503"
"80005","105901","3.5周年！","15","0","","0","4","0","38","可可蘿","504"
"80005","106401","恭喜！","15","0","","0","0","0","43","雪菲","505"
"80005","190801","我們能夠迎來這一天，\n全都要感謝你一直遊玩\n「公主連結！Re:Dive」！","15","0","","0","2","0","14","花凜","506"
"80005","190801","因此，\n請大家分別對你說幾句感謝的話！","15","0","","0","2","0","15","花凜","507"
"80005","105801","感謝的話嗎？\n我每天都很感謝你喔。\n謝謝你成為【美食殿堂】的夥伴，\n謝謝你陪我一起吃飯。","15","0","","0","3","0","43","貪吃佩可","508"
"80005","105801","最重要的是，非常感謝你\n現在依然願意叫我貪吃佩可。\n我今後依然會是你的貪吃佩可！\n太讚了吧☆","15","0","","0","3","0","44","貪吃佩可","509"
"80005","106001","咦！？換我了！？\n感謝……我想想……\n你在我痛苦又難受時\n拯救了我……","15","0","","0","1","0","43","凱留","510"
"80005","106001","不過我因此而感到豁然開朗！\n如果你改天有什麼困擾，\n我一定會伸出援手，\n到時你絕對要告訴我喔！","15","0","","0","1","0","44","凱留","511"
"80005","106401","呃……接著換我呢。\n其實我沒有記得很清楚，\n但當我從空中掉下來時，\n是你接住我的對吧？","15","0","","0","0","0","44","雪菲","512"
"80005","106401","我很慶幸第一個發現我的人是你。\n我是因此而找到歸宿的，\n所以我會好好珍惜你所給我的一切。","15","0","","0","0","0","45","雪菲","513"
"80005","105901","那麼，最後就由在下來結尾……\n當在下離開主人身邊時……\n在下一直覺得再也不會有\n像這樣慶祝紀念日的一天。","15","0","","0","4","0","39","可可蘿","514"
"80005","105901","可是，\n主人不只前來迎接在下，\n還一直像這樣把在下帶在身邊。\n所以對在下來說，每天都是紀念日。","15","0","","0","4","0","40","可可蘿","515"
"80005","105901","在下等人的故事還會繼續下去。\n今後也請一起創造全新的故事吧。","15","0","","0","4","0","41","可可蘿","516"
"80005","105801","那麼，\n就用平時那個做結尾吧！\n大家一起來，預備，起☆","15","0","","0","3","0","45","貪吃佩可","517"
"80005","105801","今後也請多多指教！","15","0","105901,42,106001,45,106401,46,190801,16","1","4","0","46","大家","518"
"60003","190804","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","0","1","","0","1","0","1","花凜","519"
"60003","0","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　無論什麼樣的事都能成真！　　　　　　　　　　　　　　　　　　和夥伴一同用餐能更加提升運氣！　但僅限魔物料理之外！","0","1","","0","2","1","0","","520"
"60003","0","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","0","1","","0","2","1","0","","521"
"60003","0","今天的運勢是姬吉！　運氣好到像是長了翅膀一飛沖天！想做出新的挑戰就趁今天了！　去試試看吧！","0","1","","0","2","1","0","","522"
"60003","0","今天的運勢是姬吉！　精靈也在祝福你新年幸運！　　能夠看見主人的笑容，我也滿心都是幸福♪","0","1","","0","2","1","0","","523"
"60003","0","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　要做的事全都能完美做好的最棒之日！　　　　　　　　　　　　　你的活躍表現讓老師也露出笑容，好乖好乖♪","0","2","","0","2","1","0","","524"
"60003","0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　這可是有喜歡裁縫的女孩子掛保證！　　　　　　　　　　　　　　或許會被想要照顧人的妹妹特別寵愛一翻！？","0","1","","0","2","2","0","","525"
"60003","0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　幸運色是紅色！　　　　　　　　　　　　　　　　　　　　　　　泉湧而出的點子多到讓人止不住大笑！","0","1","","0","2","2","0","","526"
"60003","0","今天的運勢是大吉！　幸運色是鮮艷的黃色！　　　　　若是再帶著條紋狀的道具，運氣就會加倍哦♪","0","1","","0","2","2","0","","527"
"60003","0","今天的運勢是大吉！　隱藏的力量想必會開花！　　　　那麼就和我的龍眼比拼力量看看吧？　呵呵，開玩笑的～","0","1","","0","2","2","0","","528"
"60003","0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　煩惱的事應該能全部解決！　　　　　　　　　　　　　　　　　　偶爾也放下課本與工作，和暖心的家人一同度過吧！","0","2","","0","2","2","0","","529"
"60003","0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　適合在家中休閒度過！　　　　　　　　　　　　　　　　　　　　幸運物是遊戲！　或許可以刷新最高紀錄！？","0","1","","0","2","3","0","","530"
"60003","0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　只要積極挑戰想做更好的事，　　　　　　　　　　　　　　　　　喜歡薩克斯風的妹妹或許就會仔仔細細地幫忙喔～？","0","1","","0","2","3","0","","531"
"60003","0","今天的運勢是中吉！                                                                  工作運急速上升中！                                                                  一定能像「飛舞於煉獄，一陣疾風」一樣表現活躍唷！","0","1","","0","2","3","0","","532"
"60003","0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　平常的努力會有回報！　　　　　　　　　　　　　　　　　　　　有的話就跟親近的友人報告吧，那個人應該會跟你一起開心。","0","1","","0","2","3","0","","533"
"60003","0","今天的運勢是中吉！　幸運物是可愛的東西！　　　　我、我算在漂亮而不是可愛那邊啦！　真是的～！","0","1","","0","2","3","0","","534"
"60003","0","今天的運勢是中吉！                                                                  好好等待機會就會迎向好結果！                                                  吃掉幸運物布丁，把運氣呼喚過來吧！","0","1","","0","2","3","0","","535"
"60003","0","今天的運勢是中吉！　不假思索直接行動就會受到好運眷顧！　　　　進攻比防守更有福氣！　是適合決勝負的運勢哦！","0","2","","0","2","3","0","","536"
"60003","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　或許有尚未顯露的危險正在潛伏！　　　　　　　　　　　　　　　但是放心吧！　提督一定會守護你的！","0","1","","0","2","4","0","","537"
"60003","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","0","1","","0","2","4","0","","538"
"60003","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　自由自在地度過每一天就是通往幸福的捷徑！　　　　　　　　　　望著吃魚吃得津津有味的貓咪，放鬆地度過這一天如何？","0","1","","0","2","4","0","","539"
"60003","0","今天的運勢是小吉！　可能會有人拜託你一些困難的事情！　　只要好好解決一定就能獲得成長，嘗試挑戰看看吧！","0","1","","0","2","4","0","","540"
"60003","0","您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！","0","1","","0","2","4","0","","541"
"60003","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　不要受周遭影響，度過我行我素的一天吧！　　　　　　　　　　　但要注意別睡太久或懶散太久，也要適度運動啦～","0","1","","0","2","4","0","","542"
"60003","0","今天的運勢是小吉！　不要勉強，在家靜靜度過吧。　作為邊緣人專家……需要教你如何在家度日嗎？","0","2","","0","2","4","0","","543"
"60003","190804","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","0","0","","0","3","0","2","花凜","544"
"60003","190804","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","7","0","","0","3","0","3","花凜","545"
"60004","190804","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","0","1","","0","1","0","1","花凜","546"
"60004","0","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","0","1","","0","2","1","0","","547"
"60004","0","今天的運勢是姬吉！　運氣好到像是長了翅膀一飛沖天！想做出新的挑戰就趁今天了！　去試試看吧！","0","1","","0","2","1","0","","548"
"60004","0","今天的運勢是姬吉！　簡直讓人想開場宴會般的絕對幸運！\n要不要試著改變一下形象呢？　像是蹦蹦跳之類的♪","0","1","","0","2","1","0","","549"
"60004","0","今天的運勢是姬吉！　一直祈求的願望或許會實現也說不定！\n如果是你的話，一定能抵達迎來幸福結局的未來","0","1","","0","2","1","0","","550"
"60004","0","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　要做的事全都能完美做好的最棒之日！　　　　　　　　　　　　　你的活躍表現讓老師也露出笑容，好乖好乖♪","0","1","","0","2","1","0","","551"
"60004","0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　煩惱的事應該能全部解決！　　　　　　　　　　　　　　　　　　偶爾也放下課本與工作，和暖心的家人一同度過吧！","0","1","","0","2","2","0","","552"
"60004","0","今天的運勢是大吉！　幸運色是紅色！　　　　　　　　　　泉湧而出的點子多到讓人止不住大笑！","0","2","","0","2","2","0","","553"
"60004","0","今天的運勢是大吉！　今天的幸運單字是「蹦蹦跳♪」\n一起大聲說出來吧～♪　兔子先生蹦蹦跳～♪","0","1","","0","2","2","0","","554"
"60004","0","今天的運勢是大吉！　你的興趣或許會更加拓展開來！\n而且也能獲得口愛～～～的正太～還有小騎士～嗯呵呵～♪","0","1","","0","2","2","0","","555"
"60004","0","今天的運勢是大吉！　隱藏的力量想必會開花！　　　　那麼就和我的龍眼比拼力量看看吧？　呵呵，開玩笑的～","0","1","","0","2","2","0","","556"
"60004","0","今天的運勢是中吉！　幸運物是可愛的東西！　　　　我、我算在漂亮而不是可愛那邊啦！　真是的～！","0","1","","0","2","3","0","","557"
"60004","0","今天的運勢是中吉！　不假思索直接行動就會受到好運眷顧！　　　　進攻比防守更有福氣！　是適合決勝負的運勢哦！","0","2","","0","2","3","0","","558"
"60004","0","您今天的運勢是中吉！　                                                            在您今天的所到之處，似乎會遇上好緣份的樣子呢！　                  說不定會有位陰暗系的狡猾小女孩，給您顆甜甜～的糖果呢？","0","1","","0","2","3","0","","559"
"60004","0","您今天的運勢是中吉！　                                                             大部分的事，您只要硬著頭皮都能順利度過！                               幸運地點是電子遊戲場，玩玩拳擊機來抒發壓力吧！","0","1","","0","2","3","0","","560"
"60004","0","今天的運勢是中吉！　好好注意健康，過個舒適的一年吧！\n身體不適的時候就儘管說出來，我會幫你從頭到腳調查一遍的","0","1","","0","2","3","0","","561"
"60004","0","今天的運勢是中吉！　哼首歌來呼喚好運吧！\n雖然不知道能不能變得幸運，不過……我們一起來唱歌吧？","0","1","","0","2","3","0","","562"
"60004","0","今天的運勢是中吉！　為他人盡心盡力或許也能得到幸福！\n盡人事聽天命！　來，年初也要賣力工作喔♪","0","1","","0","2","3","0","","563"
"60004","0","今天的運勢是小吉！　可能會有人拜託你一些困難的事情！　　只要好好解決一定就能獲得成長，嘗試挑戰看看吧！","0","1","","0","2","4","0","","564"
"60004","0","今天的運勢是小吉！　不要勉強，在家靜靜度過吧。　作為邊緣人專家……需要教你如何在家度日嗎？","0","1","","0","2","4","0","","565"
"60004","0","您今天的運勢是小吉！　                                                           說不定能和意外之人的關係變好唷？　　　　　                            但要注意可不要不小心被毒舌了一番唷！","0","1","","0","2","4","0","","566"
"60004","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","0","2","","0","2","4","0","","567"
"60004","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　不要受周遭影響，度過我行我素的一天吧！　　　　　　　　　　　但要注意別睡太久或懶散太久，也要適度運動啦～","0","1","","0","2","4","0","","568"
"60004","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　自由自在地度過每一天就是通往幸福的捷徑！　　　　　　　　　　望著吃魚吃得津津有味的貓咪，放鬆地度過這一天如何？","0","1","","0","2","4","0","","569"
"60004","0","今天的運勢是小吉！　帶著小小的勇氣踏出的一步非常重要！\n光是在遠處看著是不行的。今天我會試著稍微靠近一點！","0","2","","0","2","4","0","","570"
"60004","190804","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","0","0","","0","3","0","2","花凜","571"
"60004","190804","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","7","0","","0","3","0","3","花凜","572"
"60005","190804","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","0","1","","0","1","0","1","花凜","573"
"60005","0","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","0","1","","0","2","1","0","","574"
"60005","0","今天的運勢是姬吉！　一直祈求的願望或許會實現也說不定！\n如果是你的話，一定能抵達迎來幸福結局的未來","0","1","","0","2","1","0","","575"
"60005","0","今天的運勢是姬吉！　只要走在路上就會帶來好運，最棒的吉日！　不愧是兄長大人，擁有十全十美、無與倫比的好運呢。","0","2","","0","2","1","0","","576"
"60005","0","今天的運勢是姬吉！　適合旅遊，去哪裡都可以！　　　　　　　　新年的起始也和兄長大人一起♪　出發～去冒險吧♪","0","2","","0","2","1","0","","577"
"60005","0","今天的運勢是姬吉！　只要一日三餐就會提高健康運！　　　　　　年菜、年糕湯，哥，再多吃一點吧。","0","2","","0","2","1","0","","578"
"60005","0","今天的運勢是大吉！　你的興趣或許會更加拓展開來！\n而且也能獲得口愛～～～的正太～還有小騎士～嗯呵呵～♪","0","1","","0","2","2","0","","579"
"60005","0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　這可是有喜歡裁縫的女孩子掛保證！　　　　　　　　　　　　　　或許會被想要照顧人的妹妹特別寵愛一翻！？","0","1","","0","2","2","0","","580"
"60005","0","今天的運勢是大吉！　每日努力結出成果，萬事都朝好方向發展！　要向這樣的弟弟，送上姐姐的乖～寶寶擁抱♪","0","1","","0","2","2","0","","581"
"60005","0","今天的運勢是大吉！　出門的話說不定會有好事？　　　　　　　　再一起偷偷出去約會吧……騎士♪","0","2","","0","2","2","0","","582"
"60005","0","今天的運勢是大吉！　要搬家的話，選擇溫暖的地方為佳！　　　　就算是煉獄之世，能居之處就是城市，放寬心過來吧……♪","0","2","","0","2","2","0","","583"
"60005","0","您今天的運勢是中吉！　                                                             大部分的事，您只要硬著頭皮都能順利度過！                               幸運地點是電子遊戲場，玩玩拳擊機來抒發壓力吧！","0","1","","0","2","3","0","","584"
"60005","0","今天的運勢是中吉！　為他人盡心盡力或許也能得到幸福！\n盡人事聽天命！　來，年初也要賣力工作喔♪","0","1","","0","2","3","0","","585"
"60005","0","今天的運勢是中吉！　哼首歌來呼喚好運吧！\n雖然不知道能不能變得幸運，不過……我們一起來唱歌吧？","0","1","","0","2","3","0","","586"
"60005","0","今天的運勢是中吉！　好好注意健康，過個舒適的一年吧！\n身體不適的時候就儘管說出來，我會幫你從頭到腳調查一遍的","0","1","","0","2","3","0","","587"
"60005","0","今天的運勢是中吉！                                                                  旅行運迅速上升中♪                                                                   說不定，就連那個「真步真步王國」也能到的了♪","0","1","","0","2","3","0","","588"
"60005","0","今天的運勢是中吉！　競爭將會獲勝，但不可疏忽大意！　　　　　不過，如果是和我在一起，前進之處都會所向披靡喔！","0","2","","0","2","3","0","","589"
"60005","0","今天的運勢是中吉！　幸運道具是「發光之物」！　　　　　　　　要不要讓你看看小初音的「閃亮亮☆」魔法呢？","0","2","","0","2","3","0","","590"
"60005","0","今天的運勢是小吉！　應該會是安穩又平靜一天吧！　　　　　　　惠理子會解決妨礙您的一切事物哦，嘻嘻♪","0","1","","0","2","4","0","","591"
"60005","0","今天的運勢是小吉！　帶著小小的勇氣踏出的一步非常重要！\n光是在遠處看著是不行的。今天我會試著稍微靠近一點！","0","1","","0","2","4","0","","592"
"60005","0","今天的運勢是小吉！                                                                  在外頭悠閒度過的話運氣會上升！                                               幸運地點是牧場。可能會有有趣的相遇♪","0","1","","0","2","4","0","","593"
"60005","0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","0","1","","0","2","4","0","","594"
"60005","0","今天的運勢是小吉！　可能會有人拜託你一些困難的事情！　　只要好好解決一定就能獲得成長，嘗試挑戰看看吧！","0","1","","0","2","4","0","","595"
"60005","0","今天的運勢是小吉！　眺望天空，心情就會爽快舒暢！　　　　　　不要只是眺望，乾脆非起來如何啊♪","0","2","","0","2","4","0","","596"
"60005","0","今天的運勢是小吉！　進行掃除感覺會帶來好運！　　　　　　　　「哇，好麻煩！」「烏爾姆！新年一開始就偷懶可是不行的喔！」","0","2","","0","2","4","0","","597"
"60005","190804","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","0","0","","0","3","0","2","花凜","598"
"60005","190804","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","7","0","","0","3","0","3","花凜","599"
"60006","190804","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","0","1","","0","1","0","1","花凜","600"
"60006","0","今天的運勢是姬吉！鼓起勇氣，挑戰新事物吧！\n真是個好兆頭呢少年！希望今年也會是不錯的一年。","0","2","","0","2","1","0","","601"
"60006","0","今天的運勢是姬吉！感覺無論什麼危機都能輕易跨越！\n能有個好結果真是太好了。那麼，等待之人的部分是……呵呵。","0","2","","0","2","1","0","","602"
"60006","0","今天的運勢是姬吉！說不定能與那個人……重修舊好！？\n唉……我怎麼可能會對你的運勢有興趣呢？","0","2","","0","2","1","0","","603"
"60006","0","今天的運勢是大吉！似乎能與身邊的友人加深羈絆……？\n騎士先生，想與誰締結友誼呢？我很在意……","0","1","","0","2","2","0","","604"
"60006","0","今天的運勢是大吉！幸運物是「蛇的脫皮」！\n居然能有機會看到我……你還真是幸運呢♪","0","2","","0","2","2","0","","605"
