e80344d8cc95e8362ac59ccd290663c35aedce4d65dc1f5a52f46861f5568d94,f604739e7ff6ecc62f249d6f80c563608d193db424fb915b241f92432abf1e4a,7b0ad2e04da3b762bf45075ebf4f9cdb6decf185dd792be5626c6f5be1fc9822,8f929083549b8b46d57836c276ff934ed27ee3c2bb34510a2d45b13528c63179,9ae5bdd8157dd931d75b769d35de118db760d60cfdcbbb068a4e1aeb4dd7b692
"50089","50","174","681","100"
"50090","50","175","580","100"
"50091","50","175","397","100"
"50092","50","176","165","100"
"50093","50","176","402","100"
"50094","50","178","658","100"
"50095","50","180","355","100"
"50096","50","180","36","101"
"50097","50","183","383","100"
"50098","50","185","154","100"
"50099","50","186","51","100"
"50100","50","186","289","100"
"50101","50","187","736","100"
"50102","50","188","1046","100"
"50103","50","190","643","100"
"50104","50","190","699","100"
"50105","50","192","1065","100"
"50106","50","195","880","100"
"50107","50","195","802","200"
"50108","50","196","567","100"
"50109","50","197","518","100"
"50110","50","198","813","100"
"50111","50","200","583","100"
"50112","50","202","170","100"
"50113","50","202","318","100"
"50114","50","204","217","100"
"50115","50","204","325","100"
"50116","50","205","44","100"
"50117","50","206","223","100"
"50118","50","207","492","101"
"50119","50","208","254","100"
"50120","50","208","134","100"
"50121","50","209","475","100"
"50122","50","209","603","100"
"50123","50","211","789","100"
"50124","50","211","447","100"
"50125","50","214","411","100"
"50126","50","215","567","100"
"50127","50","218","866","100"
"50128","50","221","578","100"
"50129","50","224","147","100"
"50130","50","225","366","101"
"50131","50","227","243","100"
"50132","50","227","441","100"
"50133","50","228","576","100"
"50134","50","228","471","100"
"50135","50","231","23","100"
"50136","50","232","349","100"
"50137","50","234","464","100"
"50138","50","234","40","100"
"50139","50","235","286","100"
"50140","50","237","188","100"
"50141","50","239","290","100"
"50142","50","239","37","100"
"50143","50","240","181","100"
"50144","50","243","626","101"
"50145","50","244","537","100"
"50146","50","244","348","100"
"50147","50","246","837","100"
"50148","50","249","1127","100"
"50149","50","251","1054","100"
"50150","50","254","887","100"
"50151","50","255","1164","100"
"50152","50","258","882","100"
"50153","50","258","778","100"
"50154","50","259","491","100"
"50155","50","262","226","100"
"50156","50","263","707","100"
"50157","50","265","911","100"
"50158","50","266","416","101"
"50159","50","269","503","100"
"50160","50","271","156","100"
"50161","50","273","101","100"
"50162","50","276","300","100"
"50163","50","276","144","100"
"50164","50","276","506","100"
"50165","50","276","709","100"
"50166","50","279","1031","100"
"50167","50","281","1142","100"
"50168","50","283","767","100"
"50169","50","286","314","100"
"50170","50","289","647","100"
"50171","50","291","506","100"
"50172","50","294","998","100"
"50173","50","296","1132","100"
"50174","50","298","1178","101"
"50175","50","300","970","100"
"50176","50","301","1195","100"
"50177","50","303","945","100"
"50178","50","305","637","100"
"50179","50","307","544","100"
"50180","50","307","754","100"
"50181","50","307","1033","100"
"50182","50","310","734","100"
"50183","50","310","1188","100"
"50184","50","313","900","100"
"50185","50","314","533","100"
"50186","50","315","912","100"
"50187","50","316","1084","100"
"50188","50","316","688","200"
"50189","50","317","290","100"
"50190","50","319","393","100"
"50191","50","322","847","100"
"50192","50","325","520","100"
"50193","50","325","850","100"
"50194","50","325","813","300"
"50195","50","325","1104","100"
"50196","50","326","821","100"
"50197","50","326","1027","100"
"50198","50","328","660","100"
"50199","50","329","498","100"
"50200","50","330","702","100"
"50201","50","331","1083","100"
"50202","50","332","717","100"
"50203","50","335","330","100"
"50204","50","335","454","100"
"50205","50","336","44","100"
"50206","50","339","171","100"
"50207","50","339","503","100"
"50208","50","341","123","100"
"50209","50","341","535","100"
"50210","50","343","87","100"
"50211","50","343","265","100"
"50212","50","346","87","100"
"50213","50","349","376","100"
"50214","50","350","306","100"
"50215","50","352","623","100"
"50216","50","354","302","101"
"50217","50","357","208","100"
"50218","50","360","694","100"
"50219","50","363","503","100"
"50220","50","363","776","100"
"50221","50","364","326","100"
"50222","50","366","267","100"
"50223","50","366","472","100"
"50224","50","367","690","100"
"50225","50","367","436","100"
"50226","50","370","296","100"
"50227","50","373","145","100"
"50228","50","373","308","100"
"50229","50","373","621","100"
"50230","50","373","1034","100"
"50231","50","374","730","101"
"50232","50","375","279","100"
"50233","50","378","579","100"
"50234","50","381","962","100"
"50235","50","382","1091","100"
"50236","50","382","950","100"
"50237","50","382","1125","100"
"50238","50","384","892","100"
"50239","50","387","703","100"
"50240","50","388","375","100"
"50241","50","390","275","100"
"50242","50","392","322","100"
"50243","50","393","111","100"
"50244","50","396","480","100"
"50245","50","399","68","100"
"50246","50","402","302","100"
"50247","50","405","70","100"
"50248","50","405","194","100"
"50249","50","407","466","100"
"50250","50","410","152","100"
"50251","50","411","44","100"
"50252","50","413","255","100"
"50253","50","415","375","100"
"50254","50","417","669","100"
"50255","50","420","629","100"
"50256","50","423","552","100"
"50257","50","423","751","100"
"50258","50","423","894","100"
"50259","50","426","700","100"
"50260","50","429","574","101"
"50261","50","432","896","100"
"50262","50","432","740","100"
"50263","50","434","300","100"
"50264","50","437","584","100"
"50265","50","440","889","100"
"50266","50","440","463","100"
"50267","50","440","660","100"
"50268","50","441","794","100"
"50269","50","443","867","100"
"50270","50","443","966","100"
"50271","50","446","1074","100"
"50272","50","446","1128","100"
"50273","50","447","903","100"
"50274","50","448","1148","100"
"50275","50","450","985","100"
"50276","50","452","1024","100"
"50277","50","453","1177","100"
"50278","50","454","1085","100"
"50279","50","454","958","101"
"50280","50","457","864","100"
"50281","50","459","938","100"
"50282","50","460","1091","100"
"50283","50","460","1169","100"
"50284","50","461","1096","100"
"50285","50","463","1015","100"
"50286","50","463","1073","100"
"50287","50","465","897","100"
"50288","50","465","1040","100"
"50289","50","468","1102","100"
"50290","50","470","909","100"
"50291","50","473","751","300"
"50292","50","476","626","100"
"50293","50","476","572","100"
"50294","50","478","713","100"
"50295","50","479","441","100"
"50296","50","482","253","100"
"50297","50","485","449","100"
"50298","50","487","326","100"
"50299","50","488","98","100"
"50300","50","489","343","100"
"50301","50","490","533","100"
"50302","50","491","361","100"
"50303","50","494","311","100"
"50304","50","494","376","100"
"50305","50","497","256","100"
"50306","50","498","636","100"
"50307","50","501","996","100"
"50308","50","501","759","100"
"50309","50","503","477","100"
"50310","50","504","602","100"
"50311","50","504","421","100"
"50312","50","504","513","100"
"50313","50","505","444","100"
"50314","50","505","718","100"
"50315","50","508","389","100"
"50316","50","508","242","100"
"50317","50","509","594","100"
"50318","50","512","459","100"
"50319","50","514","30","100"
"50320","50","514","176","100"
"50321","50","514","436","100"
"50322","50","514","496","100"
"50323","50","516","172","100"
"50324","50","516","276","101"
"50325","50","516","27","100"
"50326","50","517","319","100"
"50327","50","518","273","100"
"50328","50","518","518","100"
"50329","50","519","416","100"
"50330","50","520","15","100"
"50331","50","520","119","100"
"50332","50","522","88","100"
"50333","50","525","521","100"
"50334","50","526","891","100"
"50335","50","528","998","100"
"50336","50","528","808","100"
"50337","50","528","412","100"
"50338","50","531","524","100"
"50339","50","533","688","100"
"50340","50","533","1101","100"
"50341","50","535","842","100"
"50342","50","537","678","100"
"50343","50","538","842","100"
"50344","50","538","761","100"
"50345","50","538","831","100"
"50346","50","541","707","100"
"50347","50","542","1069","100"
"50348","50","544","1182","100"
"50349","50","544","1060","101"
"50350","50","544","802","100"
"50351","50","547","1170","100"
"50352","50","547","767","100"
"50353","50","547","1115","100"
"50354","50","549","860","100"
"50355","50","550","719","100"
"50356","50","553","1121","100"
"50357","50","554","982","101"
"50358","50","557","879","100"
"50359","50","559","434","100"
"50360","50","561","191","100"
"50361","50","561","95","100"
"50362","50","563","153","100"
"50363","50","563","416","100"
"50364","50","565","376","100"
"50365","50","566","90","101"
"50366","50","568","218","100"
"50367","50","571","356","100"
"50368","50","571","534","100"
"50369","50","571","896","100"
"50370","50","573","1056","100"
"50371","50","573","913","100"
"50372","50","573","1103","100"
"50373","50","576","995","100"
"50374","50","579","643","100"
"50375","50","579","704","100"
"50376","50","582","822","100"
"50377","50","585","727","100"
"50378","50","586","954","100"
"50379","50","586","680","100"
"50380","50","589","255","100"
"50381","50","591","98","200"
"50382","50","591","281","100"
"50383","50","594","394","100"
"50384","50","596","605","100"
"50385","50","597","435","100"
"50386","50","600","105","100"
"50387","50","601","10","100"
"50388","50","602","200","100"
"50389","50","603","146","100"
"50390","50","603","517","100"
"50391","50","606","170","100"
"50392","50","606","201","100"
"50393","50","609","427","100"
"50394","50","612","585","100"
"50395","50","613","657","100"
"50396","50","615","823","100"
"50397","50","615","749","100"
"50398","50","618","370","100"
"50399","50","620","559","100"
"50400","50","621","119","100"
"50401","50","623","553","100"
"50402","50","624","862","100"
"50403","50","626","781","100"
"50404","50","628","382","300"
"50405","50","628","314","100"
"50406","50","628","629","100"
"50407","50","630","668","100"
"50408","50","630","302","100"
"50409","50","631","348","100"
"50410","50","633","382","100"
"50411","50","634","589","100"
"50412","50","634","502","100"
"50413","50","634","228","100"
"50414","50","635","87","100"
"50415","50","636","442","100"
"50416","50","636","292","100"
"50417","50","637","739","100"
"50418","50","637","959","100"
"50419","50","640","806","101"
"50420","50","643","1160","100"
"50421","50","646","992","100"
"50422","50","649","1090","100"
"50423","50","650","311","100"
"50424","50","650","488","100"
"50425","50","653","371","100"
"50426","50","654","136","100"
"50427","50","657","78","100"
"50428","50","660","282","100"
"50429","50","661","51","100"
"50430","50","662","238","100"
"50431","50","665","13","100"
"50432","50","665","233","100"
"50433","50","665","98","100"
"50434","50","665","233","200"
"50435","50","667","366","100"
"50436","50","668","415","100"
"50437","50","670","291","100"
"50438","50","673","172","100"
"50439","50","675","90","100"
"50440","50","678","188","100"
"50441","50","680","261","100"
"50442","50","680","163","100"
"50443","50","682","236","100"
"50444","50","684","92","100"
"50445","50","687","204","100"
"50446","50","687","165","100"
"50447","50","689","295","101"
"50448","50","692","357","100"
"50449","50","692","318","100"
"50450","50","693","366","100"
"50451","50","693","422","100"
"50452","50","696","533","100"
"50453","50","696","496","100"
"50454","50","696","349","100"
"50455","50","698","447","100"
"50456","50","700","406","100"
"50457","50","700","521","100"
"50458","50","700","462","100"
"50459","50","700","376","100"
"50460","50","702","416","100"
"50461","50","703","315","100"
"50462","50","703","230","100"
"50463","50","703","87","100"
"50464","50","703","211","100"
"50465","50","705","287","100"
"50466","50","705","351","100"
"50467","50","708","454","101"
"50468","50","711","528","100"
"50469","50","711","400","100"
"50470","50","713","67","100"
"50471","50","715","502","100"
"50472","50","715","304","100"
"50473","50","718","347","100"
"50474","50","721","621","100"
"50475","50","722","1041","100"
"50476","50","723","935","100"
"50477","50","726","1095","100"
"50478","50","727","706","100"
"50479","50","727","413","100"
"50480","50","728","152","100"
"50481","50","730","445","100"
"50482","50","732","281","100"
"50483","50","732","201","100"
"50484","50","734","80","100"
"50485","50","734","341","100"
"50486","50","737","143","100"
"50487","50","738","279","100"
"50488","50","740","96","100"
"50489","50","742","532","100"
"50490","50","745","299","100"
"50491","50","748","199","100"
"50492","50","749","362","100"
"50493","50","751","218","100"
"50494","50","754","143","100"
"50495","50","754","381","100"
"50496","50","755","417","100"
"50497","50","756","760","100"
"50498","50","756","962","100"
"50499","50","756","1048","100"
"50500","50","758","885","100"
"50501","50","759","1034","100"
"50502","50","759","1114","100"
"50503","50","761","1032","100"
"50504","50","761","568","100"
"50505","50","763","73","100"
"50506","50","763","456","100"
"50507","50","764","353","100"
"50508","50","766","683","100"
"50509","50","766","1069","100"
"50510","50","768","877","100"
"50511","50","769","494","101"
"50512","50","771","843","100"
"50513","50","772","936","100"
"50514","50","772","901","100"
"50515","50","772","950","100"
"50516","50","772","560","100"
"50517","50","772","866","100"
"50518","50","774","708","100"
"50519","50","776","401","100"
"50520","50","776","673","100"
"50521","50","776","344","100"
"50522","50","777","688","100"
"50523","50","779","1073","100"
"50524","50","780","998","100"
"50525","50","780","634","100"
"50526","50","782","1110","100"
"50527","50","784","1166","100"
"50528","50","784","1081","100"
"50529","50","785","716","100"
"50530","50","785","596","100"
"50531","50","785","178","100"
"50532","50","785","565","100"
"50533","50","787","165","101"
"50534","50","788","124","100"
"50535","50","789","3","100"
"50536","50","789","168","100"
"50537","50","789","382","100"
"50538","50","791","149","100"
"50539","50","793","460","100"
"50540","50","793","185","100"
"50541","50","794","679","100"
"50542","50","796","303","100"
"50543","50","796","752","100"
"50544","50","798","914","100"
"50545","50","799","657","100"
"50546","50","800","214","100"
"50547","50","801","700","100"
"50548","50","801","556","100"
"50549","50","801","777","100"
"50550","50","802","917","100"
"50551","50","804","1008","100"
"50552","50","805","771","100"
"50553","50","806","721","100"
"50554","50","808","347","100"
"50555","50","810","63","100"
"50556","50","811","359","100"
"50557","50","811","634","101"
"50558","50","811","820","100"
"50559","50","811","888","100"
"50560","50","811","751","100"
"50561","50","812","455","100"
"50562","50","813","513","100"
"50563","50","814","639","100"
"50564","50","814","350","100"
"50565","50","815","195","100"
"50566","50","817","662","100"
"50567","50","819","630","100"
"50568","50","820","821","100"
"50569","50","820","945","100"
"50570","50","822","736","100"
"50571","50","823","1199","100"
"50572","50","823","731","100"
"50573","50","825","891","100"
"50574","50","825","858","100"
"50575","50","827","506","100"
"50576","50","829","688","100"
"50577","50","830","579","100"
"50578","50","832","439","101"
"50579","50","832","921","100"
"50580","50","834","505","100"
"50581","50","834","669","100"
"50582","50","836","372","100"
"50583","50","838","95","100"
"50584","50","838","189","100"
"50585","50","839","223","100"
"50586","50","841","692","100"
"50587","50","843","1118","100"
"50588","50","844","926","100"
"50589","50","844","612","100"
"50590","50","845","680","100"
"50591","50","845","614","100"
"50592","50","845","766","100"
"50593","50","845","374","100"
"50594","50","846","552","200"
"50595","50","848","667","100"
"50596","50","849","815","100"
"50597","50","850","648","100"
"50598","50","852","842","100"
"50599","50","852","982","100"
"50600","50","852","732","100"
