08d4c0218e947d717d1da3aeb813e415e294eaf3be56713e07391f89647b87f9,3421041e96f8753fbdcc0e8c67e42812cc6cdea2ea6f3acfaf608fc1429c8217,04baea37e3d434f3ad4a7447a9d67e2a7451bf3a8317ce0db97ef2e9f2b41ea9,a83c6d73cce0489b4982799137b791482e6def07750def27e36fad84c5c5fb75,7da228db62d3e06148f5d51e24c1d56ad6238dd4bdcafce80551b4b64966bd73,4cc1173b203df3988b78fd81f4e5fb830af51f3fc7138d60bbd04afb95c60ed1,e8cea818fb5093896fef434f42ed4027784d7ab5adbf5fb3bbe9aa325899438b,30537b65e6719dde7657a0ab7fa574701e05fd6a621c87a9d9010c6f9c9b8ee0,0829a4379ca402895e24616ec0957df3e28cc0a2f2a71e967d7cfaeea9252dbd,660866dfb0dccb9448a4f7386bf4b4b7d16be9282010ffac94d39de0ef21bbd6,87bd438d6f1c59b13f0a26f6646c8fcfafa8c74e26b9f1247d811a1882311644
"","1","6","0","0","0","90002","110","1","1","1900020052"
"","","32","","","","90002","5","","0","1900020053"
"","","32","","","","90002","9","","0","1900020054"
"","-3000","33","0","","","90002","0","0","0","1900020055"
"","1","3","","0","","90002","105811","","treasure_peko","1900020056"
"","1","3","","0","","90002","105911","","treasure_kokkoro","1900020057"
"","1","3","","0","","90002","106011","","treasure_kyaru","1900020058"
"","1","3","","0","","90002","106411","","treasure_shefy","1900020059"
"","0","3","","0","","90002","118511","","treasure_karin_normal","1900020060"
"","0","3","","0","","90002","900","","treasure_karin_normal","1900020061"
"","","32","","","","90002","6","","1","1900020062"
"","","32","","","","90002","8","","1","1900020063"
"","","93","","","","90002","0.4","","0","1900020064"
"","0","140","","","","90002","7","","0","1900020065"
"","","93","","","","90002","3.9","","0","1900020066"
"","1","113","0","0.1","0","90002","2","1","","1900020067"
"","","93","","","","90002","0.2","","0","1900020068"
"","","32","","","","90002","3","","1","1900020069"
"","","93","","","","90002","0.2","","0","1900020070"
"","","32","","","","90002","0","","0","1900020071"
"","","32","","","","90002","6","","0","1900020072"
"","","32","","","","90002","8","","0","1900020073"
"","1","6","0","0","0","90002","105811","1","1","1900020074"
"","1","6","0","0","0","90002","105911","1","1","1900020075"
"","1","6","0","0","0","90002","106011","1","1","1900020076"
"","1","6","0","0","0","90002","106411","1","1","1900020077"
"","1","6","0","0","0","90002","118511","1","1","1900020078"
"","1","6","0","0","0","90002","900","1","1","1900020079"
"","","93","","","","90002","0.1","","0","1900020080"
"empty","62","1","-34","1","0","90003","1","0","105811","1900030001"
"empty","66","1","-34","1","0","90003","1","0","105911","1900030002"
"empty","64","1","-34","1","0","90003","1","0","106011","1900030003"
"empty","64","1","-34","1","0","90003","1","0","106411","1900030004"
"empty","52","1","-34","1","0","90003","1","0","118511","1900030005"
"empty","54","5","-34","1","0","90003","900000","0","900","1900030006"
"idle","58","5","-266","0.4","1","90003","100","-1085","100","1900030007"
"idle","56","5","-266","0.4","1","90003","110","-1085","110","1900030008"
"","0","31","1","0","","90003","900000","0","0","1900030009"
"","0","31","1","0","","90003","900001","0","1","1900030010"
"","0","31","1","0","","90003","900002","0","2","1900030011"
"","0","31","1","0","","90003","900003","0","3","1900030012"
"","-1085","31","1","0","","90003","900004","-266","4","1900030013"
"","0","31","1","0","","90003","900005","0","5","1900030014"
"","0","31","1","0","","90003","900007","0","6","1900030015"
"","0","31","1","0","","90003","900008","0","8","1900030016"
"","0","31","1","0","","90003","900009","-34","9","1900030017"
"","","91","","","","90003","0","","0","1900030018"
"","","32","","","","90003","1","","1","1900030019"
"","","93","","","","90003","0.7","","0","1900030020"
"","","32","","","","90003","0","","1","1900030021"
"","","32","","","","90003","9","","1","1900030022"
"","1","3","","0","","90003","118511","","checkpoint_karin_idle","1900030023"
"","0.5","29","10","0","1","90003","1","0","0","1900030024"
"","0","23","","","","90003","se_caravan","","se_caravan_goal_amb","1900030025"
"","","93","","","","90003","0.9","","0","1900030026"
"","0","23","","","","90003","se_caravan","","se_caravan_goal_onigiri","1900030027"
"","","93","","","","90003","0.5","","0","1900030028"
"","0","3","1","0","0","90003","100","idle","run_checkpoint","1900030029"
"","0","3","1","0","0","90003","110","idle","run_checkpoint","1900030030"
"","","32","","","","90003","4","","1","1900030031"
"","-266","2","11","","","90003","100","2.5","67","1900030032"
"","-266","2","11","","","90003","110","2.5","67","1900030033"
"","-266","33","11","","","90003","4","2.5","67","1900030034"
"","","93","","","","90003","2","","0","1900030035"
"","0","23","","","","90003","se_caravan","","se_caravan_goal_chara_appear","1900030036"
"","0","3","1","0","0","90003","105811","checkpoint_peko_loop","checkpoint_peko_in","1900030037"
"","0","3","1","0","0","90003","105911","checkpoint_kokkoro_loop","checkpoint_kokkoro_in","1900030038"
"","0","3","1","0","0","90003","106011","checkpoint_kyaru_loop","checkpoint_kyaru_in","1900030039"
"","0","3","1","0","0","90003","106411","checkpoint_shefy_loop","checkpoint_shefy_in","1900030040"
"","0","140","","","","90003","6","","0","1900030041"
"","","93","","","","90003","1.6","","0","1900030042"
"","","32","","","","90003","5","","1","1900030043"
"","1","3","","0.2","","90003","118511","","checkpoint_karin_clap","1900030044"
"","","93","","","","90003","3","","0","1900030045"
"","0.5","29","","","","90003","0","","0","1900030046"
"","","113","","","","90003","1","","","1900030047"
"","","93","","","","90003","0.3","","0","1900030048"
"","","32","","","","90003","2","","1","1900030049"
"","","93","","","","90003","0.4","","0","1900030050"
"","1","6","0","0","0","90003","100","1","1","1900030051"
"","1","6","0","0","0","90003","110","1","1","1900030052"
"","","32","","","","90003","5","","0","1900030053"
"","","32","","","","90003","9","","0","1900030054"
"","-3000","33","0","","","90003","0","0","0","1900030055"
"","1","3","","0","","90003","105811","","treasure_peko","1900030056"
"","1","3","","0","","90003","105911","","treasure_kokkoro","1900030057"
"","1","3","","0","","90003","106011","","treasure_kyaru","1900030058"
"","1","3","","0","","90003","106411","","treasure_shefy","1900030059"
"","0","3","","0","","90003","118511","","treasure_karin_rare","1900030060"
"","0","3","","0","","90003","900","","treasure_karin_rare","1900030061"
"","","32","","","","90003","6","","1","1900030062"
"","","32","","","","90003","8","","1","1900030063"
"","","93","","","","90003","0.4","","0","1900030064"
"","0","140","","","","90003","7","","0","1900030065"
"","","93","","","","90003","2.2","","0","1900030066"
"","0","21","","","","90003","vo_caravan","0","vo_caravan_118501_appraise_001","1900030067"
"","","93","","","","90003","2.7","","0","1900030068"
"","1","113","0","0.1","0","90003","2","1","","1900030069"
"","","93","","","","90003","0.2","","0","1900030070"
"","","32","","","","90003","3","","1","1900030071"
"","","93","","","","90003","0.2","","0","1900030072"
"","","32","","","","90003","0","","0","1900030073"
"","","32","","","","90003","6","","0","1900030074"
"","","32","","","","90003","8","","0","1900030075"
"","1","6","0","0","0","90003","105811","1","1","1900030076"
"","1","6","0","0","0","90003","105911","1","1","1900030077"
"","1","6","0","0","0","90003","106011","1","1","1900030078"
"","1","6","0","0","0","90003","106411","1","1","1900030079"
"","1","6","0","0","0","90003","118511","1","1","1900030080"
"","1","6","0","0","0","90003","900","1","1","1900030081"
"","","93","","","","90003","0.1","","0","1900030082"
"empty","62","1","-34","1","0","91101","1","0","105811","1911010001"
"empty","66","1","-34","1","0","91101","1","0","105911","1911010002"
"empty","64","1","-34","1","0","91101","1","0","106011","1911010003"
"empty","65","1","-34","1","0","91101","1","0","106411","1911010004"
"empty","52","1","-34","1","0","91101","1","0","118511","1911010005"
"idle","58","5","-266","0.4","1","91101","100","-1085","100","1911010006"
"idle","56","5","-266","0.4","1","91101","110","-1085","110","1911010007"
"","-300","31","1","0","","91101","911000","0","0","1911010008"
"","0","31","1","0","","91101","900001","0","1","1911010009"
"","0","31","1","0","","91101","900002","0","2","1911010010"
"","-1085","31","1","0","","91101","900004","-266","4","1911010011"
"","0","31","1","0","","91101","900005","0","5","1911010012"
"","0","31","1","0","","91101","900009","-34","9","1911010013"
"","","91","","","","91101","0","","0","1911010014"
"","","32","","","","91101","1","","1","1911010015"
"","","93","","","","91101","0.7","","0","1911010016"
"","","32","","","","91101","0","","1","1911010017"
"","","32","","","","91101","9","","1","1911010018"
"","1","3","","0","","91101","118511","","checkpoint_karin_idle","1911010019"
"","","26","","","","91101","0.5","","","1911010020"
"","0","23","","","","91101","se_caravan","","se_caravan_goal_amb_gehena","1911010021"
"","","93","","","","91101","0.9","","0","1911010022"
"","0","23","","","","91101","se_caravan","","se_caravan_goal_onigiri","1911010023"
"","","93","","","","91101","0.5","","0","1911010024"
"","0","3","1","0","0","91101","100","idle","run_checkpoint","1911010025"
"","0","3","1","0","0","91101","110","idle","run_checkpoint","1911010026"
"","","32","","","","91101","4","","1","1911010027"
"","-276","2","11","","","91101","100","2.5","67","1911010028"
"","-276","2","11","","","91101","110","2.5","67","1911010029"
"","-276","33","11","","","91101","4","2.5","67","1911010030"
"","","93","","","","91101","2","","0","1911010031"
"","0","23","","","","91101","se_caravan","","se_caravan_goal_chara_appear","1911010032"
"","0","3","1","0","0","91101","105811","checkpoint_peko_loop","checkpoint_peko_in","1911010033"
"","0","3","1","0","0","91101","105911","checkpoint_kokkoro_loop","checkpoint_kokkoro_in","1911010034"
"","0","3","1","0","0","91101","106011","checkpoint_kyaru_loop","checkpoint_kyaru_in","1911010035"
"","0","3","1","0","0","91101","106411","checkpoint_shefy_loop","checkpoint_shefy_in","1911010036"
"","0","140","","","","91101","6","","0","1911010037"
"","","93","","","","91101","1.6","","0","1911010038"
"","","32","","","","91101","5","","1","1911010039"
"","1","3","","0.2","","91101","118511","","checkpoint_karin_clap","1911010040"
"","","93","","","","91101","3","","0","1911010041"
"","","101","","","","91101","1911010043","","","1911010042"
"","","25","","","","91101","bgm_MC103","","bgm_MC103","1911010043"
"","","32","","","","91101","4","","0","1911010044"
"","","113","","","","91101","1","","","1911010045"
"","","93","","","","91101","0.3","","0","1911010046"
"","","32","","","","91101","2","","1","1911010047"
"","","93","","","","91101","0.4","","0","1911010048"
"","1","6","0","0","0","91101","100","1","1","1911010049"
"","1","6","0","0","0","91101","110","1","1","1911010050"
"","","32","","","","91101","0","","0","1911010051"
"","","32","","","","91101","5","","0","1911010052"
"","","32","","","","91101","9","","0","1911010053"
"","1","6","0","0","0","91101","105811","1","1","1911010054"
"","1","6","0","0","0","91101","105911","1","1","1911010055"
"","1","6","0","0","0","91101","106011","1","1","1911010056"
"","1","6","0","0","0","91101","106411","1","1","1911010057"
"","1","6","0","0","0","91101","118511","1","1","1911010058"
"","","91","","","","91101","0","","","1911010059"
"empty","62","1","-34","1","0","91102","1","0","105811","1911020001"
"empty","66","1","-34","1","0","91102","1","0","105911","1911020002"
"empty","64","1","-34","1","0","91102","1","0","106011","1911020003"
"empty","64","1","-34","1","0","91102","1","0","106411","1911020004"
"empty","52","1","-34","1","0","91102","1","0","118511","1911020005"
"empty","54","5","-34","1","0","91102","900000","0","900000","1911020006"
"","1","6","1","0","0","91102","105811","1","1","1911020007"
"","1","6","1","0","0","91102","105911","1","1","1911020008"
"","1","6","1","0","0","91102","106011","1","1","1911020009"
"","1","6","1","0","0","91102","106411","1","1","1911020010"
"","1","6","1","0","0","91102","118511","1","1","1911020011"
"","-34","2","1","0","0","91102","105811","0","0","1911020012"
"","-34","2","1","0","0","91102","105911","0","0","1911020013"
"","-34","2","1","0","0","91102","106011","0","0","1911020014"
"","-34","2","1","0","0","91102","106411","0","0","1911020015"
"","-300","31","1","1","","91102","911001","0","911001","1911020016"
"","0","31","1","0","","91102","900002","0","900002","1911020017"
"","0","31","1","0","","91102","900003","0","900003","1911020018"
"","0","31","1","0","","91102","900006","0","900006","1911020019"
"","0","31","1","0","","91102","900008","0","900008","1911020020"
"","","91","","","","91102","0","","0","1911020021"
"","1","3","","0","","91102","105811","","treasure_peko","1911020022"
"","1","3","","0","","91102","105911","","treasure_kokkoro","1911020023"
"","1","3","","0","","91102","106011","","treasure_kyaru","1911020024"
"","1","3","","0","","91102","106411","","treasure_shefy","1911020025"
"","0","3","","0","","91102","118511","","treasure_karin_normal","1911020026"
"","0","3","","0","","91102","900000","","treasure_karin_normal","1911020027"
"","","32","","","","91102","900006","","1","1911020028"
"","","32","","","","91102","900008","","1","1911020029"
"","","93","","","","91102","0.4","","0","1911020030"
"","0","140","","","","91102","7","","0","1911020031"
"","","93","","","","91102","3.9","","0","1911020032"
"","","101","","","","91102","1911020035","","","1911020033"
"","","32","","","","91102","900006","","0","1911020034"
"","1","113","0","0.1","0","91102","2","1","","1911020035"
"","","93","","","","91102","0.2","","0","1911020036"
"","","32","","","","91102","900003","","1","1911020037"
"","","93","","","","91102","0.2","","0","1911020038"
"","","32","","","","91102","911001","","0","1911020039"
"","","32","","","","91102","900006","","0","1911020040"
"","1","6","0","0","0","91102","105811","1","1","1911020041"
"","1","6","0","0","0","91102","105911","1","1","1911020042"
"","1","6","0","0","0","91102","106011","1","1","1911020043"
"","1","6","0","0","0","91102","106411","1","1","1911020044"
"","1","6","0","0","0","91102","118511","1","1","1911020045"
"","1","6","0","0","0","91102","900000","1","1","1911020046"
"","","93","","","","91102","0.1","","0","1911020047"
"empty","62","1","-34","1","0","91103","1","0","105811","1911030001"
"empty","66","1","-34","1","0","91103","1","0","105911","1911030002"
"empty","64","1","-34","1","0","91103","1","0","106011","1911030003"
"empty","64","1","-34","1","0","91103","1","0","106411","1911030004"
"empty","52","1","-34","1","0","91103","1","0","118511","1911030005"
"empty","54","5","-34","1","0","91103","900000","0","900000","1911030006"
"","1","6","1","0","0","91103","105811","1","1","1911030007"
"","1","6","1","0","0","91103","105911","1","1","1911030008"
"","1","6","1","0","0","91103","106011","1","1","1911030009"
"","1","6","1","0","0","91103","106411","1","1","1911030010"
"","1","6","1","0","0","91103","118511","1","1","1911030011"
"","-34","2","1","0","0","91103","105811","0","0","1911030012"
"","-34","2","1","0","0","91103","105911","0","0","1911030013"
"","-34","2","1","0","0","91103","106011","0","0","1911030014"
"","-34","2","1","0","0","91103","106411","0","0","1911030015"
"","-300","31","1","1","","91103","911001","0","911001","1911030016"
"","0","31","1","0","","91103","900002","0","900002","1911030017"
"","0","31","1","0","","91103","900003","0","900003","1911030018"
"","0","31","1","0","","91103","900007","0","900007","1911030019"
"","0","31","1","0","","91103","900008","0","900008","1911030020"
"","","91","","","","91103","0","","0","1911030021"
"","1","3","","0","","91103","105811","","treasure_peko","1911030022"
"","1","3","","0","","91103","105911","","treasure_kokkoro","1911030023"
"","1","3","","0","","91103","106011","","treasure_kyaru","1911030024"
"","1","3","","0","","91103","106411","","treasure_shefy","1911030025"
"","0","3","","0","","91103","118511","","treasure_karin_rare","1911030026"
"","0","3","","0","","91103","900000","","treasure_karin_rare","1911030027"
"","","32","","","","91103","900007","","1","1911030028"
"","","32","","","","91103","900008","","1","1911030029"
"","","93","","","","91103","0.4","","0","1911030030"
"","0","140","","","","91103","7","","0","1911030031"
"","","93","","","","91103","2.2","","0","1911030032"
"","0","21","","","","91103","vo_caravan","0","vo_caravan_118501_appraise_001","1911030033"
"","","93","","","","91103","2.7","","0","1911030034"
"","","101","","","","91103","1911030037","","","1911030035"
"","","32","","","","91103","900007","","0","1911030036"
"","1","113","0","0.1","0","91103","2","1","","1911030037"
"","","93","","","","91103","0.2","","0","1911030038"
"","","32","","","","91103","900003","","1","1911030039"
"","","93","","","","91103","0.2","","0","1911030040"
"","","32","","","","91103","911001","","0","1911030041"
"","","32","","","","91103","900007","","0","1911030042"
"","","32","","","","91103","900008","","0","1911030043"
"","1","6","0","0","0","91103","105811","1","1","1911030044"
"","1","6","0","0","0","91103","105911","1","1","1911030045"
"","1","6","0","0","0","91103","106011","1","1","1911030046"
"","1","6","0","0","0","91103","106411","1","1","1911030047"
"","1","6","0","0","0","91103","118511","1","1","1911030048"
"","1","6","0","0","0","91103","900000","1","1","1911030049"
"","","93","","","","91103","0.1","","0","1911030050"
"empty","62","1","-34","1","0","91201","1","0","105811","1912010001"
"empty","66","1","-34","1","0","91201","1","0","105911","1912010002"
"empty","64","1","-34","1","0","91201","1","0","106011","1912010003"
"empty","65","1","-34","1","0","91201","1","0","106411","1912010004"
"idle","58","5","-266","0.4","1","91201","100","-1085","100","1912010005"
"idle","56","5","-266","0.4","1","91201","110","-1085","110","1912010006"
"empty","52","1","-34","1","0","91201","1","0","118511","1912010007"
"empty","62","5","-300","0.64","0","91201","14","-800","11","1912010008"
"empty","64","5","-300","0.64","0","91201","15","-1120","12","1912010009"
"empty","66","5","-320","0.64","0","91201","16","-970","13","1912010010"
"empty","58","5","-250","0.75","1","91201","200","-1120","200","1912010011"
"","-300","31","1","0","","91201","911000","0","0","1912010012"
"","0","31","1","0","","91201","900001","0","10","1912010013"
"","0","31","1","0","","91201","900002","0","11","1912010014"
"","-1085","31","1","0","","91201","900004","-266","12","1912010015"
"","0","31","1","0","","91201","900005","0","13","1912010016"
"","-600","31","1","0","","91201","900011","0","18","1912010017"
"","0","31","1","0","","91201","900009","-34","17","1912010018"
"","0","31","1","0","","91201","912001","0","912001","1912010019"
"","","91","","","","91201","0","","0","1912010020"
"","","32","","","","91201","10","","1","1912010021"
"","","93","","","","91201","0.7","","0","1912010022"
"","","32","","","","91201","0","","1","1912010023"
"","","32","","","","91201","17","","1","1912010024"
"","1","3","","0","","91201","118511","","checkpoint_karin_idle","1912010025"
"","","26","","","","91201","0.5","","","1912010026"
"","0","23","","","","91201","se_caravan","","se_caravan_goal_amb_gehena","1912010027"
"","0","23","","","","91201","se_caravan","","se_caravan_goal_onigiri","1912010028"
"","","93","","","","91201","0.5","","0","1912010029"
"","0","3","1","0","0","91201","100","idle","run_checkpoint","1912010030"
"","0","3","1","0","0","91201","110","idle","run_checkpoint","1912010031"
"","","32","","","","91201","12","","1","1912010032"
"","-276","2","11","","","91201","100","2.5","67","1912010033"
"","-276","2","11","","","91201","110","2.5","67","1912010034"
"","-276","33","11","","","91201","12","2.5","67","1912010035"
"","","93","","","","91201","2","","0","1912010036"
"","0","23","","","","91201","se_caravan","","se_caravan_goal_chara_appear","1912010037"
"","0","3","1","0","0","91201","105811","checkpoint_peko_loop","checkpoint_peko_in","1912010038"
"","0","3","1","0","0","91201","105911","checkpoint_kokkoro_loop","checkpoint_kokkoro_in","1912010039"
"","0","3","1","0","0","91201","106011","checkpoint_kyaru_loop","checkpoint_kyaru_in","1912010040"
"","0","3","1","0","0","91201","106411","checkpoint_shefy_loop","checkpoint_shefy_in","1912010041"
"","0","140","","","","91201","6","","0","1912010042"
"","","93","","","","91201","1.6","","0","1912010043"
"","","32","","","","91201","13","","1","1912010044"
"","1","3","","0.2","","91201","118511","","checkpoint_karin_clap","1912010045"
"","","93","","","","91201","2.6","","0","1912010046"
"","0","33","3","","","91201","11","1","-600","1912010047"
"","1","121","1","3","","91201","600","1","0","1912010048"
"","0","23","","","","91201","se_caravan","","se_caravan_goal_bandy_appear","1912010049"
"","0","3","","","","91201","11","","run_gakkari","1912010050"
"","0","3","","","","91201","12","","run_gakkari","1912010051"
"","0","3","","","","91201","13","","run_gakkari","1912010052"
"","0","3","1","","0.1","91201","200","idle","run_gakkari","1912010053"
"","","32","","","","91201","912001","","1","1912010054"
"","","93","","","","91201","0.4","","0","1912010055"
"","1","3","","0.1","","91201","105811","","checkpoint_peko_loop_r","1912010056"
"","1","3","","0.1","","91201","105911","","checkpoint_kokkoro_loop_r","1912010057"
"","1","3","","0.1","","91201","106011","","checkpoint_kyaru_loop_r","1912010058"
"","1","3","","0.1","","91201","106411","","checkpoint_shefy_loop_r","1912010059"
"","0","140","","","","91201","61","","0","1912010060"
"","","93","","","","91201","0.1","","0","1912010061"
"","","32","","","","91201","18","","1","1912010062"
"","","93","","","","91201","3.7","","0","1912010063"
"","","101","","","","91201","1912010065","","","1912010064"
"","","25","","","","91201","bgm_MC103","","bgm_MC103","1912010065"
"","","32","","","","91201","12","","0","1912010066"
"","","32","","","","91201","912001","","0","1912010067"
"","","113","","","","91201","1","","","1912010068"
"","","93","","","","91201","0.3","","0","1912010069"
"","","32","","","","91201","11","","1","1912010070"
"","","93","","","","91201","0.4","","0","1912010071"
"","","32","","","","91201","0","","0","1912010072"
"","","32","","","","91201","13","","0","1912010073"
"","","32","","","","91201","18","","0","1912010074"
"","","32","","","","91201","17","","0","1912010075"
"","1","6","0","0","0","91201","105811","1","1","1912010076"
"","1","6","0","0","0","91201","105911","1","1","1912010077"
"","1","6","0","0","0","91201","106011","1","1","1912010078"
"","1","6","0","0","0","91201","106411","1","1","1912010079"
"","1","6","0","0","0","91201","100","1","1","1912010080"
"","1","6","0","0","0","91201","110","1","1","1912010081"
"","1","6","0","0","0","91201","118511","1","1","1912010082"
"","1","6","0","0","0","91201","11","1","1","1912010083"
"","1","6","0","0","0","91201","12","1","1","1912010084"
"","1","6","0","0","0","91201","13","1","1","1912010085"
"","1","6","0","0","0","91201","200","1","1","1912010086"
"","1","121","0","3","","91201","0","1","0","1912010087"
"","0","33","0","","","91201","11","0","0","1912010088"
"","","91","","","","91201","0","","","1912010089"
"empty","62","1","-50","1","0","91301","1","-1250","105811","1913010001"
"empty","66","1","-70","1","0","91301","1","-1390","105911","1913010002"
"empty","64","1","-50","1","0","91301","1","-1520","106011","1913010003"
"empty","64","1","-70","1","0","91301","1","-1660","106411","1913010004"
"idle","58","5","-266","0.4","1","91301","100","-1085","100","1913010005"
"idle","56","5","-266","0.4","1","91301","110","-1085","110","1913010006"
"empty","64","5","-330","0.64","0","91301","14","285","11","1913010007"
"empty","66","5","-330","0.64","0","91301","15","570","12","1913010008"
"empty","62","5","-300","0.64","0","91301","16","425","13","1913010009"
"empty","58","5","-250","0.75","0","91301","200","570","200","1913010010"
"","-300","31","1","0","","91301","911000","0","0","1913010011"
"","0","31","1","0","","91301","900001","0","10","1913010012"
"","0","31","1","0","","91301","900002","0","11","1913010013"
"","430","31","1","0","","91301","912000","0","912000","1913010014"
"","-1250","31","1","0","","91301","912002","-50","20021","1913010015"
"","-1390","31","1","0","","91301","912002","-70","20022","1913010016"
"","-1520","31","1","0","","91301","912002","-50","20023","1913010017"
"","-1660","31","1","0","","91301","912002","-70","20024","1913010018"
"","0","31","1","0","","91301","900012","0","19","1913010019"
"","","91","","","","91301","0","","0","1913010020"
"","","32","","","","91301","10","","1","1913010021"
"","","93","","","","91301","0.7","","0","1913010022"
"","","32","","","","91301","0","","1","1913010023"
"","1","3","","","","91301","11","","doya_wait","1913010024"
"","1","3","","","","91301","12","","doya_wait","1913010025"
"","1","3","","","","91301","13","","doya_wait","1913010026"
"","1","3","","","","91301","200","","idle","1913010027"
"","","32","","","","91301","912000","","1","1913010028"
"","","26","","","","91301","0.5","","","1913010029"
"","0","23","","","","91301","se_caravan","","se_caravan_goal_amb_gehena","1913010030"
"","0","23","","","","91301","se_caravan","","se_caravan_goal_onigiri_bishoku_appear","1913010031"
"","1","3","","","","91301","105811","","run","1913010032"
"","1","3","","","","91301","105911","","run","1913010033"
"","1","3","","","","91301","106011","","run","1913010034"
"","1","3","","","","91301","106411","","run","1913010035"
"","0","3","1","0","0","91301","100","idle","run_checkpoint","1913010036"
"","0","3","1","0","0","91301","110","idle","run_checkpoint","1913010037"
"","-50","2","11","","","91301","105811","2.5","-150","1913010038"
"","-70","2","11","","","91301","105911","2.5","-290","1913010039"
"","-50","2","11","","","91301","106011","2.5","-420","1913010040"
"","-70","2","11","","","91301","106411","2.5","-560","1913010041"
"","","32","","","","91301","20021","","1","1913010042"
"","","32","","","","91301","20022","","1","1913010043"
"","","32","","","","91301","20023","","1","1913010044"
"","","32","","","","91301","20024","","1","1913010045"
"","-50","33","11","","","91301","20021","2.5","-150","1913010046"
"","-70","33","11","","","91301","20022","2.5","-290","1913010047"
"","-50","33","11","","","91301","20023","2.5","-420","1913010048"
"","-70","33","11","","","91301","20024","2.5","-560","1913010049"
"","-276","2","11","","","91301","100","2.5","-100","1913010050"
"","-276","2","11","","","91301","110","2.5","-100","1913010051"
"","","93","","","","91301","2.1","","0","1913010052"
"","0","140","","","","91301","62","","0","1913010053"
"","","32","","","","91301","19","","1","1913010054"
"","","93","","","","91301","0.4","","0","1913010055"
"","0","3","","0.3","","91301","105811","","gakkari","1913010056"
"","0","3","","0.3","","91301","105911","","gakkari","1913010057"
"","0","3","","0.3","","91301","106011","","gakkari","1913010058"
"","0","3","","0.3","","91301","106411","","gakkari","1913010059"
"","","93","","","","91301","0.9","","0","1913010060"
"","0","3","1","0.1","","91301","11","doya_loop","doya_loop_in","1913010061"
"","0","3","1","0.1","","91301","12","doya_loop","doya_loop_in","1913010062"
"","0","3","1","0.1","","91301","13","doya_loop","doya_loop_in","1913010063"
"","","93","","","","91301","2.9","","0","1913010064"
"","","101","","","","91301","1913010066","","","1913010065"
"","","25","","","","91301","bgm_MC103","","bgm_MC103","1913010066"
"","","32","","","","91301","20021","","0","1913010067"
"","","32","","","","91301","20022","","0","1913010068"
"","","32","","","","91301","20023","","0","1913010069"
"","","32","","","","91301","20024","","0","1913010070"
"","","113","","","","91301","1","","","1913010071"
"","","93","","","","91301","0.3","","0","1913010072"
"","","32","","","","91301","11","","1","1913010073"
"","","93","","","","91301","0.4","","0","1913010074"
"","","32","","","","91301","19","","0","1913010075"
"","","32","","","","91301","0","","0","1913010076"
"","","32","","","","91301","912000","","0","1913010077"
"","1","6","0","0","0","91301","105811","1","1","1913010078"
"","1","6","0","0","0","91301","105911","1","1","1913010079"
"","1","6","0","0","0","91301","106011","1","1","1913010080"
"","1","6","0","0","0","91301","106411","1","1","1913010081"
"","1","6","0","0","0","91301","100","1","1","1913010082"
"","1","6","0","0","0","91301","110","1","1","1913010083"
"","1","6","0","0","0","91301","11","1","1","1913010084"
"","1","6","0","0","0","91301","12","1","1","1913010085"
"","1","6","0","0","0","91301","13","1","1","1913010086"
"","1","6","0","0","0","91301","200","1","1","1913010087"
"","","91","","","","91301","0","","","1913010088"
