d64b5c5f7709589861ff8ee2f7c0bdc3187adba49e3c840c8112abb75528c3be,8845d950e75955136c21fd1d8a48adc771c27d587429d16adf02a2f5abad9b72,f06cc0356eb36bdadef49bf01889764d3d22d646d82bbd534b74f0efa708e0aa,d03570412827bc079025b479ee3c3368c5def01b656b26f1db19b5b380ef5b12,3860e8b8dd2591b7b91101fc41a011841156d6a7ce15a205fcd591fa10762a53
"50091","50","397","100","175"
"50092","50","165","100","176"
"50093","50","402","100","176"
"50094","50","658","100","178"
"50095","50","355","100","180"
"50096","50","36","101","180"
"50097","50","383","100","183"
"50098","50","154","100","185"
"50099","50","51","100","186"
"50100","50","289","100","186"
"50101","50","736","100","187"
"50102","50","1046","100","188"
"50103","50","643","100","190"
"50104","50","699","100","190"
"50105","50","1065","100","192"
"50106","50","880","100","195"
"50107","50","802","200","195"
"50108","50","567","100","196"
"50109","50","518","100","197"
"50110","50","813","100","198"
"50111","50","583","100","200"
"50112","50","170","100","202"
"50113","50","318","100","202"
"50114","50","217","100","204"
"50115","50","325","100","204"
"50116","50","44","100","205"
"50117","50","223","100","206"
"50118","50","492","101","207"
"50119","50","254","100","208"
"50120","50","134","100","208"
"50121","50","475","100","209"
"50122","50","603","100","209"
"50123","50","789","100","211"
"50124","50","447","100","211"
"50125","50","411","100","214"
"50126","50","567","100","215"
"50127","50","866","100","218"
"50128","50","578","100","221"
"50129","50","147","100","224"
"50130","50","366","101","225"
"50131","50","243","100","227"
"50132","50","441","100","227"
"50133","50","576","100","228"
"50134","50","471","100","228"
"50135","50","23","100","231"
"50136","50","349","100","232"
"50137","50","464","100","234"
"50138","50","40","100","234"
"50139","50","286","100","235"
"50140","50","188","100","237"
"50141","50","290","100","239"
"50142","50","37","100","239"
"50143","50","181","100","240"
"50144","50","626","101","243"
"50145","50","537","100","244"
"50146","50","348","100","244"
"50147","50","837","100","246"
"50148","50","1127","100","249"
"50149","50","1054","100","251"
"50150","50","887","100","254"
"50151","50","1164","100","255"
"50152","50","882","100","258"
"50153","50","778","100","258"
"50154","50","491","100","259"
"50155","50","226","100","262"
"50156","50","707","100","263"
"50157","50","911","100","265"
"50158","50","416","101","266"
"50159","50","503","100","269"
"50160","50","156","100","271"
"50161","50","101","100","273"
"50162","50","300","100","276"
"50163","50","144","100","276"
"50164","50","506","100","276"
"50165","50","709","100","276"
"50166","50","1031","100","279"
"50167","50","1142","100","281"
"50168","50","767","100","283"
"50169","50","314","100","286"
"50170","50","647","100","289"
"50171","50","506","100","291"
"50172","50","998","100","294"
"50173","50","1132","100","296"
"50174","50","1178","101","298"
"50175","50","970","100","300"
"50176","50","1195","100","301"
"50177","50","945","100","303"
"50178","50","637","100","305"
"50179","50","544","100","307"
"50180","50","754","100","307"
"50181","50","1033","100","307"
"50182","50","734","100","310"
"50183","50","1188","100","310"
"50184","50","900","100","313"
"50185","50","533","100","314"
"50186","50","912","100","315"
"50187","50","1084","100","316"
"50188","50","688","200","316"
"50189","50","290","100","317"
"50190","50","393","100","319"
"50191","50","847","100","322"
"50192","50","520","100","325"
"50193","50","850","100","325"
"50194","50","813","300","325"
"50195","50","1104","100","325"
"50196","50","821","100","326"
"50197","50","1027","100","326"
"50198","50","660","100","328"
"50199","50","498","100","329"
"50200","50","702","100","330"
"50201","50","1083","100","331"
"50202","50","717","100","332"
"50203","50","330","100","335"
"50204","50","454","100","335"
"50205","50","44","100","336"
"50206","50","171","100","339"
"50207","50","503","100","339"
"50208","50","123","100","341"
"50209","50","535","100","341"
"50210","50","87","100","343"
"50211","50","265","100","343"
"50212","50","87","100","346"
"50213","50","376","100","349"
"50214","50","306","100","350"
"50215","50","623","100","352"
"50216","50","302","101","354"
"50217","50","208","100","357"
"50218","50","694","100","360"
"50219","50","503","100","363"
"50220","50","776","100","363"
"50221","50","326","100","364"
"50222","50","267","100","366"
"50223","50","472","100","366"
"50224","50","690","100","367"
"50225","50","436","100","367"
"50226","50","296","100","370"
"50227","50","145","100","373"
"50228","50","308","100","373"
"50229","50","621","100","373"
"50230","50","1034","100","373"
"50231","50","730","101","374"
"50232","50","279","100","375"
"50233","50","579","100","378"
"50234","50","962","100","381"
"50235","50","1091","100","382"
"50236","50","950","100","382"
"50237","50","1125","100","382"
"50238","50","892","100","384"
"50239","50","703","100","387"
"50240","50","375","100","388"
"50241","50","275","100","390"
"50242","50","322","100","392"
"50243","50","111","100","393"
"50244","50","480","100","396"
"50245","50","68","100","399"
"50246","50","302","100","402"
"50247","50","70","100","405"
"50248","50","194","100","405"
"50249","50","466","100","407"
"50250","50","152","100","410"
"50251","50","44","100","411"
"50252","50","255","100","413"
"50253","50","375","100","415"
"50254","50","669","100","417"
"50255","50","629","100","420"
"50256","50","552","100","423"
"50257","50","751","100","423"
"50258","50","894","100","423"
"50259","50","700","100","426"
"50260","50","574","101","429"
"50261","50","896","100","432"
"50262","50","740","100","432"
"50263","50","300","100","434"
"50264","50","584","100","437"
"50265","50","889","100","440"
"50266","50","463","100","440"
"50267","50","660","100","440"
"50268","50","794","100","441"
"50269","50","867","100","443"
"50270","50","966","100","443"
"50271","50","1074","100","446"
"50272","50","1128","100","446"
"50273","50","903","100","447"
"50274","50","1148","100","448"
"50275","50","985","100","450"
"50276","50","1024","100","452"
"50277","50","1177","100","453"
"50278","50","1085","100","454"
"50279","50","958","101","454"
"50280","50","864","100","457"
"50281","50","938","100","459"
"50282","50","1091","100","460"
"50283","50","1169","100","460"
"50284","50","1096","100","461"
"50285","50","1015","100","463"
"50286","50","1073","100","463"
"50287","50","897","100","465"
"50288","50","1040","100","465"
"50289","50","1102","100","468"
"50290","50","909","100","470"
"50291","50","751","300","473"
"50292","50","626","100","476"
"50293","50","572","100","476"
"50294","50","713","100","478"
"50295","50","441","100","479"
"50296","50","253","100","482"
"50297","50","449","100","485"
"50298","50","326","100","487"
"50299","50","98","100","488"
"50300","50","343","100","489"
"50301","50","533","100","490"
"50302","50","361","100","491"
"50303","50","311","100","494"
"50304","50","376","100","494"
"50305","50","256","100","497"
"50306","50","636","100","498"
"50307","50","996","100","501"
"50308","50","759","100","501"
"50309","50","477","100","503"
"50310","50","602","100","504"
"50311","50","421","100","504"
"50312","50","513","100","504"
"50313","50","444","100","505"
"50314","50","718","100","505"
"50315","50","389","100","508"
"50316","50","242","100","508"
"50317","50","594","100","509"
"50318","50","459","100","512"
"50319","50","30","100","514"
"50320","50","176","100","514"
"50321","50","436","100","514"
"50322","50","496","100","514"
"50323","50","172","100","516"
"50324","50","276","101","516"
"50325","50","27","100","516"
"50326","50","319","100","517"
"50327","50","273","100","518"
"50328","50","518","100","518"
"50329","50","416","100","519"
"50330","50","15","100","520"
"50331","50","119","100","520"
"50332","50","88","100","522"
"50333","50","521","100","525"
"50334","50","891","100","526"
"50335","50","998","100","528"
"50336","50","808","100","528"
"50337","50","412","100","528"
"50338","50","524","100","531"
"50339","50","688","100","533"
"50340","50","1101","100","533"
"50341","50","842","100","535"
"50342","50","678","100","537"
"50343","50","842","100","538"
"50344","50","761","100","538"
"50345","50","831","100","538"
"50346","50","707","100","541"
"50347","50","1069","100","542"
"50348","50","1182","100","544"
"50349","50","1060","101","544"
"50350","50","802","100","544"
"50351","50","1170","100","547"
"50352","50","767","100","547"
"50353","50","1115","100","547"
"50354","50","860","100","549"
"50355","50","719","100","550"
"50356","50","1121","100","553"
"50357","50","982","101","554"
"50358","50","879","100","557"
"50359","50","434","100","559"
"50360","50","191","100","561"
"50361","50","95","100","561"
"50362","50","153","100","563"
"50363","50","416","100","563"
"50364","50","376","100","565"
"50365","50","90","101","566"
"50366","50","218","100","568"
"50367","50","356","100","571"
"50368","50","534","100","571"
"50369","50","896","100","571"
"50370","50","1056","100","573"
"50371","50","913","100","573"
"50372","50","1103","100","573"
"50373","50","995","100","576"
"50374","50","643","100","579"
"50375","50","704","100","579"
"50376","50","822","100","582"
"50377","50","727","100","585"
"50378","50","954","100","586"
"50379","50","680","100","586"
"50380","50","255","100","589"
"50381","50","98","200","591"
"50382","50","281","100","591"
"50383","50","394","100","594"
"50384","50","605","100","596"
"50385","50","435","100","597"
"50386","50","105","100","600"
"50387","50","10","100","601"
"50388","50","200","100","602"
"50389","50","146","100","603"
"50390","50","517","100","603"
"50391","50","170","100","606"
"50392","50","201","100","606"
"50393","50","427","100","609"
"50394","50","585","100","612"
"50395","50","657","100","613"
"50396","50","823","100","615"
"50397","50","749","100","615"
"50398","50","370","100","618"
"50399","50","559","100","620"
"50400","50","119","100","621"
"50401","50","553","100","623"
"50402","50","862","100","624"
"50403","50","781","100","626"
"50404","50","382","300","628"
"50405","50","314","100","628"
"50406","50","629","100","628"
"50407","50","668","100","630"
"50408","50","302","100","630"
"50409","50","348","100","631"
"50410","50","382","100","633"
"50411","50","589","100","634"
"50412","50","502","100","634"
"50413","50","228","100","634"
"50414","50","87","100","635"
"50415","50","442","100","636"
"50416","50","292","100","636"
"50417","50","739","100","637"
"50418","50","959","100","637"
"50419","50","806","101","640"
"50420","50","1160","100","643"
"50421","50","992","100","646"
"50422","50","1090","100","649"
"50423","50","311","100","650"
"50424","50","488","100","650"
"50425","50","371","100","653"
"50426","50","136","100","654"
"50427","50","78","100","657"
"50428","50","282","100","660"
"50429","50","51","100","661"
"50430","50","238","100","662"
"50431","50","13","100","665"
"50432","50","233","100","665"
"50433","50","98","100","665"
"50434","50","233","200","665"
"50435","50","366","100","667"
"50436","50","415","100","668"
"50437","50","291","100","670"
"50438","50","172","100","673"
"50439","50","90","100","675"
"50440","50","188","100","678"
"50441","50","261","100","680"
"50442","50","163","100","680"
"50443","50","236","100","682"
"50444","50","92","100","684"
"50445","50","204","100","687"
"50446","50","165","100","687"
"50447","50","295","101","689"
"50448","50","357","100","692"
"50449","50","318","100","692"
"50450","50","366","100","693"
"50451","50","422","100","693"
"50452","50","533","100","696"
"50453","50","496","100","696"
"50454","50","349","100","696"
"50455","50","447","100","698"
"50456","50","406","100","700"
"50457","50","521","100","700"
"50458","50","462","100","700"
"50459","50","376","100","700"
"50460","50","416","100","702"
"50461","50","315","100","703"
"50462","50","230","100","703"
"50463","50","87","100","703"
"50464","50","211","100","703"
"50465","50","287","100","705"
"50466","50","351","100","705"
"50467","50","454","101","708"
"50468","50","528","100","711"
"50469","50","400","100","711"
"50470","50","67","100","713"
"50471","50","502","100","715"
"50472","50","304","100","715"
"50473","50","347","100","718"
"50474","50","621","100","721"
"50475","50","1041","100","722"
"50476","50","935","100","723"
"50477","50","1095","100","726"
"50478","50","706","100","727"
"50479","50","413","100","727"
"50480","50","152","100","728"
"50481","50","445","100","730"
"50482","50","281","100","732"
"50483","50","201","100","732"
"50484","50","80","100","734"
"50485","50","341","100","734"
"50486","50","143","100","737"
"50487","50","279","100","738"
"50488","50","96","100","740"
"50489","50","532","100","742"
"50490","50","299","100","745"
"50491","50","199","100","748"
"50492","50","362","100","749"
"50493","50","218","100","751"
"50494","50","143","100","754"
"50495","50","381","100","754"
"50496","50","417","100","755"
"50497","50","760","100","756"
"50498","50","962","100","756"
"50499","50","1048","100","756"
"50500","50","885","100","758"
"50501","50","1034","100","759"
"50502","50","1114","100","759"
"50503","50","1032","100","761"
"50504","50","568","100","761"
"50505","50","73","100","763"
"50506","50","456","100","763"
"50507","50","353","100","764"
"50508","50","683","100","766"
"50509","50","1069","100","766"
"50510","50","877","100","768"
"50511","50","494","101","769"
"50512","50","843","100","771"
"50513","50","936","100","772"
"50514","50","901","100","772"
"50515","50","950","100","772"
"50516","50","560","100","772"
"50517","50","866","100","772"
"50518","50","708","100","774"
"50519","50","401","100","776"
"50520","50","673","100","776"
"50521","50","344","100","776"
"50522","50","688","100","777"
"50523","50","1073","100","779"
"50524","50","998","100","780"
"50525","50","634","100","780"
"50526","50","1110","100","782"
"50527","50","1166","100","784"
"50528","50","1081","100","784"
"50529","50","716","100","785"
"50530","50","596","100","785"
"50531","50","178","100","785"
"50532","50","565","100","785"
"50533","50","165","101","787"
"50534","50","124","100","788"
"50535","50","3","100","789"
"50536","50","168","100","789"
"50537","50","382","100","789"
"50538","50","149","100","791"
"50539","50","460","100","793"
"50540","50","185","100","793"
"50541","50","679","100","794"
"50542","50","303","100","796"
"50543","50","752","100","796"
"50544","50","914","100","798"
"50545","50","657","100","799"
"50546","50","214","100","800"
"50547","50","700","100","801"
"50548","50","556","100","801"
"50549","50","777","100","801"
"50550","50","917","100","802"
"50551","50","1008","100","804"
"50552","50","771","100","805"
"50553","50","721","100","806"
"50554","50","347","100","808"
"50555","50","63","100","810"
"50556","50","359","100","811"
"50557","50","634","101","811"
"50558","50","820","100","811"
"50559","50","888","100","811"
"50560","50","751","100","811"
"50561","50","455","100","812"
"50562","50","513","100","813"
"50563","50","639","100","814"
"50564","50","350","100","814"
"50565","50","195","100","815"
"50566","50","662","100","817"
"50567","50","630","100","819"
"50568","50","821","100","820"
"50569","50","945","100","820"
"50570","50","736","100","822"
"50571","50","1199","100","823"
"50572","50","731","100","823"
"50573","50","891","100","825"
"50574","50","858","100","825"
"50575","50","506","100","827"
"50576","50","688","100","829"
"50577","50","579","100","830"
"50578","50","439","101","832"
"50579","50","921","100","832"
"50580","50","505","100","834"
"50581","50","669","100","834"
"50582","50","372","100","836"
"50583","50","95","100","838"
"50584","50","189","100","838"
"50585","50","223","100","839"
"50586","50","692","100","841"
"50587","50","1118","100","843"
"50588","50","926","100","844"
"50589","50","612","100","844"
"50590","50","680","100","845"
"50591","50","614","100","845"
"50592","50","766","100","845"
"50593","50","374","100","845"
"50594","50","552","200","846"
"50595","50","667","100","848"
"50596","50","815","100","849"
"50597","50","648","100","850"
"50598","50","842","100","852"
"50599","50","982","100","852"
"50600","50","732","100","852"
