3860e8b8dd2591b7b91101fc41a011841156d6a7ce15a205fcd591fa10762a53,d64b5c5f7709589861ff8ee2f7c0bdc3187adba49e3c840c8112abb75528c3be,d03570412827bc079025b479ee3c3368c5def01b656b26f1db19b5b380ef5b12,8845d950e75955136c21fd1d8a48adc771c27d587429d16adf02a2f5abad9b72,f06cc0356eb36bdadef49bf01889764d3d22d646d82bbd534b74f0efa708e0aa
"175","50091","100","50","397"
"176","50092","100","50","165"
"176","50093","100","50","402"
"178","50094","100","50","658"
"180","50095","100","50","355"
"180","50096","101","50","36"
"183","50097","100","50","383"
"185","50098","100","50","154"
"186","50099","100","50","51"
"186","50100","100","50","289"
"187","50101","100","50","736"
"188","50102","100","50","1046"
"190","50103","100","50","643"
"190","50104","100","50","699"
"192","50105","100","50","1065"
"195","50106","100","50","880"
"195","50107","200","50","802"
"196","50108","100","50","567"
"197","50109","100","50","518"
"198","50110","100","50","813"
"200","50111","100","50","583"
"202","50112","100","50","170"
"202","50113","100","50","318"
"204","50114","100","50","217"
"204","50115","100","50","325"
"205","50116","100","50","44"
"206","50117","100","50","223"
"207","50118","101","50","492"
"208","50119","100","50","254"
"208","50120","100","50","134"
"209","50121","100","50","475"
"209","50122","100","50","603"
"211","50123","100","50","789"
"211","50124","100","50","447"
"214","50125","100","50","411"
"215","50126","100","50","567"
"218","50127","100","50","866"
"221","50128","100","50","578"
"224","50129","100","50","147"
"225","50130","101","50","366"
"227","50131","100","50","243"
"227","50132","100","50","441"
"228","50133","100","50","576"
"228","50134","100","50","471"
"231","50135","100","50","23"
"232","50136","100","50","349"
"234","50137","100","50","464"
"234","50138","100","50","40"
"235","50139","100","50","286"
"237","50140","100","50","188"
"239","50141","100","50","290"
"239","50142","100","50","37"
"240","50143","100","50","181"
"243","50144","101","50","626"
"244","50145","100","50","537"
"244","50146","100","50","348"
"246","50147","100","50","837"
"249","50148","100","50","1127"
"251","50149","100","50","1054"
"254","50150","100","50","887"
"255","50151","100","50","1164"
"258","50152","100","50","882"
"258","50153","100","50","778"
"259","50154","100","50","491"
"262","50155","100","50","226"
"263","50156","100","50","707"
"265","50157","100","50","911"
"266","50158","101","50","416"
"269","50159","100","50","503"
"271","50160","100","50","156"
"273","50161","100","50","101"
"276","50162","100","50","300"
"276","50163","100","50","144"
"276","50164","100","50","506"
"276","50165","100","50","709"
"279","50166","100","50","1031"
"281","50167","100","50","1142"
"283","50168","100","50","767"
"286","50169","100","50","314"
"289","50170","100","50","647"
"291","50171","100","50","506"
"294","50172","100","50","998"
"296","50173","100","50","1132"
"298","50174","101","50","1178"
"300","50175","100","50","970"
"301","50176","100","50","1195"
"303","50177","100","50","945"
"305","50178","100","50","637"
"307","50179","100","50","544"
"307","50180","100","50","754"
"307","50181","100","50","1033"
"310","50182","100","50","734"
"310","50183","100","50","1188"
"313","50184","100","50","900"
"314","50185","100","50","533"
"315","50186","100","50","912"
"316","50187","100","50","1084"
"316","50188","200","50","688"
"317","50189","100","50","290"
"319","50190","100","50","393"
"322","50191","100","50","847"
"325","50192","100","50","520"
"325","50193","100","50","850"
"325","50194","300","50","813"
"325","50195","100","50","1104"
"326","50196","100","50","821"
"326","50197","100","50","1027"
"328","50198","100","50","660"
"329","50199","100","50","498"
"330","50200","100","50","702"
"331","50201","100","50","1083"
"332","50202","100","50","717"
"335","50203","100","50","330"
"335","50204","100","50","454"
"336","50205","100","50","44"
"339","50206","100","50","171"
"339","50207","100","50","503"
"341","50208","100","50","123"
"341","50209","100","50","535"
"343","50210","100","50","87"
"343","50211","100","50","265"
"346","50212","100","50","87"
"349","50213","100","50","376"
"350","50214","100","50","306"
"352","50215","100","50","623"
"354","50216","101","50","302"
"357","50217","100","50","208"
"360","50218","100","50","694"
"363","50219","100","50","503"
"363","50220","100","50","776"
"364","50221","100","50","326"
"366","50222","100","50","267"
"366","50223","100","50","472"
"367","50224","100","50","690"
"367","50225","100","50","436"
"370","50226","100","50","296"
"373","50227","100","50","145"
"373","50228","100","50","308"
"373","50229","100","50","621"
"373","50230","100","50","1034"
"374","50231","101","50","730"
"375","50232","100","50","279"
"378","50233","100","50","579"
"381","50234","100","50","962"
"382","50235","100","50","1091"
"382","50236","100","50","950"
"382","50237","100","50","1125"
"384","50238","100","50","892"
"387","50239","100","50","703"
"388","50240","100","50","375"
"390","50241","100","50","275"
"392","50242","100","50","322"
"393","50243","100","50","111"
"396","50244","100","50","480"
"399","50245","100","50","68"
"402","50246","100","50","302"
"405","50247","100","50","70"
"405","50248","100","50","194"
"407","50249","100","50","466"
"410","50250","100","50","152"
"411","50251","100","50","44"
"413","50252","100","50","255"
"415","50253","100","50","375"
"417","50254","100","50","669"
"420","50255","100","50","629"
"423","50256","100","50","552"
"423","50257","100","50","751"
"423","50258","100","50","894"
"426","50259","100","50","700"
"429","50260","101","50","574"
"432","50261","100","50","896"
"432","50262","100","50","740"
"434","50263","100","50","300"
"437","50264","100","50","584"
"440","50265","100","50","889"
"440","50266","100","50","463"
"440","50267","100","50","660"
"441","50268","100","50","794"
"443","50269","100","50","867"
"443","50270","100","50","966"
"446","50271","100","50","1074"
"446","50272","100","50","1128"
"447","50273","100","50","903"
"448","50274","100","50","1148"
"450","50275","100","50","985"
"452","50276","100","50","1024"
"453","50277","100","50","1177"
"454","50278","100","50","1085"
"454","50279","101","50","958"
"457","50280","100","50","864"
"459","50281","100","50","938"
"460","50282","100","50","1091"
"460","50283","100","50","1169"
"461","50284","100","50","1096"
"463","50285","100","50","1015"
"463","50286","100","50","1073"
"465","50287","100","50","897"
"465","50288","100","50","1040"
"468","50289","100","50","1102"
"470","50290","100","50","909"
"473","50291","300","50","751"
"476","50292","100","50","626"
"476","50293","100","50","572"
"478","50294","100","50","713"
"479","50295","100","50","441"
"482","50296","100","50","253"
"485","50297","100","50","449"
"487","50298","100","50","326"
"488","50299","100","50","98"
"489","50300","100","50","343"
"490","50301","100","50","533"
"491","50302","100","50","361"
"494","50303","100","50","311"
"494","50304","100","50","376"
"497","50305","100","50","256"
"498","50306","100","50","636"
"501","50307","100","50","996"
"501","50308","100","50","759"
"503","50309","100","50","477"
"504","50310","100","50","602"
"504","50311","100","50","421"
"504","50312","100","50","513"
"505","50313","100","50","444"
"505","50314","100","50","718"
"508","50315","100","50","389"
"508","50316","100","50","242"
"509","50317","100","50","594"
"512","50318","100","50","459"
"514","50319","100","50","30"
"514","50320","100","50","176"
"514","50321","100","50","436"
"514","50322","100","50","496"
"516","50323","100","50","172"
"516","50324","101","50","276"
"516","50325","100","50","27"
"517","50326","100","50","319"
"518","50327","100","50","273"
"518","50328","100","50","518"
"519","50329","100","50","416"
"520","50330","100","50","15"
"520","50331","100","50","119"
"522","50332","100","50","88"
"525","50333","100","50","521"
"526","50334","100","50","891"
"528","50335","100","50","998"
"528","50336","100","50","808"
"528","50337","100","50","412"
"531","50338","100","50","524"
"533","50339","100","50","688"
"533","50340","100","50","1101"
"535","50341","100","50","842"
"537","50342","100","50","678"
"538","50343","100","50","842"
"538","50344","100","50","761"
"538","50345","100","50","831"
"541","50346","100","50","707"
"542","50347","100","50","1069"
"544","50348","100","50","1182"
"544","50349","101","50","1060"
"544","50350","100","50","802"
"547","50351","100","50","1170"
"547","50352","100","50","767"
"547","50353","100","50","1115"
"549","50354","100","50","860"
"550","50355","100","50","719"
"553","50356","100","50","1121"
"554","50357","101","50","982"
"557","50358","100","50","879"
"559","50359","100","50","434"
"561","50360","100","50","191"
"561","50361","100","50","95"
"563","50362","100","50","153"
"563","50363","100","50","416"
"565","50364","100","50","376"
"566","50365","101","50","90"
"568","50366","100","50","218"
"571","50367","100","50","356"
"571","50368","100","50","534"
"571","50369","100","50","896"
"573","50370","100","50","1056"
"573","50371","100","50","913"
"573","50372","100","50","1103"
"576","50373","100","50","995"
"579","50374","100","50","643"
"579","50375","100","50","704"
"582","50376","100","50","822"
"585","50377","100","50","727"
"586","50378","100","50","954"
"586","50379","100","50","680"
"589","50380","100","50","255"
"591","50381","200","50","98"
"591","50382","100","50","281"
"594","50383","100","50","394"
"596","50384","100","50","605"
"597","50385","100","50","435"
"600","50386","100","50","105"
"601","50387","100","50","10"
"602","50388","100","50","200"
"603","50389","100","50","146"
"603","50390","100","50","517"
"606","50391","100","50","170"
"606","50392","100","50","201"
"609","50393","100","50","427"
"612","50394","100","50","585"
"613","50395","100","50","657"
"615","50396","100","50","823"
"615","50397","100","50","749"
"618","50398","100","50","370"
"620","50399","100","50","559"
"621","50400","100","50","119"
"623","50401","100","50","553"
"624","50402","100","50","862"
"626","50403","100","50","781"
"628","50404","300","50","382"
"628","50405","100","50","314"
"628","50406","100","50","629"
"630","50407","100","50","668"
"630","50408","100","50","302"
"631","50409","100","50","348"
"633","50410","100","50","382"
"634","50411","100","50","589"
"634","50412","100","50","502"
"634","50413","100","50","228"
"635","50414","100","50","87"
"636","50415","100","50","442"
"636","50416","100","50","292"
"637","50417","100","50","739"
"637","50418","100","50","959"
"640","50419","101","50","806"
"643","50420","100","50","1160"
"646","50421","100","50","992"
"649","50422","100","50","1090"
"650","50423","100","50","311"
"650","50424","100","50","488"
"653","50425","100","50","371"
"654","50426","100","50","136"
"657","50427","100","50","78"
"660","50428","100","50","282"
"661","50429","100","50","51"
"662","50430","100","50","238"
"665","50431","100","50","13"
"665","50432","100","50","233"
"665","50433","100","50","98"
"665","50434","200","50","233"
"667","50435","100","50","366"
"668","50436","100","50","415"
"670","50437","100","50","291"
"673","50438","100","50","172"
"675","50439","100","50","90"
"678","50440","100","50","188"
"680","50441","100","50","261"
"680","50442","100","50","163"
"682","50443","100","50","236"
"684","50444","100","50","92"
"687","50445","100","50","204"
"687","50446","100","50","165"
"689","50447","101","50","295"
"692","50448","100","50","357"
"692","50449","100","50","318"
"693","50450","100","50","366"
"693","50451","100","50","422"
"696","50452","100","50","533"
"696","50453","100","50","496"
"696","50454","100","50","349"
"698","50455","100","50","447"
"700","50456","100","50","406"
"700","50457","100","50","521"
"700","50458","100","50","462"
"700","50459","100","50","376"
"702","50460","100","50","416"
"703","50461","100","50","315"
"703","50462","100","50","230"
"703","50463","100","50","87"
"703","50464","100","50","211"
"705","50465","100","50","287"
"705","50466","100","50","351"
"708","50467","101","50","454"
"711","50468","100","50","528"
"711","50469","100","50","400"
"713","50470","100","50","67"
"715","50471","100","50","502"
"715","50472","100","50","304"
"718","50473","100","50","347"
"721","50474","100","50","621"
"722","50475","100","50","1041"
"723","50476","100","50","935"
"726","50477","100","50","1095"
"727","50478","100","50","706"
"727","50479","100","50","413"
"728","50480","100","50","152"
"730","50481","100","50","445"
"732","50482","100","50","281"
"732","50483","100","50","201"
"734","50484","100","50","80"
"734","50485","100","50","341"
"737","50486","100","50","143"
"738","50487","100","50","279"
"740","50488","100","50","96"
"742","50489","100","50","532"
"745","50490","100","50","299"
"748","50491","100","50","199"
"749","50492","100","50","362"
"751","50493","100","50","218"
"754","50494","100","50","143"
"754","50495","100","50","381"
"755","50496","100","50","417"
"756","50497","100","50","760"
"756","50498","100","50","962"
"756","50499","100","50","1048"
"758","50500","100","50","885"
"759","50501","100","50","1034"
"759","50502","100","50","1114"
"761","50503","100","50","1032"
"761","50504","100","50","568"
"763","50505","100","50","73"
"763","50506","100","50","456"
"764","50507","100","50","353"
"766","50508","100","50","683"
"766","50509","100","50","1069"
"768","50510","100","50","877"
"769","50511","101","50","494"
"771","50512","100","50","843"
"772","50513","100","50","936"
"772","50514","100","50","901"
"772","50515","100","50","950"
"772","50516","100","50","560"
"772","50517","100","50","866"
"774","50518","100","50","708"
"776","50519","100","50","401"
"776","50520","100","50","673"
"776","50521","100","50","344"
"777","50522","100","50","688"
"779","50523","100","50","1073"
"780","50524","100","50","998"
"780","50525","100","50","634"
"782","50526","100","50","1110"
"784","50527","100","50","1166"
"784","50528","100","50","1081"
"785","50529","100","50","716"
"785","50530","100","50","596"
"785","50531","100","50","178"
"785","50532","100","50","565"
"787","50533","101","50","165"
"788","50534","100","50","124"
"789","50535","100","50","3"
"789","50536","100","50","168"
"789","50537","100","50","382"
"791","50538","100","50","149"
"793","50539","100","50","460"
"793","50540","100","50","185"
"794","50541","100","50","679"
"796","50542","100","50","303"
"796","50543","100","50","752"
"798","50544","100","50","914"
"799","50545","100","50","657"
"800","50546","100","50","214"
"801","50547","100","50","700"
"801","50548","100","50","556"
"801","50549","100","50","777"
"802","50550","100","50","917"
"804","50551","100","50","1008"
"805","50552","100","50","771"
"806","50553","100","50","721"
"808","50554","100","50","347"
"810","50555","100","50","63"
"811","50556","100","50","359"
"811","50557","101","50","634"
"811","50558","100","50","820"
"811","50559","100","50","888"
"811","50560","100","50","751"
"812","50561","100","50","455"
"813","50562","100","50","513"
"814","50563","100","50","639"
"814","50564","100","50","350"
"815","50565","100","50","195"
"817","50566","100","50","662"
"819","50567","100","50","630"
"820","50568","100","50","821"
"820","50569","100","50","945"
"822","50570","100","50","736"
"823","50571","100","50","1199"
"823","50572","100","50","731"
"825","50573","100","50","891"
"825","50574","100","50","858"
"827","50575","100","50","506"
"829","50576","100","50","688"
"830","50577","100","50","579"
"832","50578","101","50","439"
"832","50579","100","50","921"
"834","50580","100","50","505"
"834","50581","100","50","669"
"836","50582","100","50","372"
"838","50583","100","50","95"
"838","50584","100","50","189"
"839","50585","100","50","223"
"841","50586","100","50","692"
"843","50587","100","50","1118"
"844","50588","100","50","926"
"844","50589","100","50","612"
"845","50590","100","50","680"
"845","50591","100","50","614"
"845","50592","100","50","766"
"845","50593","100","50","374"
"846","50594","200","50","552"
"848","50595","100","50","667"
"849","50596","100","50","815"
"850","50597","100","50","648"
"852","50598","100","50","842"
"852","50599","100","50","982"
"852","50600","100","50","732"
